,0
5663,"{'temperature_2m': 23.2, 'relative_humidity_2m': 89, 'windspeed_10m': 12.5, 'apparent_temperature': 25.9}"
5664,"{'temperature_2m': 25.8, 'relative_humidity_2m': 73, 'windspeed_10m': 18.4, 'apparent_temperature': 27.3}"
5665,"{'temperature_2m': 14.5, 'relative_humidity_2m': 49, 'windspeed_10m': 29.5, 'apparent_temperature': 8.7}"
5666,"{'temperature_2m': 10.4, 'relative_humidity_2m': 53, 'windspeed_10m': 18.3, 'apparent_temperature': 5.8}"
5667,"{'temperature_2m': 25.1, 'relative_humidity_2m': 82, 'windspeed_10m': 5.6, 'apparent_temperature': 29.1}"
5668,"{'temperature_2m': 22.7, 'relative_humidity_2m': 86, 'windspeed_10m': 22.7, 'apparent_temperature': 23.4}"
5669,"{'temperature_2m': 15.6, 'relative_humidity_2m': 78, 'windspeed_10m': 25.3, 'apparent_temperature': 12.5}"
5670,"{'temperature_2m': 14.0, 'relative_humidity_2m': 77, 'windspeed_10m': 5.6, 'apparent_temperature': 13.3}"
5671,"{'temperature_2m': 21.6, 'relative_humidity_2m': 56, 'windspeed_10m': 28.6, 'apparent_temperature': 18.2}"
5672,"{'temperature_2m': 13.2, 'relative_humidity_2m': 80, 'windspeed_10m': 5.2, 'apparent_temperature': 12.4}"
5673,"{'temperature_2m': 25.1, 'relative_humidity_2m': 82, 'windspeed_10m': 5.6, 'apparent_temperature': 29.1}"
5674,"{'temperature_2m': 24.4, 'relative_humidity_2m': 65, 'windspeed_10m': 11.6, 'apparent_temperature': 25.4}"
5675,"{'temperature_2m': 15.3, 'relative_humidity_2m': 66, 'windspeed_10m': 17.9, 'apparent_temperature': 12.7}"
5676,"{'temperature_2m': 26.0, 'relative_humidity_2m': 60, 'windspeed_10m': 6.2, 'apparent_temperature': 27.8}"
5677,"{'temperature_2m': 26.0, 'relative_humidity_2m': 60, 'windspeed_10m': 6.2, 'apparent_temperature': 27.8}"
5678,"{'temperature_2m': 22.3, 'relative_humidity_2m': 45, 'windspeed_10m': 21.7, 'apparent_temperature': 19.8}"
5679,"{'temperature_2m': 22.4, 'relative_humidity_2m': 41, 'windspeed_10m': 15.5, 'apparent_temperature': 19.8}"
5680,"{'temperature_2m': 25.9, 'relative_humidity_2m': 32, 'windspeed_10m': 15.3, 'apparent_temperature': 25.4}"
5681,"{'temperature_2m': 21.1, 'relative_humidity_2m': 49, 'windspeed_10m': 9.4, 'apparent_temperature': 19.7}"
