ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
32,Paris,French Open,2019-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Dimitrov G.,Cilic M.,46.0,13.0,997.0,2710.0,6.0,7.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,2.5,1.53,2.55,1.58,2.7,1.58,2.51,1.53,,,,,Paris_Grand Slam_2019,105227,105777,Paris_Grand Slam_2019_105777_105227
32,Paris,French Open,2019-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Garin C.,28.0,37.0,1365.0,1201.0,6.0,1.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.5,1.54,2.67,1.59,2.67,1.54,2.5,,,,,Paris_Grand Slam_2019,106426,104527,Paris_Grand Slam_2019_104527_106426
32,Paris,French Open,2019-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Otte O.,3.0,144.0,5950.0,391.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,26.81,1.03,26.81,1.02,17.43,,,,,Paris_Grand Slam_2019,106214,103819,Paris_Grand Slam_2019_103819_106214
32,Paris,French Open,2019-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Paire B.,Herbert P.H.,38.0,43.0,1168.0,1053.0,6.0,2.0,6.0,2.0,5.0,7.0,6.0,7.0,11.0,9.0,3.0,2.0,Completed,1.44,2.75,1.48,2.86,1.48,3.02,1.44,2.82,,,,,Paris_Grand Slam_2019,105732,105332,Paris_Grand Slam_2019_105332_105732
32,Paris,French Open,2019-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Carreno Busta P.,De Minaur A.,57.0,25.0,860.0,1410.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.48,2.88,1.48,3.25,1.41,2.94,,,,,Paris_Grand Slam_2019,200282,105807,Paris_Grand Slam_2019_105807_200282
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Cuevas P.,Edmund K.,47.0,30.0,983.0,1325.0,7.0,6.0,6.0,3.0,2.0,1.0,,,,,2.0,0.0,Retired,1.61,2.3,1.6,2.5,1.74,2.5,1.65,2.26,,,,,Paris_Grand Slam_2019,106378,104655,Paris_Grand Slam_2019_104655_106378
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Thiem D.,Bublik A.,4.0,91.0,4685.0,616.0,6.0,3.0,6.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.02,19.0,1.01,27.83,1.03,27.83,1.01,18.07,,,,,Paris_Grand Slam_2019,122330,106233,Paris_Grand Slam_2019_106233_122330
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Caruso S.,Simon G.,147.0,33.0,388.0,1235.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,3.5,1.3,3.35,1.38,3.54,1.41,3.3,1.34,,,,,Paris_Grand Slam_2019,104468,106099,Paris_Grand Slam_2019_106099_104468
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Schwartzman D.,68.0,20.0,770.0,1755.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,3.5,1.3,3.69,1.33,3.69,1.34,3.46,1.31,,,,,Paris_Grand Slam_2019,106043,104919,Paris_Grand Slam_2019_104919_106043
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,Ymer M.,5.0,148.0,4360.0,386.0,6.0,1.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.14,5.5,1.13,7.01,1.15,7.4,1.12,6.25,,,,,Paris_Grand Slam_2019,144707,100644,Paris_Grand Slam_2019_100644_144707
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Laaksonen H.,1.0,104.0,12355.0,548.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.005,29.0,1.005,36.33,1.02,39.0,1.01,24.18,,,,,Paris_Grand Slam_2019,105967,104925,Paris_Grand Slam_2019_104925_105967
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Hoang A.,Verdasco F.,146.0,27.0,388.0,1370.0,6.0,4.0,3.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,6.0,1.12,6.41,1.15,7.0,1.15,6.0,1.13,,,,,Paris_Grand Slam_2019,104269,126156,Paris_Grand Slam_2019_126156_104269
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Lajovic D.,Benchetrit E.,35.0,273.0,1226.0,151.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.5,1.33,3.65,1.4,3.8,1.31,3.49,,,,,Paris_Grand Slam_2019,200611,105583,Paris_Grand Slam_2019_105583_200611
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Struff J.L.,Albot R.,45.0,40.0,1035.0,1101.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.11,1.45,3.38,1.38,3.05,,,,,Paris_Grand Slam_2019,105430,105526,Paris_Grand Slam_2019_105526_105430
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Thompson J.,Karlovic I.,69.0,94.0,757.0,599.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.49,2.84,1.57,2.84,1.49,2.63,,,,,Paris_Grand Slam_2019,103333,111442,Paris_Grand Slam_2019_111442_103333
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Del Potro J.M.,Nishioka Y.,9.0,72.0,3235.0,741.0,5.0,7.0,6.0,4.0,6.0,2.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.08,8.0,1.09,9.52,1.1,11.25,1.08,8.44,,,,,Paris_Grand Slam_2019,106415,105223,Paris_Grand Slam_2019_105223_106415
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Mannarino A.,17.0,48.0,1965.0,976.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,8.43,1.14,8.55,1.1,7.34,,,,,Paris_Grand Slam_2019,105173,104792,Paris_Grand Slam_2019_104792_105173
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Coric B.,Harris L.,15.0,90.0,2525.0,617.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.08,8.0,1.08,10.46,1.09,10.75,1.07,8.82,,,,,Paris_Grand Slam_2019,144750,106432,Paris_Grand Slam_2019_106432_144750
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Bautista Agut R.,Fritz T.,21.0,42.0,1690.0,1055.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.75,1.49,2.84,1.49,2.95,1.45,2.78,,,,,Paris_Grand Slam_2019,126203,105138,Paris_Grand Slam_2019_105138_126203
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Khachanov K.,Barrere G.,11.0,127.0,2800.0,438.0,6.0,3.0,7.0,6.0,0.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.1,7.0,1.14,6.87,1.14,8.1,1.11,6.69,,,,,Paris_Grand Slam_2019,106296,111575,Paris_Grand Slam_2019_111575_106296
32,Paris,French Open,2019-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Delbonis F.,12.0,75.0,2785.0,731.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.48,2.87,1.48,2.92,1.45,2.76,,,,,Paris_Grand Slam_2019,105643,104926,Paris_Grand Slam_2019_104926_105643
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Klizan M.,Pouille L.,55.0,26.0,883.0,1385.0,7.0,6.0,2.0,6.0,6.0,3.0,3.0,6.0,9.0,7.0,3.0,2.0,Completed,3.0,1.4,3.1,1.43,3.1,1.5,2.87,1.43,,,,,Paris_Grand Slam_2019,106298,105373,Paris_Grand Slam_2019_105373_106298
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Nishikori K.,Djere L.,7.0,32.0,3860.0,1314.0,6.0,4.0,6.0,7.0,6.0,3.0,4.0,6.0,8.0,6.0,3.0,2.0,Completed,1.3,3.5,1.32,3.79,1.35,3.82,1.3,3.54,,,,,Paris_Grand Slam_2019,111513,105453,Paris_Grand Slam_2019_105453_111513
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Paire B.,Carreno Busta P.,38.0,57.0,1168.0,860.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Retired,2.3,1.61,2.27,1.71,2.51,1.71,2.3,1.63,,,,,Paris_Grand Slam_2019,105807,105332,Paris_Grand Slam_2019_105332_105807
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Ruud C.,3.0,63.0,5950.0,810.0,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,1.14,6.87,1.15,7.45,1.12,6.4,,,,,Paris_Grand Slam_2019,134770,103819,Paris_Grand Slam_2019_103819_134770
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Mayer L.,Mahut N.,68.0,252.0,770.0,182.0,3.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,1.25,4.48,1.3,4.5,1.24,4.09,,,,,Paris_Grand Slam_2019,103917,104919,Paris_Grand Slam_2019_104919_103917
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Londero J.I.,Moutet C.,78.0,110.0,695.0,515.0,2.0,6.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.57,2.37,1.64,2.42,1.64,2.55,1.58,2.42,,,,,Paris_Grand Slam_2019,144895,106228,Paris_Grand Slam_2019_106228_144895
32,Paris,French Open,2019-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Goffin D.,2.0,29.0,7945.0,1325.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.03,15.0,1.05,14.01,1.05,21.0,1.03,13.15,,,,,Paris_Grand Slam_2019,105676,104745,Paris_Grand Slam_2019_104745_105676
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Fognini F.,Bautista Agut R.,12.0,21.0,2785.0,1690.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.66,2.2,1.71,2.27,1.74,2.27,1.68,2.2,,,,,Paris_Grand Slam_2019,105138,104926,Paris_Grand Slam_2019_104926_105138
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Zverev A.,Lajovic D.,5.0,35.0,4360.0,1226.0,6.0,4.0,6.0,2.0,4.0,6.0,1.0,6.0,6.0,2.0,3.0,2.0,Completed,1.3,3.5,1.33,3.67,1.36,3.82,1.31,3.53,,,,,Paris_Grand Slam_2019,105583,100644,Paris_Grand Slam_2019_100644_105583
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Tsitsipas S.,Krajinovic F.,6.0,60.0,4080.0,838.0,7.0,5.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.16,5.0,1.18,5.61,1.19,5.7,1.17,5.12,,,,,Paris_Grand Slam_2019,105936,126774,Paris_Grand Slam_2019_126774_105936
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Struff J.L.,Coric B.,45.0,15.0,1035.0,2525.0,4.0,6.0,6.0,1.0,4.0,6.0,7.0,6.0,11.0,9.0,3.0,2.0,Completed,3.0,1.4,2.96,1.46,3.38,1.46,3.01,1.4,,,,,Paris_Grand Slam_2019,106432,105526,Paris_Grand Slam_2019_105526_106432
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Dimitrov G.,28.0,46.0,1365.0,997.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.4,1.4,3.2,1.4,3.5,1.35,3.21,,,,,Paris_Grand Slam_2019,105777,104527,Paris_Grand Slam_2019_104527_105777
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Caruso S.,1.0,147.0,12355.0,388.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,25.7,1.02,39.0,1.01,22.31,,,,,Paris_Grand Slam_2019,106099,104925,Paris_Grand Slam_2019_104925_106099
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Thiem D.,Cuevas P.,4.0,47.0,4685.0,983.0,6.0,3.0,4.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.2,4.5,1.27,4.27,1.27,4.56,1.23,4.25,,,,,Paris_Grand Slam_2019,104655,106233,Paris_Grand Slam_2019_106233_104655
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Hoang A.,17.0,146.0,1965.0,388.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,9.44,1.11,9.5,1.09,7.82,,,,,Paris_Grand Slam_2019,126156,104792,Paris_Grand Slam_2019_104792_126156
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Del Potro J.M.,Thompson J.,9.0,69.0,3235.0,757.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.28,3.75,1.31,3.79,1.32,4.2,1.28,3.75,,,,,Paris_Grand Slam_2019,111442,105223,Paris_Grand Slam_2019_105223_111442
32,Paris,French Open,2019-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Klizan M.,11.0,55.0,2800.0,883.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.81,1.32,3.85,1.3,3.6,,,,,Paris_Grand Slam_2019,105373,111575,Paris_Grand Slam_2019_111575_105373
32,Paris,French Open,2019-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Mayer L.,3.0,68.0,5950.0,770.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.1,9.05,1.12,9.3,1.09,7.83,,,,,Paris_Grand Slam_2019,104919,103819,Paris_Grand Slam_2019_103819_104919
32,Paris,French Open,2019-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Tsitsipas S.,28.0,6.0,1365.0,4080.0,7.0,6.0,5.0,7.0,6.0,4.0,3.0,6.0,8.0,6.0,3.0,2.0,Completed,2.1,1.72,2.2,1.77,2.2,1.8,2.1,1.75,,,,,Paris_Grand Slam_2019,126774,104527,Paris_Grand Slam_2019_104527_126774
32,Paris,French Open,2019-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Londero J.I.,2.0,78.0,7945.0,695.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.005,34.0,1.01,36.83,1.02,39.0,1.01,24.13,,,,,Paris_Grand Slam_2019,106228,104745,Paris_Grand Slam_2019_104745_106228
32,Paris,French Open,2019-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Nishikori K.,Paire B.,7.0,38.0,3860.0,1168.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.44,2.75,1.45,3.05,1.5,3.05,1.46,2.72,,,,,Paris_Grand Slam_2019,105332,105453,Paris_Grand Slam_2019_105453_105332
32,Paris,French Open,2019-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Struff J.L.,1.0,45.0,12355.0,1035.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,15.42,1.05,17.5,1.03,13.25,,,,,Paris_Grand Slam_2019,105526,104925,Paris_Grand Slam_2019_104925_105526
32,Paris,French Open,2019-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Monfils G.,4.0,17.0,4685.0,1965.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.2,1.4,3.3,1.4,3.38,1.36,3.16,,,,,Paris_Grand Slam_2019,104792,106233,Paris_Grand Slam_2019_106233_104792
32,Paris,French Open,2019-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Fognini F.,5.0,12.0,4360.0,2785.0,3.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,2.1,1.72,2.06,1.87,2.12,1.87,2.04,1.79,,,,,Paris_Grand Slam_2019,104926,100644,Paris_Grand Slam_2019_100644_104926
32,Paris,French Open,2019-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Khachanov K.,Del Potro J.M.,11.0,9.0,2800.0,3235.0,7.0,5.0,6.0,3.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.75,1.44,3.03,1.45,3.03,1.52,2.79,1.45,,,,,Paris_Grand Slam_2019,105223,111575,Paris_Grand Slam_2019_111575_105223
32,Paris,French Open,2019-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Wawrinka S.,3.0,28.0,5950.0,1365.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.19,1.48,3.32,1.38,3.08,,,,,Paris_Grand Slam_2019,104527,103819,Paris_Grand Slam_2019_103819_104527
32,Paris,French Open,2019-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Nishikori K.,2.0,7.0,7945.0,3860.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,19.0,1.04,18.38,1.04,25.0,1.03,15.7,,,,,Paris_Grand Slam_2019,105453,104745,Paris_Grand Slam_2019_104745_105453
32,Paris,French Open,2019-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Zverev A.,1.0,5.0,12355.0,4360.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,7.0,1.13,7.31,1.15,7.45,1.12,6.6,,,,,Paris_Grand Slam_2019,100644,104925,Paris_Grand Slam_2019_104925_100644
32,Paris,French Open,2019-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Khachanov K.,4.0,11.0,4685.0,2800.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.75,1.31,3.93,1.45,4.0,1.29,3.7,,,,,Paris_Grand Slam_2019,111575,106233,Paris_Grand Slam_2019_106233_111575
32,Paris,French Open,2019-06-07,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Federer R.,2.0,3.0,7945.0,5950.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.15,6.69,1.17,7.0,1.14,6.13,,,,,Paris_Grand Slam_2019,103819,104745,Paris_Grand Slam_2019_104745_103819
32,Paris,French Open,2019-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Thiem D.,Djokovic N.,4.0,1.0,4685.0,12355.0,6.0,2.0,3.0,6.0,7.0,5.0,5.0,7.0,7.0,5.0,3.0,2.0,Completed,2.75,1.44,3.04,1.45,3.04,1.55,2.79,1.46,,,,,Paris_Grand Slam_2019,104925,106233,Paris_Grand Slam_2019_106233_104925
32,Paris,French Open,2019-06-09,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Thiem D.,2.0,4.0,7945.0,4685.0,6.0,3.0,5.0,7.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.2,4.75,1.22,5.08,1.3,5.08,1.21,4.66,,,,,Paris_Grand Slam_2019,106233,104745,Paris_Grand Slam_2019_104745_106233
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-10,ATP250,Outdoor,Grass,1st Round,3,Fritz T.,Rodionov J.,41.0,211.0,1090.0,239.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.21,4.95,1.25,5.7,1.21,4.4,,,,,'s-Hertogenbosch_ATP250_2019,200514,126203,'s-Hertogenbosch_ATP250_2019_126203_200514
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-10,ATP250,Outdoor,Grass,1st Round,3,Garin C.,Caruso S.,32.0,122.0,1240.0,456.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.49,2.63,2.93,1.56,2.45,,,,,'s-Hertogenbosch_ATP250_2019,106099,106426,'s-Hertogenbosch_ATP250_2019_106426_106099
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-10,ATP250,Outdoor,Grass,1st Round,3,Thompson J.,Paul T.,62.0,138.0,837.0,416.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.8,1.83,2.06,2.01,2.06,1.89,1.91,,,,,'s-Hertogenbosch_ATP250_2019,126205,111442,'s-Hertogenbosch_ATP250_2019_111442_126205
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-10,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Humbert U.,67.0,64.0,781.0,817.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.25,1.68,2.3,1.69,2.4,1.63,2.25,,,,,'s-Hertogenbosch_ATP250_2019,200005,104898,'s-Hertogenbosch_ATP250_2019_104898_200005
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-10,ATP250,Outdoor,Grass,1st Round,3,Tiafoe F.,Sousa J.,35.0,71.0,1230.0,750.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.42,3.09,1.43,3.15,1.4,2.93,,,,,'s-Hertogenbosch_ATP250_2019,105311,126207,'s-Hertogenbosch_ATP250_2019_126207_105311
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Gasquet R.,Bedene A.,42.0,93.0,1080.0,595.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.43,1.4,3.5,1.35,3.17,,,,,'s-Hertogenbosch_ATP250_2019,105379,104755,'s-Hertogenbosch_ATP250_2019_104755_105379
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Jarry N.,Sinner J.,60.0,219.0,855.0,227.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.85,2.05,1.85,2.24,1.75,2.06,,,,,'s-Hertogenbosch_ATP250_2019,206173,111797,'s-Hertogenbosch_ATP250_2019_111797_206173
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Fabbiano T.,72.0,104.0,750.0,557.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.47,2.87,1.49,3.08,1.43,2.79,,,,,'s-Hertogenbosch_ATP250_2019,105341,104312,'s-Hertogenbosch_ATP250_2019_104312_105341
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Goffin D.,Davidovich Fokina A.,33.0,129.0,1235.0,440.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.43,1.37,3.5,1.34,3.21,,,,,'s-Hertogenbosch_ATP250_2019,200221,105676,'s-Hertogenbosch_ATP250_2019_105676_200221
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,De Bakker T.,44.0,224.0,1011.0,220.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.2,5.09,1.24,5.1,1.2,4.49,,,,,'s-Hertogenbosch_ATP250_2019,105217,105173,'s-Hertogenbosch_ATP250_2019_105173_105217
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Herbert P.H.,Ebden M.,45.0,66.0,1008.0,786.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.81,2.25,1.81,2.09,1.73,,,,,'s-Hertogenbosch_ATP250_2019,105051,105732,'s-Hertogenbosch_ATP250_2019_105732_105051
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-11,ATP250,Outdoor,Grass,1st Round,3,Kukushkin M.,Sonego L.,47.0,76.0,955.0,732.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.2,1.59,2.5,1.74,2.5,1.61,2.3,,,,,'s-Hertogenbosch_ATP250_2019,132283,105062,'s-Hertogenbosch_ATP250_2019_105062_132283
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-12,ATP250,Outdoor,Grass,2nd Round,3,Thompson J.,Tiafoe F.,62.0,35.0,837.0,1230.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.44,1.63,2.69,2.5,2.4,1.59,,,,,'s-Hertogenbosch_ATP250_2019,126207,111442,'s-Hertogenbosch_ATP250_2019_111442_126207
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-12,ATP250,Outdoor,Grass,2nd Round,3,Coric B.,Fritz T.,14.0,41.0,2525.0,1090.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.37,1.63,2.44,1.65,2.45,1.59,2.35,,,,,'s-Hertogenbosch_ATP250_2019,126203,106432,'s-Hertogenbosch_ATP250_2019_106432_126203
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-12,ATP250,Outdoor,Grass,2nd Round,3,De Minaur A.,Seppi A.,24.0,72.0,1410.0,750.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.63,2.44,1.65,2.62,1.55,2.43,,,,,'s-Hertogenbosch_ATP250_2019,104312,200282,'s-Hertogenbosch_ATP250_2019_200282_104312
33,'s-Hertogenbosch,Rosmalen Grass Court Championships,2019-06-13,ATP250,Outdoor,Grass,2nd Round,3,Goffin D.,Herbert P.H.,33.0,45.0,1235.0,1008.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.42,3.11,1.42,3.25,1.37,3.05,,,,,'s-Hertogenbosch_ATP250_2019,105732,105676,'s-Hertogenbosch_ATP250_2019_105676_105732
