ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
6,Montpellier,Open Sud de France,2020-02-06,ATP250,Indoor,Hard,2nd Round,3,Herbert P.H.,Auger-Aliassime F.,67.0,21.0,820.0,1666.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.75,2.56,1.77,2.17,1.67,,,,,Montpellier_ATP250_2020,200000,105732,Montpellier_ATP250_2020_105732_200000
6,Montpellier,Open Sud de France,2020-02-06,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Mannarino A.,9.0,45.0,2700.0,1111.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.51,1.65,2.56,1.57,2.37,,,,,Montpellier_ATP250_2020,105173,104792,Montpellier_ATP250_2020_104792_105173
6,Montpellier,Open Sud de France,2020-02-07,ATP250,Indoor,Hard,Quarterfinals,3,Krajinovic F.,Barrere G.,44.0,91.0,1113.0,612.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.62,2.49,1.62,2.65,1.53,2.48,,,,,Montpellier_ATP250_2020,106296,105936,Montpellier_ATP250_2020_105936_106296
6,Montpellier,Open Sud de France,2020-02-07,ATP250,Indoor,Hard,Quarterfinals,3,Pospisil V.,Gasquet R.,132.0,58.0,402.0,890.0,6.0,1.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.5,2.62,1.48,2.9,1.54,2.93,1.46,2.68,,,,,Montpellier_ATP250_2020,104755,105577,Montpellier_ATP250_2020_105577_104755
6,Montpellier,Open Sud de France,2020-02-07,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Gombos N.,9.0,104.0,2700.0,527.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.33,3.73,1.33,3.8,1.28,3.58,,,,,Montpellier_ATP250_2020,105613,104792,Montpellier_ATP250_2020_104792_105613
6,Montpellier,Open Sud de France,2020-02-07,ATP250,Indoor,Hard,Quarterfinals,3,Goffin D.,Herbert P.H.,10.0,67.0,2555.0,820.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.61,2.52,1.61,2.72,1.49,2.59,,,,,Montpellier_ATP250_2020,105732,105676,Montpellier_ATP250_2020_105676_105732
6,Montpellier,Open Sud de France,2020-02-08,ATP250,Indoor,Hard,Semifinals,3,Monfils G.,Krajinovic F.,9.0,44.0,2700.0,1113.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.71,2.3,1.75,2.5,1.69,2.14,,,,,Montpellier_ATP250_2020,105936,104792,Montpellier_ATP250_2020_104792_105936
6,Montpellier,Open Sud de France,2020-02-08,ATP250,Indoor,Hard,Semifinals,3,Pospisil V.,Goffin D.,132.0,10.0,402.0,2555.0,6.0,3.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.65,1.56,2.82,1.57,2.5,1.52,,,,,Montpellier_ATP250_2020,105676,105577,Montpellier_ATP250_2020_105577_105676
7,Montpellier,Open Sud de France,2020-02-09,ATP250,Indoor,Hard,The Final,3,Monfils G.,Pospisil V.,9.0,132.0,2700.0,402.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.89,1.54,2.9,1.45,2.72,,,,,Montpellier_ATP250_2020,105577,104792,Montpellier_ATP250_2020_104792_105577
7,Pune,Maharashtra Open,2020-02-03,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Karlovic I.,149.0,121.0,350.0,436.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.3,1.68,2.38,1.73,2.19,1.67,,,,,Pune_ATP250_2020,103333,105649,Pune_ATP250_2020_105649_103333
7,Pune,Maharashtra Open,2020-02-03,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Fabbiano T.,86.0,134.0,645.0,394.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.95,1.45,3.25,1.4,2.9,,,,,Pune_ATP250_2020,105341,105216,Pune_ATP250_2020_105216_105341
7,Pune,Maharashtra Open,2020-02-03,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Nagal S.,191.0,125.0,263.0,416.0,6.0,2.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.4,2.75,1.47,2.85,1.48,2.93,1.43,2.78,,,,,Pune_ATP250_2020,111576,104678,Pune_ATP250_2020_104678_111576
7,Pune,Maharashtra Open,2020-02-03,ATP250,Outdoor,Hard,1st Round,3,Caruso S.,Ramanathan R.,98.0,182.0,588.0,280.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.83,1.83,2.02,1.88,2.02,2.05,1.84,1.94,,,,,Pune_ATP250_2020,106368,106099,Pune_ATP250_2020_106099_106368
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Gojowczyk P.,96.0,106.0,598.0,523.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,2.11,1.91,2.2,1.74,2.07,,,,,Pune_ATP250_2020,105376,105902,Pune_ATP250_2020_105902_105376
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Lorenzi P.,90.0,115.0,620.0,472.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.41,3.14,1.41,3.45,1.34,3.17,,,,,Pune_ATP250_2020,103893,106078,Pune_ATP250_2020_106078_103893
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Marcora R.,Rosol L.,174.0,176.0,297.0,292.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.3,1.68,2.57,1.68,2.32,1.6,,,,,Pune_ATP250_2020,104586,105406,Pune_ATP250_2020_105406_104586
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Milojevic N.,Hoang A.,148.0,126.0,357.0,415.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.71,2.24,1.8,2.33,1.66,2.19,,,,,Pune_ATP250_2020,126156,110748,Pune_ATP250_2020_110748_126156
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Ivashka I.,Donskoy E.,152.0,109.0,344.0,503.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.58,2.53,1.67,2.53,1.57,2.37,,,,,Pune_ATP250_2020,105539,125802,Pune_ATP250_2020_125802_105539
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Kadhe A.,107.0,612.0,520.0,36.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.4,1.11,9.0,1.08,7.68,,,,,Pune_ATP250_2020,111459,106210,Pune_ATP250_2020_106210_111459
7,Pune,Maharashtra Open,2020-02-04,ATP250,Outdoor,Hard,1st Round,3,Gunneswaran P.,Maden Y.,122.0,131.0,433.0,404.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.64,2.38,1.67,2.38,1.61,2.29,,,,,Pune_ATP250_2020,120424,105432,Pune_ATP250_2020_105432_120424
7,Pune,Maharashtra Open,2020-02-05,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Mukund S.,102.0,263.0,536.0,168.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,3.18,1.43,3.3,1.37,3.05,,,,,Pune_ATP250_2020,124154,106121,Pune_ATP250_2020_106121_124154
7,Pune,Maharashtra Open,2020-02-05,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Caruso S.,107.0,98.0,520.0,588.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.71,2.27,1.74,2.33,1.67,2.18,,,,,Pune_ATP250_2020,106099,106210,Pune_ATP250_2020_106210_106099
7,Pune,Maharashtra Open,2020-02-05,ATP250,Outdoor,Hard,2nd Round,3,Berankis R.,Stebe C.M.,73.0,149.0,751.0,350.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.83,2.09,1.91,2.09,1.83,1.95,,,,,Pune_ATP250_2020,105649,105575,Pune_ATP250_2020_105575_105649
7,Pune,Maharashtra Open,2020-02-05,ATP250,Outdoor,Hard,2nd Round,3,Sugita Y.,Troicki V.,86.0,191.0,645.0,263.0,,,,,,,,,,,,,Walkover,1.53,2.37,1.59,2.52,1.63,2.55,1.56,2.39,,,,,Pune_ATP250_2020,104678,105216,Pune_ATP250_2020_105216_104678
7,Pune,Maharashtra Open,2020-02-05,ATP250,Outdoor,Hard,2nd Round,3,Ivashka I.,Travaglia S.,152.0,82.0,344.0,670.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.63,2.44,1.67,2.44,1.63,2.26,,,,,Pune_ATP250_2020,105882,125802,Pune_ATP250_2020_125802_105882
7,Pune,Maharashtra Open,2020-02-06,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Daniel T.,96.0,102.0,598.0,536.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.7,2.29,1.71,2.46,1.63,2.25,,,,,Pune_ATP250_2020,106121,105902,Pune_ATP250_2020_105902_106121
7,Pune,Maharashtra Open,2020-02-06,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Milojevic N.,90.0,148.0,620.0,357.0,2.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.63,2.44,1.63,2.55,1.55,2.42,,,,,Pune_ATP250_2020,110748,106078,Pune_ATP250_2020_106078_110748
7,Pune,Maharashtra Open,2020-02-06,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Gunneswaran P.,88.0,122.0,637.0,433.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.26,1.8,2.26,1.7,2.13,,,,,Pune_ATP250_2020,105432,126952,Pune_ATP250_2020_126952_105432
7,Pune,Maharashtra Open,2020-02-06,ATP250,Outdoor,Hard,2nd Round,3,Marcora R.,Paire B.,174.0,19.0,297.0,1738.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.51,1.35,3.51,1.41,3.14,1.35,,,,,Pune_ATP250_2020,105332,105406,Pune_ATP250_2020_105406_105332
7,Pune,Maharashtra Open,2020-02-07,ATP250,Outdoor,Hard,Quarterfinals,3,Vesely J.,Ivashka I.,107.0,152.0,520.0,344.0,2.0,6.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.66,2.21,1.76,2.3,1.76,2.18,1.67,,,,,Pune_ATP250_2020,125802,106210,Pune_ATP250_2020_106210_125802
7,Pune,Maharashtra Open,2020-02-07,ATP250,Outdoor,Hard,Quarterfinals,3,Berankis R.,Sugita Y.,73.0,86.0,751.0,645.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.77,2.2,1.83,2.2,1.76,2.05,,,,,Pune_ATP250_2020,105216,105575,Pune_ATP250_2020_105575_105216
7,Pune,Maharashtra Open,2020-02-07,ATP250,Outdoor,Hard,Quarterfinals,3,Duckworth J.,Marcora R.,96.0,174.0,598.0,297.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.65,2.41,1.7,2.5,1.6,2.33,,,,,Pune_ATP250_2020,105406,105902,Pune_ATP250_2020_105902_105406
7,Pune,Maharashtra Open,2020-02-07,ATP250,Outdoor,Hard,Quarterfinals,3,Gerasimov E.,Kwon S.W.,90.0,88.0,620.0,637.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.9,2.02,1.9,2.02,1.91,1.94,1.86,,,,,Pune_ATP250_2020,126952,106078,Pune_ATP250_2020_106078_126952
7,Pune,Maharashtra Open,2020-02-08,ATP250,Outdoor,Hard,Semifinals,3,Vesely J.,Berankis R.,107.0,73.0,520.0,751.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.02,1.91,2.1,1.91,1.99,1.81,,,,,Pune_ATP250_2020,105575,106210,Pune_ATP250_2020_106210_105575
7,Pune,Maharashtra Open,2020-02-08,ATP250,Outdoor,Hard,Semifinals,3,Gerasimov E.,Duckworth J.,90.0,96.0,620.0,598.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.75,2.23,1.78,2.3,1.68,2.16,,,,,Pune_ATP250_2020,105902,106078,Pune_ATP250_2020_106078_105902
7,Pune,Maharashtra Open,2020-02-09,ATP250,Outdoor,Hard,The Final,3,Vesely J.,Gerasimov E.,107.0,90.0,520.0,620.0,7.0,6.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.57,2.51,1.61,2.55,1.64,2.37,1.57,,,,,Pune_ATP250_2020,106078,106210,Pune_ATP250_2020_106210_106078
8,Buenos Aires,Argentina Open,2020-02-10,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Munar J.,92.0,95.0,634.0,618.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.93,1.96,2.0,2.0,1.89,1.89,,,,,Buenos Aires_ATP250_2020,144719,106329,Buenos Aires_ATP250_2020_106329_144719
8,Buenos Aires,Argentina Open,2020-02-10,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Andujar P.,45.0,58.0,1079.0,887.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.74,2.2,1.8,2.27,1.69,2.15,,,,,Buenos Aires_ATP250_2020,104665,134770,Buenos Aires_ATP250_2020_134770_104665
8,Buenos Aires,Argentina Open,2020-02-10,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Sonego L.,48.0,49.0,1017.0,980.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.61,2.44,1.62,2.55,1.57,2.39,,,,,Buenos Aires_ATP250_2020,132283,104655,Buenos Aires_ATP250_2020_104655_132283
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Dellien H.,87.0,77.0,666.0,738.0,1.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.0,1.43,3.04,1.44,3.2,1.39,2.93,,,,,Buenos Aires_ATP250_2020,106198,105643,Buenos Aires_ATP250_2020_105643_106198
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cecchinato M.,88.0,73.0,664.0,758.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.23,1.39,3.28,1.47,2.92,1.4,,,,,Buenos Aires_ATP250_2020,106065,106148,Buenos Aires_ATP250_2020_106148_106065
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Martin A.,134.0,93.0,392.0,629.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.08,1.82,2.25,1.82,2.12,1.71,,,,,Buenos Aires_ATP250_2020,105413,105487,Buenos Aires_ATP250_2020_105487_105413
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Kovalik J.,Moutet C.,129.0,76.0,405.0,742.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.81,2.25,1.81,2.13,1.7,,,,,Buenos Aires_ATP250_2020,144895,106075,Buenos Aires_ATP250_2020_106075_144895
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Diaz Acosta F.,145.0,471.0,373.0,65.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,,,1.4,3.3,1.36,3.02,,,,,Buenos Aires_ATP250_2020,207680,105155,Buenos Aires_ATP250_2020_105155_207680
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Domingues J.,142.0,175.0,379.0,286.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,1.44,2.81,1.42,2.78,,,,,Buenos Aires_ATP250_2020,106249,124079,Buenos Aires_ATP250_2020_124079_106249
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Cerundolo F.,35.0,239.0,1265.0,197.0,6.0,2.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.54,2.64,1.54,3.1,1.42,2.82,,,,,Buenos Aires_ATP250_2020,202103,111513,Buenos Aires_ATP250_2020_111513_202103
8,Buenos Aires,Argentina Open,2020-02-11,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Horansky F.,69.0,182.0,807.0,277.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.5,1.31,3.77,1.33,4.08,1.29,3.54,,,,,Buenos Aires_ATP250_2020,106110,106228,Buenos Aires_ATP250_2020_106228_106110
8,Buenos Aires,Argentina Open,2020-02-12,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Mayer L.,42.0,107.0,1130.0,529.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.53,2.37,1.7,2.26,1.71,2.55,1.61,2.29,,,,,Buenos Aires_ATP250_2020,104919,105077,Buenos Aires_ATP250_2020_105077_104919
8,Buenos Aires,Argentina Open,2020-02-12,ATP250,Outdoor,Clay,2nd Round,3,Sousa P.,Kovalik J.,145.0,129.0,373.0,405.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.14,1.42,3.58,1.42,3.09,1.36,,,,,Buenos Aires_ATP250_2020,106075,105155,Buenos Aires_ATP250_2020_105155_106075
8,Buenos Aires,Argentina Open,2020-02-12,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Martinez P.,23.0,142.0,1596.0,379.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.6,2.51,1.6,2.79,1.5,2.56,,,,,Buenos Aires_ATP250_2020,124079,105583,Buenos Aires_ATP250_2020_105583_124079
8,Buenos Aires,Argentina Open,2020-02-12,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Carballes Baena R.,45.0,88.0,1079.0,664.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.49,1.41,3.5,1.33,3.28,,,,,Buenos Aires_ATP250_2020,106148,134770,Buenos Aires_ATP250_2020_134770_106148
8,Buenos Aires,Argentina Open,2020-02-13,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Coric B.,92.0,31.0,634.0,1320.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.26,1.8,2.26,1.74,2.07,,,,,Buenos Aires_ATP250_2020,106432,106329,Buenos Aires_ATP250_2020_106329_106432
8,Buenos Aires,Argentina Open,2020-02-13,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Djere L.,69.0,35.0,807.0,1265.0,6.0,7.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.72,2.0,1.91,2.0,1.91,2.07,1.82,1.97,,,,,Buenos Aires_ATP250_2020,111513,106228,Buenos Aires_ATP250_2020_106228_111513
8,Buenos Aires,Argentina Open,2020-02-13,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Ramos-Vinolas A.,48.0,42.0,1017.0,1130.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.25,1.71,2.27,1.74,2.33,1.66,2.21,,,,,Buenos Aires_ATP250_2020,105077,104655,Buenos Aires_ATP250_2020_104655_105077
8,Buenos Aires,Argentina Open,2020-02-13,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Bagnis F.,27.0,134.0,1560.0,392.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.8,1.5,3.0,1.45,2.73,,,,,Buenos Aires_ATP250_2020,105487,105550,Buenos Aires_ATP250_2020_105550_105487
8,Buenos Aires,Argentina Open,2020-02-14,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Delbonis F.,14.0,87.0,2325.0,666.0,6.0,3.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.33,1.25,4.44,1.25,4.6,1.22,4.17,,,,,Buenos Aires_ATP250_2020,105643,106043,Buenos Aires_ATP250_2020_106043_105643
8,Buenos Aires,Argentina Open,2020-02-14,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Lajovic D.,45.0,23.0,1079.0,1596.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.55,2.66,1.55,2.77,1.5,2.58,,,,,Buenos Aires_ATP250_2020,105583,134770,Buenos Aires_ATP250_2020_134770_105583
8,Buenos Aires,Argentina Open,2020-02-14,ATP250,Outdoor,Clay,Quarterfinals,3,Londero J.I.,Pella G.,69.0,27.0,807.0,1560.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,2.11,1.83,2.11,2.07,1.85,1.94,,,,,Buenos Aires_ATP250_2020,105550,106228,Buenos Aires_ATP250_2020_106228_105550
8,Buenos Aires,Argentina Open,2020-02-14,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Cuevas P.,14.0,48.0,2325.0,1017.0,5.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.33,3.4,1.34,3.67,1.38,3.67,1.34,3.23,,,,,Buenos Aires_ATP250_2020,104655,106043,Buenos Aires_ATP250_2020_106043_104655
8,Buenos Aires,Argentina Open,2020-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa P.,Monteiro T.,145.0,92.0,373.0,634.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.54,1.36,3.6,1.36,3.41,1.31,,,,,Buenos Aires_ATP250_2020,106329,105155,Buenos Aires_ATP250_2020_105155_106329
8,Buenos Aires,Argentina Open,2020-02-15,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Londero J.I.,45.0,69.0,1079.0,807.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.57,2.37,1.54,2.69,1.63,2.69,1.52,2.51,,,,,Buenos Aires_ATP250_2020,106228,134770,Buenos Aires_ATP250_2020_134770_106228
8,Buenos Aires,Argentina Open,2020-02-15,ATP250,Outdoor,Clay,Semifinals,3,Sousa P.,Schwartzman D.,145.0,14.0,373.0,2325.0,,,,,,,,,,,,,Walkover,2.5,1.53,2.59,1.58,2.6,1.58,2.48,1.53,,,,,Buenos Aires_ATP250_2020,106043,105155,Buenos Aires_ATP250_2020_105155_106043
8,Buenos Aires,Argentina Open,2020-02-16,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Sousa P.,45.0,145.0,1079.0,373.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.51,1.2,6.51,1.14,5.6,,,,,Buenos Aires_ATP250_2020,105155,134770,Buenos Aires_ATP250_2020_134770_105155
9,New York,New York Open,2020-02-10,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Paul T.,54.0,70.0,921.0,778.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.21,1.74,2.3,1.74,2.18,1.67,,,,,New York_ATP250_2020,126205,200175,New York_ATP250_2020_200175_126205
9,New York,New York Open,2020-02-10,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Dzumhur D.,98.0,100.0,601.0,594.0,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.72,2.05,1.85,2.12,1.87,2.03,1.77,,,,,New York_ATP250_2020,106000,104312,New York_ATP250_2020_104312_106000
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Johnson S.,Sandgren T.,75.0,53.0,745.0,923.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.72,2.24,1.71,2.24,1.8,2.08,1.73,,,,,New York_ATP250_2020,105815,105449,New York_ATP250_2020_105449_105815
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Giron M.,Sock J.,113.0,,483.0,,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.83,2.07,1.83,2.21,1.75,2.05,,,,,New York_ATP250_2020,106058,106218,New York_ATP250_2020_106218_106058
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Karlovic I.,63.0,122.0,843.0,436.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.86,2.03,1.86,2.2,1.78,2.02,,,,,New York_ATP250_2020,103333,111442,New York_ATP250_2020_111442_103333
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Kwon S.W.,Soeda G.,84.0,112.0,672.0,500.0,6.0,2.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.62,2.43,1.66,2.55,1.6,2.3,,,,,New York_ATP250_2020,104424,126952,New York_ATP250_2020_126952_104424
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Edmund K.,Uchiyama Y.,62.0,97.0,845.0,604.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.33,3.59,1.35,3.74,1.31,3.38,,,,,New York_ATP250_2020,106034,106378,New York_ATP250_2020_106378_106034
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Petrovic D.,116.0,159.0,472.0,328.0,4.0,6.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,1.83,1.83,2.06,1.83,2.06,1.89,1.96,1.82,,,,,New York_ATP250_2020,105905,103893,New York_ATP250_2020_103893_105905
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Koepfer D.,Schnur B.,94.0,121.0,626.0,440.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.71,2.25,1.72,2.5,1.62,2.27,,,,,New York_ATP250_2020,111790,136440,New York_ATP250_2020_136440_111790
9,New York,New York Open,2020-02-11,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Laaksonen H.,64.0,114.0,842.0,480.0,6.0,3.0,0.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,4.31,1.32,4.31,1.27,3.7,,,,,New York_ATP250_2020,105967,106415,New York_ATP250_2020_106415_105967
