ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id
14,Rio de Janeiro,Rio Open,2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Carballes Baena R.,33.0,73.0,1230.0,695.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.48,2.83,1.5,3.05,1.45,2.71,Rio de Janeiro_ATP500_2023,106148,202103,Rio de Janeiro_ATP500_2023_202103_106148
14,Rio de Janeiro,Rio Open,2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Galan D.E.,Cachin P.,88.0,59.0,594.0,797.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.38,1.64,2.51,1.68,2.35,1.58,Rio de Janeiro_ATP500_2023,106398,123755,Rio de Janeiro_ATP500_2023_123755_106398
14,Rio de Janeiro,Rio Open,2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Varillas J. P.,Gaston H.,81.0,106.0,643.0,509.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.58,1.6,2.61,1.52,2.49,Rio de Janeiro_ATP500_2023,200384,122669,Rio de Janeiro_ATP500_2023_122669_200384
14,Rio de Janeiro,Rio Open,2023-02-21,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,Cerundolo J.M.,13.0,107.0,2615.0,505.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.4,1.44,3.4,1.36,3.11,Rio de Janeiro_ATP500_2023,207678,111815,Rio de Janeiro_ATP500_2023_111815_207678
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Munar J.,63.0,66.0,786.0,777.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.71,2.24,1.74,2.24,1.69,2.16,Rio de Janeiro_ATP500_2023,144719,126523,Rio de Janeiro_ATP500_2023_126523_144719
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Schwartzman D.,80.0,38.0,648.0,1010.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.65,2.37,1.65,2.37,1.6,2.3,Rio de Janeiro_ATP500_2023,106043,105583,Rio de Janeiro_ATP500_2023_105583_106043
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Etcheverry T.,47.0,75.0,890.0,684.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.93,1.95,1.94,2.1,1.86,1.93,Rio de Janeiro_ATP500_2023,144869,105077,Rio de Janeiro_ATP500_2023_105077_144869
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Barrios M.,86.0,196.0,598.0,301.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.25,1.71,2.25,1.72,2.16,1.68,Rio de Janeiro_ATP500_2023,144642,104926,Rio de Janeiro_ATP500_2023_104926_144642
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Alves M.,2.0,556.0,6480.0,60.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.02,21.0,1.01,22.82,1.03,25.0,1.01,18.42,Rio de Janeiro_ATP500_2023,127123,207989,Rio de Janeiro_ATP500_2023_207989_127123
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Bellucci T.,35.0,915.0,1105.0,14.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.05,15.23,1.06,15.23,1.03,11.91,Rio de Janeiro_ATP500_2023,105064,202104,Rio de Janeiro_ATP500_2023_202104_105064
14,Rio de Janeiro,Rio Open,2023-02-22,ATP500,Outdoor,Clay,2nd Round,3,Dellien H.,Molcan A.,111.0,54.0,491.0,830.0,1.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.78,2.17,1.83,2.17,1.73,2.08,Rio de Janeiro_ATP500_2023,144684,106198,Rio de Janeiro_ATP500_2023_106198_144684
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Monteiro T.,13.0,83.0,2615.0,631.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.36,3.44,1.36,3.75,1.31,3.46,Rio de Janeiro_ATP500_2023,106329,111815,Rio de Janeiro_ATP500_2023_111815_106329
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Cerundolo F.,63.0,33.0,786.0,1230.0,6.0,1.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.38,1.57,2.42,1.64,2.45,1.64,2.34,1.58,Rio de Janeiro_ATP500_2023,202103,126523,Rio de Janeiro_ATP500_2023_126523_202103
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Galan D.E.,47.0,88.0,890.0,594.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.61,2.49,1.61,2.63,1.54,2.46,Rio de Janeiro_ATP500_2023,123755,105077,Rio de Janeiro_ATP500_2023_105077_123755
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Jarry N.,Martinez P.,139.0,76.0,416.0,681.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.37,3.4,1.4,3.42,1.35,3.18,Rio de Janeiro_ATP500_2023,124079,111797,Rio de Janeiro_ATP500_2023_111797_124079
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Baez S.,Varillas J. P.,35.0,81.0,1105.0,643.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.6,1.6,2.64,1.53,2.46,Rio de Janeiro_ATP500_2023,122669,202104,Rio de Janeiro_ATP500_2023_202104_122669
14,Rio de Janeiro,Rio Open,2023-02-23,ATP500,Outdoor,Clay,2nd Round,3,Alcaraz C.,Fognini F.,2.0,86.0,6480.0,598.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.06,10.0,1.08,10.23,1.08,10.23,1.06,8.81,Rio de Janeiro_ATP500_2023,104926,207989,Rio de Janeiro_ATP500_2023_207989_104926
14,Rio de Janeiro,Rio Open,2023-02-24,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Djere L.,80.0,57.0,648.0,806.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.48,1.61,2.48,1.62,2.36,1.57,Rio de Janeiro_ATP500_2023,111513,105583,Rio de Janeiro_ATP500_2023_105583_111513
14,Rio de Janeiro,Rio Open,2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Zapata Miralles B.,Ramos-Vinolas A.,63.0,47.0,786.0,890.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.79,2.14,1.89,2.16,1.74,2.08,Rio de Janeiro_ATP500_2023,105077,126523,Rio de Janeiro_ATP500_2023_126523_105077
14,Rio de Janeiro,Rio Open,2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Norrie C.,Dellien H.,13.0,111.0,2615.0,491.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.42,3.11,1.46,3.26,1.4,2.91,Rio de Janeiro_ATP500_2023,106198,111815,Rio de Janeiro_ATP500_2023_111815_106198
14,Rio de Janeiro,Rio Open,2023-02-24,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Lajovic D.,2.0,80.0,6480.0,648.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.15,6.61,1.16,6.61,1.13,5.88,Rio de Janeiro_ATP500_2023,105583,207989,Rio de Janeiro_ATP500_2023_207989_105583
14,Rio de Janeiro,Rio Open,2023-02-25,ATP500,Outdoor,Clay,Quarterfinals,3,Jarry N.,Baez S.,139.0,35.0,416.0,1105.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.82,2.1,1.82,2.19,1.75,2.06,Rio de Janeiro_ATP500_2023,202104,111797,Rio de Janeiro_ATP500_2023_111797_202104
14,Rio de Janeiro,Rio Open,2023-02-25,ATP500,Outdoor,Clay,Semifinals,3,Norrie C.,Zapata Miralles B.,13.0,63.0,2615.0,786.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.45,2.99,1.46,3.04,1.42,2.84,Rio de Janeiro_ATP500_2023,126523,111815,Rio de Janeiro_ATP500_2023_111815_126523
14,Rio de Janeiro,Rio Open,2023-02-25,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Jarry N.,2.0,139.0,6480.0,416.0,6.0,7.0,7.0,5.0,6.0,0.0,,,,,2.0,1.0,Completed,1.2,4.5,1.26,4.38,1.26,5.0,1.2,4.5,Rio de Janeiro_ATP500_2023,111797,207989,Rio de Janeiro_ATP500_2023_207989_111797
14,Rio de Janeiro,Rio Open,2023-02-26,ATP500,Outdoor,Clay,The Final,3,Norrie C.,Alcaraz C.,13.0,2.0,2615.0,6480.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,4.33,1.22,4.81,1.23,4.9,1.24,4.47,1.21,Rio de Janeiro_ATP500_2023,207989,111815,Rio de Janeiro_ATP500_2023_111815_207989
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Mmoh M.,Giron M.,86.0,69.0,624.0,731.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.4,1.63,2.55,1.63,2.4,1.56,Acapulco_ATP500_2023,106218,111581,Acapulco_ATP500_2023_111581_106218
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Isner J.,5.0,38.0,3660.0,995.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.29,3.75,1.29,3.97,1.33,4.01,1.27,3.7,Acapulco_ATP500_2023,104545,126203,Acapulco_ATP500_2023_126203_104545
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Kecmanovic M.,30.0,31.0,1335.0,1290.0,6.0,7.0,6.0,0.0,7.0,5.0,,,,,2.0,1.0,Completed,1.67,2.2,1.7,2.27,1.74,2.33,1.65,2.21,Acapulco_ATP500_2023,200175,133430,Acapulco_ATP500_2023_133430_200175
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Rune H.,Shelton B.,10.0,41.0,3161.0,964.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.4,1.38,3.28,1.4,3.4,1.34,3.19,Acapulco_ATP500_2023,210097,208029,Acapulco_ATP500_2023_208029_210097
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Lopez F.,Eubanks C.,1035.0,105.0,10.0,524.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.5,1.14,5.56,1.18,5.56,1.18,5.13,1.16,Acapulco_ATP500_2023,111153,103852,Acapulco_ATP500_2023_103852_111153
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Tiafoe F.,Nishioka Y.,15.0,34.0,2350.0,1142.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.71,1.55,2.71,1.5,2.57,Acapulco_ATP500_2023,106415,126207,Acapulco_ATP500_2023_126207_106415
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Daniel T.,Wolf J.J.,125.0,44.0,448.0,951.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,3.39,1.36,3.39,1.53,2.83,1.43,Acapulco_ATP500_2023,200670,106121,Acapulco_ATP500_2023_106121_200670
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Gomez E.,23.0,90.0,1700.0,603.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,5.89,1.17,5.89,1.14,5.41,Acapulco_ATP500_2023,105877,126205,Acapulco_ATP500_2023_126205_105877
15,Acapulco,Abierto Mexicano,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Ruud C.,Andreozzi G.,4.0,342.0,5515.0,144.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.07,9.0,1.09,9.58,1.09,10.25,1.07,8.27,Acapulco_ATP500_2023,105819,134770,Acapulco_ATP500_2023_134770_105819
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Molcan A.,24.0,57.0,1690.0,820.0,6.0,0.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.17,5.0,1.22,4.82,1.22,5.05,1.2,4.48,Acapulco_ATP500_2023,144684,126610,Acapulco_ATP500_2023_126610_144684
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Borges N.,Chappell N.,85.0,432.0,625.0,101.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,7.65,1.18,7.66,1.11,6.54,Acapulco_ATP500_2023,111436,132686,Acapulco_ATP500_2023_132686_111436
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Ymer E.,Mannarino A.,170.0,64.0,340.0,791.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,,,3.0,1.42,2.83,1.41,Acapulco_ATP500_2023,105173,111200,Acapulco_ATP500_2023_111200_105173
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Nakashima B.,Altmaier D.,49.0,95.0,902.0,564.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.51,2.74,1.51,2.85,1.46,2.68,Acapulco_ATP500_2023,127157,206909,Acapulco_ATP500_2023_206909_127157
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Berrettini J.,Otte O.,842.0,78.0,19.0,656.0,3.0,6.0,7.0,6.0,2.0,1.0,,,,,1.0,1.0,Retired,5.5,1.14,5.73,1.17,5.73,1.18,5.1,1.16,Acapulco_ATP500_2023,106214,202235,Acapulco_ATP500_2023_202235_106214
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,Mcdonald M.,Darderi L.,62.0,184.0,795.0,321.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,5.64,1.25,5.64,1.18,4.88,Acapulco_ATP500_2023,209260,111456,Acapulco_ATP500_2023_111456_209260
15,Acapulco,Abierto Mexicano,2023-03-01,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,Pacheco Mendez R.,22.0,1244.0,1710.0,5.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.02,35.33,1.03,35.33,1.01,16.91,Acapulco_ATP500_2023,210202,200282,Acapulco_ATP500_2023_200282_210202
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Mcdonald M.,Nakashima B.,62.0,49.0,795.0,902.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.9,2.01,1.91,2.05,1.86,1.93,Acapulco_ATP500_2023,206909,111456,Acapulco_ATP500_2023_111456_206909
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Tiafoe F.,Lopez F.,15.0,1035.0,2350.0,10.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.09,9.56,1.13,10.0,1.07,8.3,Acapulco_ATP500_2023,103852,126207,Acapulco_ATP500_2023_126207_103852
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Daniel T.,Ruud C.,125.0,4.0,448.0,5515.0,7.0,5.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.5,1.3,3.52,1.35,3.75,1.35,3.39,1.31,Acapulco_ATP500_2023,134770,106121,Acapulco_ATP500_2023_106121_134770
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Paul T.,Mmoh M.,23.0,86.0,1700.0,624.0,6.0,4.0,2.0,2.0,,,,,,,1.0,0.0,Retired,1.36,3.2,1.37,3.42,1.4,3.42,1.34,3.21,Acapulco_ATP500_2023,111581,126205,Acapulco_ATP500_2023_126205_111581
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Berrettini J.,22.0,842.0,1710.0,19.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,20.18,1.04,20.18,1.03,13.76,Acapulco_ATP500_2023,202235,200282,Acapulco_ATP500_2023_200282_202235
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Berrettini M.,Ymer E.,24.0,170.0,1690.0,340.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.09,9.37,1.1,9.5,1.07,8.08,Acapulco_ATP500_2023,111200,126610,Acapulco_ATP500_2023_126610_111200
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Shapovalov D.,5.0,30.0,3660.0,1335.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.62,2.46,1.7,2.46,1.61,2.31,Acapulco_ATP500_2023,133430,126203,Acapulco_ATP500_2023_126203_133430
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,2nd Round,3,Rune H.,Borges N.,10.0,85.0,3161.0,625.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.71,1.24,4.98,1.2,4.41,Acapulco_ATP500_2023,132686,208029,Acapulco_ATP500_2023_208029_132686
15,Acapulco,Abierto Mexicano,2023-03-02,ATP500,Outdoor,Hard,Quarterfinals,3,Paul T.,Mcdonald M.,23.0,62.0,1700.0,795.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.62,2.45,1.68,2.45,1.63,2.27,Acapulco_ATP500_2023,111456,126205,Acapulco_ATP500_2023_126205_111456
15,Acapulco,Abierto Mexicano,2023-03-03,ATP500,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Daniel T.,22.0,125.0,1710.0,448.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.15,1.28,4.33,1.25,3.86,Acapulco_ATP500_2023,106121,200282,Acapulco_ATP500_2023_200282_106121
15,Acapulco,Abierto Mexicano,2023-03-03,ATP500,Outdoor,Hard,Quarterfinals,3,Fritz T.,Tiafoe F.,5.0,15.0,3660.0,2350.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.56,2.54,1.56,2.75,1.49,2.59,Acapulco_ATP500_2023,126207,126203,Acapulco_ATP500_2023_126203_126207
15,Acapulco,Abierto Mexicano,2023-03-03,ATP500,Outdoor,Hard,Quarterfinals,3,Rune H.,Berrettini M.,10.0,24.0,3161.0,1690.0,6.0,0.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.8,2.0,1.86,2.06,1.87,2.08,1.8,1.99,Acapulco_ATP500_2023,126610,208029,Acapulco_ATP500_2023_208029_126610
15,Acapulco,Abierto Mexicano,2023-03-04,ATP500,Outdoor,Hard,Semifinals,3,Paul T.,Fritz T.,23.0,5.0,1700.0,3660.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.6,1.58,2.72,1.58,2.49,1.53,Acapulco_ATP500_2023,126203,126205,Acapulco_ATP500_2023_126205_126203
15,Acapulco,Abierto Mexicano,2023-03-04,ATP500,Outdoor,Hard,Semifinals,3,De Minaur A.,Rune H.,22.0,10.0,1710.0,3161.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,2.69,1.53,2.75,1.54,2.61,1.48,Acapulco_ATP500_2023,208029,200282,Acapulco_ATP500_2023_200282_208029
15,Acapulco,Abierto Mexicano,2023-03-05,ATP500,Outdoor,Hard,The Final,3,De Minaur A.,Paul T.,22.0,23.0,1710.0,1700.0,3.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,1.67,2.35,1.72,2.35,1.65,2.24,Acapulco_ATP500_2023,126205,200282,Acapulco_ATP500_2023_200282_126205
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Kokkinakis T.,Halys Q.,101.0,73.0,532.0,701.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.7,2.27,1.7,2.43,1.59,2.33,Dubai_ATP500_2023,111460,106423,Dubai_ATP500_2023_106423_111460
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Sonego L.,Huesler M.A.,67.0,51.0,745.0,890.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.47,2.88,1.55,3.0,1.47,2.65,Dubai_ATP500_2023,144817,132283,Dubai_ATP500_2023_132283_144817
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Griekspoor T.,Lestienne C.,39.0,56.0,989.0,821.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.4,1.37,3.33,1.37,3.6,1.33,3.29,Dubai_ATP500_2023,106005,134868,Dubai_ATP500_2023_134868_106005
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Jaziri M.,29.0,444.0,1345.0,95.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,21.0,1.02,26.68,1.02,28.11,1.01,16.76,Dubai_ATP500_2023,104291,200221,Dubai_ATP500_2023_200221_104291
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Kotov P.,Popyrin A.,138.0,98.0,419.0,556.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.38,1.57,2.57,1.56,2.72,1.65,2.46,1.54,Dubai_ATP500_2023,200615,200303,Dubai_ATP500_2023_200303_200615
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Krajinovic F.,6.0,70.0,3405.0,730.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.2,5.06,1.2,5.54,1.18,4.83,Dubai_ATP500_2023,105936,126094,Dubai_ATP500_2023_126094_105936
16,Dubai,Dubai Tennis Championships,2023-02-27,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Lehecka J.,16.0,47.0,2320.0,932.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.81,2.11,1.92,2.14,1.8,2.0,Dubai_ATP500_2023,208103,100644,Dubai_ATP500_2023_100644_208103
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Ruusuvuori E.,92.0,54.0,592.0,846.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.63,1.54,2.63,1.55,2.53,1.51,Dubai_ATP500_2023,200325,106331,Dubai_ATP500_2023_106331_200325
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Cressy M.,9.0,36.0,3245.0,1016.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.34,3.52,1.36,3.63,1.31,3.39,Dubai_ATP500_2023,202195,200000,Dubai_ATP500_2023_200000_202195
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Khachanov K.,33.0,14.0,1160.0,2470.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.13,1.41,3.6,1.44,3.01,1.38,Dubai_ATP500_2023,111575,122298,Dubai_ATP500_2023_122298_111575
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Coric B.,Evans D.,20.0,28.0,1815.0,1380.0,2.0,2.0,,,,,,,,,0.0,0.0,Retired,1.53,2.5,1.56,2.58,1.58,2.58,1.54,2.45,Dubai_ATP500_2023,105554,106432,Dubai_ATP500_2023_106432_105554
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Ymer M.,Passaro F.,59.0,110.0,806.0,501.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.22,4.83,1.26,4.83,1.21,4.25,Dubai_ATP500_2023,208859,144707,Dubai_ATP500_2023_144707_208859
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Bublik A.,Lazarov A.,46.0,301.0,935.0,170.0,6.0,1.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.2,4.5,1.25,4.34,1.28,4.65,1.22,4.17,Dubai_ATP500_2023,200247,122330,Dubai_ATP500_2023_122330_200247
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Arnaldi M.,7.0,111.0,3320.0,497.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.02,25.83,1.02,25.83,1.01,16.79,Dubai_ATP500_2023,208286,106421,Dubai_ATP500_2023_106421_208286
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Machac T.,1.0,130.0,6980.0,435.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.05,11.0,1.04,15.85,1.06,16.05,1.04,11.28,Dubai_ATP500_2023,207830,104925,Dubai_ATP500_2023_104925_207830
16,Dubai,Dubai Tennis Championships,2023-02-28,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Shevchenko A.,11.0,119.0,3065.0,463.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.1,7.0,1.1,8.9,1.1,10.8,1.09,7.38,Dubai_ATP500_2023,207686,128034,Dubai_ATP500_2023_128034_207686
