match_id,elo_winner,elo_loser,surface_elo_winner,surface_elo_loser,blended_elo_winner,blended_elo_loser
Dallas_2022_105173_106415,1812.8850998374912,1678.7528505737807,1865.802056504118,1634.8103931370656,1834.051882504142,1661.1758675990945
Buenos Aires_2022_105643_104926,1734.9969980674455,1769.91902629975,1877.7517541024174,1812.7474649906223,1792.0989004814342,1787.0504017760989
Buenos Aires_2022_134770_105948,2053.026626041954,1709.9261197931135,2095.8442057497937,1812.6799919357309,2070.1536579250896,1751.0276686501606
Dallas_2022_106218_126203,1847.9471865608507,1966.87942727901,1833.623585206799,1964.5928842387293,1842.21774601923,1965.9648100628979
Rotterdam_2022_208103_207518,1705.9946247800785,1775.8287500976899,1704.279428995248,1707.0854040888314,1705.6515856231126,1748.3314116941465
Rotterdam_2022_126774_200282,2104.399667074514,1869.8090085077279,2048.1571563017114,1866.9525634518654,2081.902662765393,1868.666430485383
Rotterdam_2022_200000_111815,1997.0845965082094,2010.1473052391161,1978.6050253314822,1964.6571494162386,1989.6927680375186,1991.951242909965
Rotterdam_2022_126094_105916,2012.8983049088374,1827.1223685734058,2013.6657626604942,1825.9380106485753,2013.2052880095002,1826.6486254034735
Buenos Aires_2022_132283_104269,1871.3834127596567,1676.3009704686478,1861.0455394287762,1697.2660517812276,1867.2482634273047,1684.68700299368
Dallas_2022_104545_105577,1946.280019442554,1789.2000206293958,1930.0599150538383,1814.4203595850772,1939.7919776870676,1799.2881562116684
Buenos Aires_2022_106043_132283,1937.7825682922605,1877.6314580118328,1964.1603622734447,1874.181928239037,1948.3336858847342,1876.2516461027146
Dallas_2022_124187_105173,1899.1369657949938,1822.1194583404165,1894.4639547484512,1873.17496993799,1897.2677613763767,1842.5416629794458
Buenos Aires_2022_106043_202103,1948.4391207277342,1602.859498202026,1978.4500161347798,1653.7528256477274,1960.4434788905523,1623.2168291803066
Rotterdam_2022_200000_126094,2010.653040309179,2019.0889420034384,1994.1561413518443,2021.0835405354774,2004.0542807262452,2019.886781416254
Dallas_2022_124187_104545,1910.086602422786,1955.1355833975406,1909.4982333047503,1941.687221274772,1909.8512547755718,1949.756238548433
Rotterdam_2022_126774_208103,2109.331472475091,1747.0565010373039,2055.977213354456,1738.821936001712,2087.9897688268366,1745.4095880301857
Buenos Aires_2022_134770_105643,2055.9004054125453,1749.5035652826489,2101.057562590089,1890.0906748946445,2073.9632682835627,1805.738409127447
Dallas_2022_202385_106218,1924.0300562404323,1867.7150232817717,1892.0883957303788,1857.0567765566466,1911.2533920364108,1863.4517245917216
Buenos Aires_2022_134770_106043,2059.478347667602,1951.6777614100297,2108.5677199987895,1983.7517242957204,2079.114096600077,1964.5073465643059
Dallas_2022_124187_202385,1926.596495168512,1939.8790436886495,1927.7128576598714,1911.0789251907781,1927.0430401650558,1928.358996289501
Rotterdam_2022_200000_126774,2024.6339377460715,2112.0638908320575,2012.3746204587494,2060.2585568102327,2019.7302108311428,2091.3417572233275
Delray Beach_2022_106214_106415,1704.3623135938487,1668.8588228001208,1690.7597152692526,1626.4607375286744,1701.6417939289297,1651.8995886915422
Delray Beach_2022_105357_202195,1748.1080164841926,1788.9668128921337,1736.4837498278464,1777.2200282664544,1743.458309821654,1784.268099041862
Delray Beach_2022_104312_105376,1645.8568776171815,1730.2564226334068,1657.8088630439252,1731.7986451208908,1650.6376717878788,1730.8733116284006
Delray Beach_2022_206909_106045,1843.3558484402774,1670.7581957568523,1822.8156128557644,1623.8577826093654,1835.1397542064722,1651.9980304978576
Doha_2022_126952_111153,1813.7470742498354,1544.4882477131218,1776.858585016365,1529.454710572829,1798.9916785564471,1541.4815402850634
Doha_2022_122298_105341,1823.4740688557602,1610.7795842410255,1800.761334100519,1546.9271252140006,1814.3889749536636,1598.0090924356207
Doha_2022_111575_111456,1890.69724673546,1783.0644172330522,1883.535150527857,1780.4014036130498,1887.8324082524189,1781.999211785051
Doha_2022_144684_106331,1705.4090293217716,1656.9326997386631,1597.6053428200598,1684.3582306613953,1683.8482920214294,1667.902912107756
Doha_2022_105554_106078,1855.7847672580758,1686.4537074407178,1831.2086264920865,1698.4176039089575,1845.95431095168,1691.2392660280138
Marseille_2022_125802_105613,1905.5123093854775,1698.3749012317942,1882.0515344624757,1643.5363427222806,1896.127999416277,1676.4394778279889
Rio de Janeiro_2022_124079_209992,1763.0259904987502,1500.0,1740.5849335773726,1500.0,1754.0495677301992,1500.0
Rio de Janeiro_2022_104665_104655,1737.1407381183392,1678.371960435294,1760.9287531990624,1738.391670507618,1746.6559441506283,1702.3798444642239
Rio de Janeiro_2022_207989_144719,1929.740207013768,1656.6116613981833,1789.592412417185,1695.4104508892397,1873.6810891751347,1672.1311771946057
Marseille_2022_104755_144707,1793.7607923292805,1801.0124871395535,1802.169867826497,1782.6417865048036,1797.124422528167,1793.6642068856536
Marseille_2022_105882_105967,1594.9439556553489,1744.4648143104498,1538.9477095239395,1641.9976540406722,1572.5454572027852,1723.9713822564943
Delray Beach_2022_106283_111442,1563.5285460663322,1760.5244574926644,1567.106856014595,1729.6298771370275,1564.244208055985,1748.1666253504097
Delray Beach_2022_104797_105023,1619.3079693627478,1697.3820404792734,1626.990366871773,1579.3110100149504,1620.844448864553,1673.767834386409
Delray Beach_2022_106218_105815,1854.8740992089756,1679.3646586870918,1841.1659608299353,1668.1506768653119,1849.3908438573594,1674.8790659583797
Delray Beach_2022_111578_105877,1585.83645203975,1567.517827973384,1591.038857467266,1578.9143593754902,1586.8769331252533,1569.7971342538053
Doha_2022_200221_104291,1794.4935026431683,1660.3000348498497,1723.1825253355498,1679.0450993406303,1765.969111720121,1664.049047748006
Rio de Janeiro_2022_104269_105583,1665.0293588953796,1723.9602243336763,1683.2377213682278,1742.6641702017127,1672.3127038845187,1731.4418026808908
Doha_2022_104918_106121,1894.4648615442582,1697.5390592594774,1888.1711728507457,1672.4090731048525,1891.9473860668531,1687.4870647976275
Doha_2022_111200_105311,1655.4462598635869,1642.1877379133357,1663.5442339529948,1776.8852982830465,1658.68544949935,1696.06676206122
Doha_2022_122330_106075,1840.4915252850426,1603.4709468771664,1834.9816788568558,1585.0681274069723,1838.2875867137677,1599.7903829831278
Doha_2022_126239_106210,1823.523718729455,1616.7397917253766,1787.310040557891,1579.5962348947555,1809.038247460829,1601.8823689931282
Doha_2022_105916_144750,1820.2273118927833,1845.2540143145302,1817.9029484510395,1843.4317544034482,1819.297566516086,1844.5251103500973
Marseille_2022_126128_200615,1614.6676399446867,1735.8250072233864,1593.5753282294277,1742.3646144328725,1610.449177601635,1738.4408501071807
Delray Beach_2022_200624_106423,1900.2868301878054,1874.6464094680066,1845.1237618982004,1865.8969880302832,1878.2216028719636,1871.1466408929173
Delray Beach_2022_105173_106281,1810.1895994156491,1650.2857367806532,1855.8995323129916,1632.4385077951179,1828.4735725745863,1646.7162909835463
Rio de Janeiro_2022_105077_106228,1783.1586997170457,1617.658072123482,1860.253715910562,1692.9080597802874,1813.9967061944524,1647.7580671862042
Doha_2022_200325_105676,1773.9651145166804,1762.4220428452572,1794.2257097559918,1776.1897476416516,1782.069352612405,1767.929124763815
Marseille_2022_105732_105062,1744.9788850006496,1613.5773488420484,1797.279527474698,1609.148358637187,1765.899141990269,1612.6915508010763
Delray Beach_2022_105449_104731,1724.38247310849,1822.4301810498307,1730.0409986169927,1786.5930554655936,1726.645883311891,1808.0953308161359
Marseille_2022_105430_110602,1683.875300917805,1562.2198793289053,1741.6552445796378,1553.6080856179613,1706.987278382538,1558.7751618445277
Marseille_2022_200384_144895,1755.4343396132956,1739.8998141434647,1593.4928271861831,1738.152746155372,1690.6577346424506,1739.2009869482276
Rio de Janeiro_2022_200175_200335,1727.4188259630241,1597.0364307183718,1750.8158100959477,1596.6835158504862,1736.7776196161935,1596.9658477447947
Rio de Janeiro_2022_106329_202104,1672.776735479249,1695.0699692108371,1688.054993220521,1666.9263410018734,1678.888038575758,1689.4412435690444
Marseille_2022_104542_104468,1672.4547088868842,1678.5299668869195,1768.2257348748321,1759.6210482129281,1691.6089140844738,1710.966399417323
Marseille_2022_207830_106000,1633.4329228420602,1686.2498320773739,1635.000754598074,1635.4883232547475,1633.7464891932632,1676.0975303128487
Rio de Janeiro_2022_132283_111513,1866.5857155271894,1742.0000685703778,1856.2014138462116,1846.2527718546173,1862.4319948547982,1783.7011498840736
Rio de Janeiro_2022_105948_106426,1706.025252349128,1821.760355408916,1806.597778506083,1855.2995494867657,1746.25426281191,1835.1760330400557
Marseille_2022_208029_200267,1584.9699908262448,1575.6666196787432,1589.6208401617985,1546.0517241814232,1585.9001606933557,1569.7436405792791
Rio de Janeiro_2022_104926_105487,1753.7154903280216,1604.94202415972,1795.17505731227,1695.7238275437342,1770.2993171217208,1641.2547455133256
Rio de Janeiro_2022_105643_123755,1745.5196895907598,1724.2055449972916,1882.953850880924,1771.569415068169,1800.4933541068256,1743.1510930256425
Doha_2022_126239_122330,1829.9843431279523,1845.3988859821143,1795.7990661953725,1840.5617935041832,1816.3102323549203,1843.4640489909418
Delray Beach_2022_111578_105449,1615.599468790603,1744.1178665053094,1621.3609099661614,1750.1398842252415,1616.7517570257148,1746.5266735932823
Doha_2022_105932_111200,1818.030014089181,1677.4284059870004,1806.2687094137718,1695.423009958119,1813.3254922190174,1684.626247575448
Marseille_2022_126127_111794,1617.221169046763,1656.4725685928636,1618.1879085180083,1663.1867943261946,1617.607864835261,1659.158258886196
Marseille_2022_106298_134868,1619.7038436060593,1711.9192246162843,1683.3896515369165,1726.723727359106,1645.178166778402,1717.8410257134128
Rio de Janeiro_2022_202103_105332,1597.7223489752153,1670.206569561756,1647.7687055752995,1679.1515303710648,1617.740891615249,1673.7845538854795
Delray Beach_2022_126205_104797,1877.0066581800352,1660.0642495280476,1850.5616837181592,1657.807784504858,1866.4286683952848,1659.6129565234098
Doha_2022_133430_144684,1923.5793240156036,1723.3321772481386,1897.152491655617,1629.727714310735,1913.0085910716089,1704.611284660658
Doha_2022_105916_126952,1833.7764393715588,1818.7154343656016,1833.846413975061,1783.2402390062143,1833.8044292129598,1804.5253562218468
Delray Beach_2022_106058_127157,1795.5464716268996,1670.801602089751,1760.3995787470817,1562.3888388402506,1781.4877144749726,1627.436496789951
Doha_2022_200221_105554,1801.9829642126106,1863.0714819330926,1736.3259289098605,1841.5584658531404,1775.7201500915105,1854.4662755011118
Rio de Janeiro_2022_104926_105807,1762.1421854194784,1942.596729419689,1809.5937644767837,2015.1973957509226,1781.1228170424006,1971.6369959521824
Doha_2022_105227_122298,1956.7963123588245,1831.0013299876566,1922.7810017417364,1807.43096922607,1943.1901881119893,1821.573185683022
Rio de Janeiro_2022_105948_104269,1725.7440337318449,1689.6936819149032,1826.2299156575575,1710.0216765038315,1765.93838650213,1697.8248797504746
Marseille_2022_125802_105882,1911.4160988114413,1618.5462859438821,1888.270426754322,1568.624784398523,1902.1578299885937,1598.5776853257385
Rio de Janeiro_2022_104665_105077,1750.141345631488,1790.353453516601,1779.2018059197728,1869.0353640196706,1761.7655297468018,1821.8262177178287
Marseille_2022_106234_208029,1893.0994441502364,1602.103462337023,1891.6371493526735,1611.0192183758468,1892.5145262312112,1605.6697647525525
Doha_2022_111575_200325,1899.0188973996158,1787.3750637480684,1893.6610265494978,1808.574857664919,1896.8757490595685,1795.8549813148086
Doha_2022_105138_104918,1861.4554718622114,1901.4070090195294,1897.0734079444273,1894.956989294638,1875.7026462950978,1898.827001129573
Marseille_2022_126094_104755,2006.1754419702372,1808.979684934664,2004.7223813934916,1821.378563305693,2005.594217739539,1813.9392362830756
Delray Beach_2022_200624_104312,1912.9427214728614,1668.130583162207,1863.1396358210877,1683.7507063189892,1893.021487212152,1674.37863242492
Delray Beach_2022_105173_206909,1818.191631219025,1851.6603924549343,1863.1996411463797,1830.3354641242327,1836.1948351899669,1843.1304211226536
Marseille_2022_200000_104542,2042.1869926859881,1694.6138659413457,2032.1319222948441,1793.2177396435377,2038.1649645295306,1714.334640681784
Marseille_2022_126128_207830,1654.3964198931174,1671.8505333232574,1640.2761317885406,1668.4292845318578,1651.572362272202,1671.1662835649777
Marseille_2022_106298_105430,1642.3482134503522,1695.902100923859,1708.8619202400296,1752.5906069370217,1668.9536961662232,1718.577503329124
Delray Beach_2022_124187_106058,1942.3508026696256,1809.657159422381,1944.1402820095896,1771.76746487808,1943.066594405611,1794.5012816046608
Delray Beach_2022_105357_106218,1761.8377135034516,1862.4443196901923,1752.996341953436,1849.9697164416314,1758.3011648834454,1857.4544783907681
Marseille_2022_126774_200384,2095.9929007669116,1772.7566116524367,2041.962928456831,1622.484309763653,2074.3809118428794,1712.6476908969235
Doha_2022_126239_133430,1844.9931869774368,1929.3930447948508,1817.0269569651657,1902.7543866071278,1833.8066949725282,1918.7375815197615
Rio de Janeiro_2022_106043_124079,1941.9220444140985,1767.9570100710037,1970.3963844029952,1747.86715796378,1953.3117804096573,1759.9210692281142
Doha_2022_105932_105916,1825.1152647006263,1846.259368793157,1816.0071619429025,1846.9199783428724,1821.472023597537,1846.523612613043
Rio de Janeiro_2022_202103_106148,1621.472530850059,1698.8822540389342,1670.2415848912274,1783.5842503516842,1640.9801524665263,1732.7630525640343
Doha_2022_111575_105227,1907.4395891139843,1964.65226631319,1904.7318470310147,1932.7961614142516,1906.3564922807964,1951.9098243536146
Doha_2022_105138_200221,1874.7975092357817,1816.5829662185597,1911.7052169237124,1756.6454506646849,1889.560592310954,1792.6079599970099
Marseille_2022_126127_105732,1639.9150193940477,1756.5604657545668,1643.7803029258607,1808.2122122808535,1641.461132806773,1777.2211643650817
Rio de Janeiro_2022_200175_132283,1736.405707669497,1874.6386893830434,1762.7805486817824,1877.3642008369914,1746.9556440744113,1875.7288939646226
Delray Beach_2022_111815_106214,1997.8711156273437,1724.196124851113,1950.4068398148183,1711.3913179046206,1978.8854053023335,1721.6351634618147
Delray Beach_2022_124187_105173,1951.4511269042475,1833.8636624210073,1952.9218547640296,1878.6782533266496,1952.0394180481603,1851.7894987832642
Marseille_2022_126127_106234,1667.5541629189818,1896.8046274383241,1677.0415289389723,1896.261249759426,1671.349109326978,1896.5872763667649
Delray Beach_2022_105777_106283,1927.1594450721934,1609.7195829294326,1942.7627131803838,1613.6148436685703,1933.4007523154696,1610.4986350772601
Rio de Janeiro_2022_126610_106329,2096.375546056476,1689.7473436334471,2056.018785370778,1706.6775374883387,2080.2328417821973,1696.5194211754037
Rio de Janeiro_2022_207989_105643,1934.4388922389926,1757.3044285154076,1805.5671548302994,1892.8462057961767,1882.8901972755154,1811.5211394277153
Delray Beach_2022_126205_111578,1882.710525287559,1657.8472860033187,1857.8222437677507,1663.6291936753441,1872.7552126796359,1659.003667537724
Marseille_2022_126094_106298,2011.7888369890106,1663.7665342370547,2011.9227032555098,1734.9327494108493,2011.8423834956102,1692.2330203065726
Marseille_2022_126128_126774,1685.4337693293262,2099.07159640344,1675.5909571010047,2044.3132662786757,1683.465206883662,2077.168264353534
Marseille_2022_200000_125802,2045.3338748739557,1915.5275844460689,2038.7093023942134,1892.625168050537,2042.6840458820586,1906.3666178878561
Doha_2022_105932_126239,1837.894131489158,1863.1578955754217,1832.0081193680642,1840.7073321050887,1835.5397266407206,1854.1776701872884
Doha_2022_105138_111575,1885.22294391682,1922.1896118223895,1920.6026229432205,1921.0203660670538,1899.3748155273802,1921.7219135202552
Delray Beach_2022_111815_200624,2001.6628992686503,1918.471821579799,1956.0034020268229,1872.2889725477762,1983.3991003719193,1899.9986819669898
Rio de Janeiro_2022_106043_104665,1948.578752685942,1768.0243822454304,1978.195685563668,1804.1481789948698,1960.4255258370322,1782.4739009452062
Rio de Janeiro_2022_207989_126610,1941.8116287184907,2098.662946254876,1832.689187591255,2060.6320031973564,1898.1626522675965,2083.4505690318683
Delray Beach_2022_105357_105777,1778.2244007990128,1931.196078952908,1772.484417644629,1947.1252461429106,1775.9284075372593,1937.567745828909
Rio de Janeiro_2022_104926_105948,1783.9140583202645,1739.6389018887648,1841.1593579115524,1838.3038507096517,1806.8121781567797,1779.1048814171195
Rio de Janeiro_2022_202103_200175,1646.0827354217072,1756.2880189333025,1697.9687928314356,1790.283167311117,1666.8371583855985,1769.8860782844283
Marseille_2022_200000_126128,2053.9062967446225,1739.3482981802424,2048.5886057075772,1733.2125822659814,2051.7792203298045,1738.1211549973902
Rio de Janeiro_2022_106043_202103,1955.244344087165,1672.913631311013,1988.0356488999707,1724.9285337428275,1968.3608660122873,1693.7195922837386
Doha_2022_105138_105932,1899.5480810500053,1851.3293154868913,1936.4231775757942,1847.6136772224374,1914.298119660321,1849.8430601811096
Marseille_2022_126094_126127,2014.6335487957858,1701.5619047733614,2016.8033187001884,1713.994985359173,2015.5014567575467,1706.535137007686
Delray Beach_2022_111815_126205,2010.508777574961,1888.3881976774635,1967.0401875625905,1865.2444193636932,1993.1213415700129,1879.1306863519553
Delray Beach_2022_124187_105357,1961.3709803836975,1796.9284770511936,1966.065117939636,1795.6067578741606,1963.248635406073,1796.3997893803803
Rio de Janeiro_2022_207989_104926,1962.411039850692,1796.945868937529,1867.8842848632096,1861.6499637685836,1924.600337855699,1822.8275068699509
Delray Beach_2022_111815_124187,2018.4727595434972,1969.6620749110402,1977.7494064642524,1975.1871651616893,2002.1834183117992,1971.8721110112997
Marseille_2022_126094_200000,2018.1320225836146,2057.7640825943304,2021.235743855481,2053.2943197530767,2019.3735110923612,2055.976177457829
Rio de Janeiro_2022_207989_106043,1970.7417524129116,1959.6079601868064,1890.2570451742315,1994.849716098102,1938.5478695174395,1973.7046625513246
Dubai_2022_104925_207518,2353.4245708671374,1758.8688607046126,2342.8537944009963,1689.611750985804,2349.1962602806807,1731.1660168170893
Dubai_2022_106210_105227,1608.6218041749469,1950.111410396877,1569.0368353164365,1916.3161738891608,1592.7878166315427,1936.5933157937905
Dubai_2022_106121_105676,1688.1128398901976,1747.6264615238535,1662.1020573367382,1758.777617639279,1677.7085268688138,1752.0869239700237
Dubai_2022_105936_104291,1783.1233070517083,1641.4170579148654,1783.7704510382544,1652.9376188013503,1783.3821646463266,1643.7211700921625
Santiago_2022_106228_144869,1605.9012469206623,1563.159450486388,1680.6100397102282,1617.0472743450339,1635.7847640364887,1573.9370152581173
Santiago_2022_105487_126523,1595.2718790030906,1585.4826808292864,1681.6130584251553,1650.9270498442065,1629.8083507719166,1598.5715546322704
Santiago_2022_205734_106044,1600.7040299272521,1687.9277160121474,1635.9330611492842,1665.0061916839275,1607.7498361716587,1683.3434111465035
Dubai_2022_104918_106331,1885.0704655857198,1638.2515246882786,1879.504146499868,1654.943085997134,1882.8439379513793,1644.9281492118207
Acapulco_2022_104545_104269,1937.075599893544,1670.440289734758,1922.2646453875561,1742.8863583511165,1931.1512180911488,1684.9295034580298
Acapulco_2022_105583_200624,1708.5151632056675,1907.4454481845137,1734.9470625114195,1858.741684732975,1719.0879229279683,1887.9639428038981
Acapulco_2022_111578_105777,1644.734874514917,1909.7445424623347,1648.6087182451686,1921.7667349104772,1645.5096432609673,1914.5534194415916
Acapulco_2022_105807_106214,1923.3326062673723,1716.4774497000285,1921.9417414904249,1701.0963296713726,1922.7762603565934,1710.325001688566
Acapulco_2022_105376_206909,1710.253380567035,1834.4111546252905,1710.0360758522459,1815.8904956649592,1710.1664586811194,1827.002891041158
Dubai_2022_111456_106234,1773.2905520183185,1877.2717001034405,1769.8444267662687,1873.3616973283877,1771.9121019174986,1875.7076989934194
Dubai_2022_144684_144750,1713.1468521273227,1832.282380851376,1620.547354272703,1828.4769783135287,1676.1070529854749,1830.7602198362372
Dubai_2022_126952_125802,1804.707845092805,1906.8352936260912,1768.7785677893319,1882.8212792014172,1790.3361341714158,1897.2296878562215
Dubai_2022_206173_200221,2006.6775498936674,1805.8308358890858,1998.365774271058,1747.230848881163,2003.3528396446236,1782.3908410859167
Acapulco_2022_100644_202385,2150.3369788126056,1919.563032582448,2149.1427521316095,1890.3310591358563,2149.8592881402074,1907.8702432038112
Dubai_2022_128034_122330,1940.4201574551005,1832.41053666929,1956.9113608457014,1823.6854836903947,1947.0166388113407,1828.920515477732
Dubai_2022_111575_200282,1907.7391752208011,1863.8560591310618,1905.518957420918,1857.2858128358932,1906.8510881008478,1861.2279606129944
Dubai_2022_105575_105526,1689.4979053053437,1753.0261749722224,1679.76391574261,1721.2604705017554,1685.6043094802503,1740.3198931840357
Dubai_2022_126094_105554,2032.4385344878958,1847.0488132184814,2038.0845480196147,1820.0337252830311,2034.6969399005834,1836.2427780443013
Dubai_2022_200615_105932,1718.3792715908348,1840.1227001510058,1720.5707339086298,1835.809528492484,1719.255856517953,1838.3974314875973
Santiago_2022_202104_122669,1671.4678770564367,1658.340033527103,1643.3032769345475,1697.3500338482095,1660.2020370076812,1666.1420335913244
Acapulco_2022_126203_105173,1949.8426016111282,1823.9495095760135,1945.7685571211555,1864.8540447594783,1948.212983815139,1840.3113236493996
Dubai_2022_133430_105916,1913.7636028331622,1832.054329303826,1882.3502491274116,1829.894881151235,1901.1982613508621,1831.1905500427897
Santiago_2022_106329_111797,1686.8651606775288,1674.8583441464618,1701.897159941752,1765.0691563458745,1692.8779603832181,1692.9005065863446
Santiago_2022_200175_106065,1736.8230212891617,1701.9095707061879,1763.4659432713572,1793.7122194530355,1747.4801900820398,1738.630630204927
Dubai_2022_105138_126239,1911.1120880536978,1847.0516617843628,1948.6477360698289,1820.8361495561637,1926.1263472601502,1836.5654568930831
Santiago_2022_126535_207678,1646.8738667563136,1693.308746069193,1626.9677157199874,1738.5487816076552,1638.911406341783,1711.4047602845778
Santiago_2022_106198_106174,1563.8683985971609,1486.344528376974,1586.5753798680194,1488.0971719801923,1568.4097948513327,1486.6950570976178
Santiago_2022_105870_105948,1726.2377673085516,1725.9489426253647,1758.5038273781074,1820.4911998109915,1732.690979322463,1763.7658454996154
Santiago_2022_207799_208029,1600.0,1596.3374997845924,1600.0,1608.773482154373,1600.0,1601.3118927325045
Santiago_2022_144719_123755,1651.8308349326535,1707.0368200033352,1682.591160170788,1755.6664362685976,1664.1349650279071,1726.4886665094402
Acapulco_2022_126774_111513,2077.5201840379964,1733.9514321898482,2018.0707400440303,1661.894015835819,2053.74040644041,1705.1284656482364
Acapulco_2022_200670_132283,1610.7492881697042,1857.358309111768,1608.227362668506,1798.8974537289364,1610.2449030694647,1833.9739669586352
Acapulco_2022_126205_126610,1879.3490636725062,2079.321992951134,1854.1358869626317,1992.637340205341,1869.2637929885564,2044.6481318528167
Acapulco_2022_104665_207834,1759.483864490697,1500.0,1660.6887778107148,1500.0,1719.9658298187042,1500.0
Acapulco_2022_106421_105332,2201.7409310183034,1654.7862389215134,2228.015012418229,1717.4820113610872,2212.2505635782736,1679.8645478973428
Acapulco_2022_111815_127157,2029.27649438131,1659.3483523846326,1993.2163618390596,1550.820344510293,2014.8524413644097,1615.9371492348967
Acapulco_2022_106218_105357,1844.1931227693296,1789.2346019537924,1829.1918650229077,1786.6823384175311,1838.192619670761,1788.2136965392879
Acapulco_2022_106415_103852,1655.7185317556562,1615.2636025993918,1611.3411835461281,1601.6044219736314,1637.967592471845,1609.7999303490876
Acapulco_2022_104745_106045,2309.217889334486,1661.760483418928,2237.908693175541,1615.0540554324143,2280.694210870908,1643.0779122243225
Dubai_2022_128034_144684,1949.1354517302916,1739.5334417338581,1965.9157356732974,1657.4499041157856,1955.847565307494,1706.7000266866291
Dubai_2022_206173_104918,2012.0434307206642,1890.428953370135,2003.3013496653728,1885.788721006999,2008.5465982985477,1888.5728604248807
Dubai_2022_104925_111575,2354.3066118425722,1918.282643457108,2343.868798149756,1917.8003075044753,2350.1314863654457,1918.089709076055
Santiago_2022_126214_105952,1713.4068646693872,1591.632148751712,1735.4635723816446,1629.467373441455,1717.8182062118387,1599.1991936896607
Santiago_2022_106329_105643,1701.768953613193,1750.5112770674784,1724.2038738165515,1874.65766878484,1710.7429216945363,1800.169833754423
Santiago_2022_105487_106198,1610.5543999238387,1585.883175390967,1698.7900737386847,1606.9940381720824,1645.8486694497772,1590.10534794719
Santiago_2022_202104_106228,1691.8083745621295,1623.5180855986246,1670.76560387337,1697.8956585997164,1683.3912662866258,1653.2691147990613
Dubai_2022_111456_105936,1791.2125186586563,1791.201357787819,1788.86256647688,1794.9534287488116,1790.2725377859458,1792.702186172216
Dubai_2022_106210_105138,1638.0031380400403,1921.9910243913644,1607.121329349477,1959.0866995732908,1625.650414563815,1936.829294464135
Dubai_2022_105575_200615,1708.2852262679937,1735.9510316038122,1700.8268507967734,1741.1882239646122,1705.3018760795057,1738.045908548132
Dubai_2022_126094_126952,2039.0430238273489,1822.5317260531847,2044.938434111447,1789.7812131672492,2041.4011879409882,1809.4315208988105
Dubai_2022_133430_106121,1922.9086781537576,1709.702560395472,1895.4366316380426,1689.7570499937915,1911.9198595474718,1701.7243562347996
Acapulco_2022_126774_200670,2080.1645561497135,1661.4804951276274,2021.1664132702538,1655.4641858806287,2056.56529899793,1660.2772332782279
Santiago_2022_124079_144719,1760.38656223763,1667.9399464908424,1739.7853420764209,1703.6521613635925,1752.1460741731464,1682.2248324399425
Acapulco_2022_106218_105807,1855.4893643524326,1929.1522293071548,1842.6894704594142,1929.1584762803186,1850.3694067952254,1929.1547280964203
Acapulco_2022_111815_104545,2031.8908283828605,1942.2408418215803,1995.4268439411273,1930.744629161881,2017.3052346061672,1937.6423567577006
Acapulco_2022_106421_104665,2202.7309945362886,1765.053714622007,2229.4303497380724,1674.1543575486,2213.410736617002,1728.6939717926443
Acapulco_2022_104745_111578,2309.957149242343,1689.8658858385425,2239.24162960766,1694.1122314837767,2281.67094138847,1690.7151549675893
Acapulco_2022_106415_126203,1668.6869793154876,1957.6420856260459,1629.3760368702274,1955.7225589005027,1652.9626023373835,1956.8742749358285
Santiago_2022_105077_126535,1775.6243869901878,1669.1350316645135,1848.768257067573,1657.844333790449,1804.8819350211418,1664.6187525148875
Acapulco_2022_126205_105583,1898.5822167631568,1728.052614833612,1873.949869957953,1757.111491800022,1888.7292780410753,1739.676165620176
Santiago_2022_105870_205734,1743.7032692939613,1633.358681478487,1788.1034161871405,1665.4902904921103,1761.463328051233,1639.7850032812119
Acapulco_2022_106421_106415,2204.5925563967694,1694.6758543382596,2230.5762186018756,1663.2961319564665,2214.9860212788117,1682.1239653855423
Dubai_2022_126094_111456,2044.7349634538077,1805.6396865435718,2050.6333053333947,1804.433625212305,2047.0943002056424,1805.157262011065
Acapulco_2022_105376_100644,1731.9376771592376,2155.1783724704433,1733.2453353479432,2154.4085721515944,1732.4607404347198,2154.8704523429037
Dubai_2022_128034_206173,1955.1045164857849,2019.754758207661,1970.1774701082068,2012.326085339213,1961.1336979347536,2016.7832890602817
Dubai_2022_106210_104925,1667.4210107035326,2356.460911463364,1647.2184523083652,2347.4410809038945,1659.3399873454655,2352.852979239576
Dubai_2022_133430_105575,1928.51260921327,1725.9844424273908,1902.8968377598692,1722.3516733862502,1918.2663006319096,1724.5313348109346
Santiago_2022_200175_207799,1749.2699360525764,1638.1727922110992,1784.7263628362632,1639.5534693401664,1763.452506766051,1638.448927636913
Acapulco_2022_126774_106218,2082.0193168981623,1872.337951698428,2024.2068320387914,1862.5138382475661,2058.894322954414,1868.4083063180833
Santiago_2022_105077_105487,1784.2619157550237,1625.9982700642977,1856.2925072731052,1713.5591023143832,1813.0741523622562,1661.0226029643318
Acapulco_2022_111815_105376,2041.2291914419457,1763.1359779324619,2007.9903111934048,1767.8232795010676,2027.9336393425294,1765.0108985599043
Santiago_2022_202104_106329,1709.302781729274,1720.05100735893,1696.9259052251962,1751.6857972237628,1704.352031127643,1732.7049233048633
Acapulco_2022_104745_126205,2310.8484994989694,1905.7026290362012,2241.3256961064517,1883.947484328124,2283.0393781419625,1897.0005711529702
