ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
54,San Diego,San Diego Open,2022-09-20,ATP250,Outdoor,Hard,1st Round,3.0,Wolf J.J.,Kozlov S.,73.0,108.0,692.0,503.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.23,4.65,1.23,5.8,1.18,4.73,San Diego_ATP250_2022,111578,200670,San Diego_ATP250_2022_200670_111578,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-20,ATP250,Outdoor,Hard,1st Round,3.0,Lestienne C.,Holt B.,76.0,215.0,677.0,232.0,5.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,1.69,2.28,1.71,2.38,1.62,2.27,San Diego_ATP250_2022,200587,106005,San Diego_ATP250_2022_106005_200587,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-20,ATP250,Outdoor,Hard,1st Round,3.0,Krueger M.,Eubanks C.,228.0,135.0,218.0,404.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.43,1.36,3.63,1.37,3.32,1.32,San Diego_ATP250_2022,111153,106283,San Diego_ATP250_2022_106283_111153,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-20,ATP250,Outdoor,Hard,1st Round,3.0,Daniel T.,Nava E.,95.0,173.0,564.0,303.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.73,2.22,1.77,2.24,1.69,2.14,San Diego_ATP250_2022,207182,106121,San Diego_ATP250_2022_106121_207182,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-21,ATP250,Outdoor,Hard,1st Round,3.0,Kudla D.,Verdasco F.,104.0,115.0,516.0,464.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.64,2.39,1.64,2.56,1.55,2.41,San Diego_ATP250_2022,104269,106045,San Diego_ATP250_2022_106045_104269,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-21,ATP250,Outdoor,Hard,1st Round,3.0,Nakashima B.,Svajda Z.,69.0,411.0,744.0,102.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.13,7.08,1.14,7.08,1.12,6.07,San Diego_ATP250_2022,208260,206909,San Diego_ATP250_2022_206909_208260,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-21,ATP250,Outdoor,Hard,1st Round,3.0,Galan D.E.,Huesler M.A.,75.0,87.0,677.0,611.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.91,1.97,1.91,2.05,1.85,1.92,San Diego_ATP250_2022,144817,123755,San Diego_ATP250_2022_123755_144817,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-21,ATP250,Outdoor,Hard,1st Round,3.0,Mcdonald M.,Laaksonen H.,84.0,125.0,631.0,434.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.27,4.16,1.27,4.54,1.22,4.14,San Diego_ATP250_2022,105967,111456,San Diego_ATP250_2022_111456_105967,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-21,ATP250,Outdoor,Hard,1st Round,3.0,O Connell C.,Kubler J.,130.0,99.0,419.0,545.0,4.0,6.0,6.0,3.0,,,,,,,1.0,1.0,Retired,2.1,1.72,2.13,1.79,2.24,1.79,2.1,1.72,San Diego_ATP250_2022,106186,106331,San Diego_ATP250_2022_106331_106186,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,1st Round,3.0,Tabilo A.,Johnson S.,70.0,116.0,741.0,463.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.36,1.65,2.4,1.65,2.3,1.6,San Diego_ATP250_2022,105449,126214,San Diego_ATP250_2022_126214_105449,0.0,0.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,Duckworth J.,Krueger M.,83.0,228.0,637.0,218.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.05,1.5,3.1,1.41,2.86,San Diego_ATP250_2022,106283,105902,San Diego_ATP250_2022_105902_106283,1.0,5.0,2.0,4.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,Giron M.,Etcheverry T.,58.0,89.0,791.0,593.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.28,4.14,1.3,4.14,1.28,3.64,San Diego_ATP250_2022,144869,106218,San Diego_ATP250_2022_106218_144869,0.0,0.0,2.0,4.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,Galan D.E.,Martinez P.,75.0,68.0,677.0,745.0,5.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.5,2.79,1.5,2.96,1.45,2.71,San Diego_ATP250_2022,124079,123755,San Diego_ATP250_2022_123755_124079,2.0,5.0,0.0,0.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,O Connell C.,Wolf J.J.,130.0,73.0,419.0,692.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.44,1.63,2.75,1.65,2.37,1.57,San Diego_ATP250_2022,200670,106331,San Diego_ATP250_2022_106331_200670,0.0,1.0,2.0,5.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,Brooksby J.,Mcdonald M.,50.0,84.0,937.0,631.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.1,1.44,3.27,1.4,2.92,San Diego_ATP250_2022,111456,202385,San Diego_ATP250_2022_202385_111456,0.0,0.0,2.0,10.0
54,San Diego,San Diego Open,2022-09-22,ATP250,Outdoor,Hard,2nd Round,3.0,Lestienne C.,Tabilo A.,76.0,70.0,677.0,741.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.3,1.69,2.3,2.01,2.1,1.73,San Diego_ATP250_2022,126214,106005,San Diego_ATP250_2022_106005_126214,1.0,2.0,2.0,6.0
54,San Diego,San Diego Open,2022-09-23,ATP250,Outdoor,Hard,2nd Round,3.0,Evans D.,Daniel T.,25.0,95.0,1420.0,564.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.47,2.93,1.47,3.01,1.42,2.82,San Diego_ATP250_2022,106121,105554,San Diego_ATP250_2022_105554_106121,0.0,0.0,2.0,5.0
54,San Diego,San Diego Open,2022-09-23,ATP250,Outdoor,Hard,2nd Round,3.0,Nakashima B.,Kudla D.,69.0,104.0,744.0,516.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.28,4.11,1.32,4.3,1.28,3.58,San Diego_ATP250_2022,106045,206909,San Diego_ATP250_2022_206909_106045,2.0,3.0,2.0,6.0
54,San Diego,San Diego Open,2022-09-23,ATP250,Outdoor,Hard,Quarterfinals,3.0,Giron M.,Duckworth J.,58.0,83.0,791.0,637.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.63,2.43,1.63,2.51,1.58,2.37,San Diego_ATP250_2022,105902,106218,San Diego_ATP250_2022_106218_105902,2.0,5.0,3.0,9.0
54,San Diego,San Diego Open,2022-09-23,ATP250,Outdoor,Hard,Quarterfinals,3.0,Evans D.,Lestienne C.,25.0,76.0,1420.0,677.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.37,3.39,1.4,3.53,1.35,3.16,San Diego_ATP250_2022,106005,105554,San Diego_ATP250_2022_105554_106005,2.0,4.0,3.0,10.0
54,San Diego,San Diego Open,2022-09-24,ATP250,Outdoor,Hard,Quarterfinals,3.0,O Connell C.,Brooksby J.,130.0,50.0,419.0,937.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.5,1.3,3.59,1.34,3.6,1.36,3.43,1.31,San Diego_ATP250_2022,202385,106331,San Diego_ATP250_2022_106331_202385,2.0,6.0,1.0,3.0
54,San Diego,San Diego Open,2022-09-24,ATP250,Outdoor,Hard,Quarterfinals,3.0,Nakashima B.,Galan D.E.,69.0,75.0,744.0,677.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.77,1.32,4.0,1.27,3.66,San Diego_ATP250_2022,123755,206909,San Diego_ATP250_2022_206909_123755,4.0,8.0,3.0,10.0
54,San Diego,San Diego Open,2022-09-24,ATP250,Outdoor,Hard,Semifinals,3.0,Giron M.,Evans D.,58.0,25.0,791.0,1420.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.95,1.46,3.01,1.5,2.78,1.43,San Diego_ATP250_2022,105554,106218,San Diego_ATP250_2022_106218_105554,4.0,9.0,4.0,12.0
54,San Diego,San Diego Open,2022-09-25,ATP250,Outdoor,Hard,Semifinals,3.0,Nakashima B.,O Connell C.,69.0,130.0,744.0,419.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.31,1.4,3.31,1.36,3.12,San Diego_ATP250_2022,106331,206909,San Diego_ATP250_2022_206909_106331,5.0,11.0,3.0,8.0
54,San Diego,San Diego Open,2022-09-26,ATP250,Outdoor,Hard,The Final,3.0,Nakashima B.,Giron M.,69.0,58.0,744.0,791.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.47,2.91,1.5,2.91,1.44,2.76,San Diego_ATP250_2022,106218,206909,San Diego_ATP250_2022_206909_106218,7.0,14.0,6.0,14.0
55,Seoul,Korea Open,2022-09-26,ATP250,Outdoor,Hard,1st Round,3.0,Munar J.,Watanuki Y.,59.0,227.0,814.0,224.0,2.0,1.0,,,,,,,,,0.0,0.0,Retired,1.44,2.75,1.58,2.51,1.58,2.77,1.5,2.57,Seoul_ATP250_2022,133297,144719,Seoul_ATP250_2022_144719_133297,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-26,ATP250,Outdoor,Hard,1st Round,3.0,Kovacevic A.,Kecmanovic M.,222.0,32.0,228.0,1270.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,6.0,1.12,6.06,1.16,6.55,1.16,5.54,1.14,Seoul_ATP250_2022,200175,206499,Seoul_ATP250_2022_206499_200175,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-26,ATP250,Outdoor,Hard,1st Round,3.0,Albot R.,Moriya H.,91.0,261.0,577.0,187.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,1.24,5.4,1.19,4.63,Seoul_ATP250_2022,105655,105430,Seoul_ATP250_2022_105430_105655,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-26,ATP250,Outdoor,Hard,1st Round,3.0,Uchida K.,Hong S.,163.0,471.0,328.0,77.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.37,1.67,2.4,1.61,2.28,Seoul_ATP250_2022,111805,111187,Seoul_ATP250_2022_111187_111805,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Jarry N.,Peniston R.,111.0,140.0,479.0,391.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.51,2.74,1.51,2.75,1.48,2.61,Seoul_ATP250_2022,126106,111797,Seoul_ATP250_2022_111797_126106,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Johnson S.,Nam J.S.,117.0,590.0,463.0,46.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.42,1.25,5.05,1.21,4.33,Seoul_ATP250_2022,106227,105449,Seoul_ATP250_2022_105449_106227,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Mcdonald M.,Martinez P.,82.0,67.0,635.0,745.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.89,1.47,2.89,1.43,2.76,Seoul_ATP250_2022,124079,111456,Seoul_ATP250_2022_111456_124079,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Brooksby J.,Wu T.L.,46.0,212.0,982.0,243.0,7.0,6.0,3.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.14,5.5,1.21,4.98,1.23,5.6,1.17,4.9,Seoul_ATP250_2022,126555,202385,Seoul_ATP250_2022_202385_126555,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Tseng C. H.,O Connell C.,88.0,105.0,598.0,504.0,6.0,4.0,,,,,,,,,1.0,0.0,Retired,2.5,1.53,2.39,1.64,2.51,1.64,2.36,1.57,Seoul_ATP250_2022,106331,202358,Seoul_ATP250_2022_202358_106331,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Nishioka Y.,Evans D.,56.0,25.0,827.0,1490.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.09,1.82,2.15,1.83,2.01,1.78,Seoul_ATP250_2022,105554,106415,Seoul_ATP250_2022_106415_105554,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-27,ATP250,Outdoor,Hard,1st Round,3.0,Kwon S.W.,Chung Y.,121.0,426.0,441.0,96.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.16,5.0,1.18,5.52,1.2,5.52,1.17,4.92,Seoul_ATP250_2022,126283,126952,Seoul_ATP250_2022_126952_126283,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-28,ATP250,Outdoor,Hard,1st Round,3.0,Daniel T.,Gomez E.,92.0,102.0,569.0,516.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.39,3.23,1.39,3.75,1.33,3.25,Seoul_ATP250_2022,105877,106121,Seoul_ATP250_2022_106121_105877,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-28,ATP250,Outdoor,Hard,2nd Round,3.0,Shapovalov D.,Munar J.,24.0,59.0,1640.0,814.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.43,3.09,1.43,3.5,1.35,3.14,Seoul_ATP250_2022,144719,133430,Seoul_ATP250_2022_133430_144719,0.0,0.0,0.0,0.0
55,Seoul,Korea Open,2022-09-28,ATP250,Outdoor,Hard,2nd Round,3.0,Albot R.,Johnson S.,91.0,117.0,577.0,463.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.76,2.19,1.76,2.25,1.69,2.15,Seoul_ATP250_2022,105449,105430,Seoul_ATP250_2022_105430_105449,2.0,5.0,2.0,3.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Norrie C.,Uchida K.,8.0,163.0,3550.0,328.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.84,1.13,9.33,1.08,7.57,Seoul_ATP250_2022,111187,111815,Seoul_ATP250_2022_111815_111187,0.0,0.0,2.0,6.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Brooksby J.,Kwon S.W.,46.0,121.0,982.0,441.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.59,2.53,1.59,2.63,1.52,2.51,Seoul_ATP250_2022,126952,202385,Seoul_ATP250_2022_202385_126952,1.0,4.0,1.0,5.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Kovacevic A.,Tseng C. H.,222.0,88.0,228.0,598.0,7.0,6.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.61,2.19,1.76,2.3,1.76,2.2,1.66,Seoul_ATP250_2022,202358,206499,Seoul_ATP250_2022_206499_202358,2.0,4.0,1.0,2.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Mcdonald M.,Mochizuki S.,82.0,417.0,635.0,100.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,,,1.12,9.0,1.08,7.66,Seoul_ATP250_2022,208278,111456,Seoul_ATP250_2022_111456_208278,2.0,4.0,0.0,0.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Nishioka Y.,Daniel T.,56.0,92.0,827.0,569.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.69,2.32,1.69,2.6,1.6,2.3,Seoul_ATP250_2022,106121,106415,Seoul_ATP250_2022_106415_106121,2.0,5.0,2.0,4.0
55,Seoul,Korea Open,2022-09-29,ATP250,Outdoor,Hard,2nd Round,3.0,Ruud C.,Jarry N.,2.0,111.0,5850.0,479.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.16,5.0,1.19,5.39,1.19,5.39,1.17,4.93,Seoul_ATP250_2022,111797,134770,Seoul_ATP250_2022_134770_111797,0.0,0.0,2.0,4.0
55,Seoul,Korea Open,2022-09-30,ATP250,Outdoor,Hard,Quarterfinals,3.0,Shapovalov D.,Albot R.,24.0,91.0,1640.0,577.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.34,3.62,1.34,3.8,1.3,3.49,Seoul_ATP250_2022,105430,133430,Seoul_ATP250_2022_133430_105430,2.0,4.0,4.0,7.0
55,Seoul,Korea Open,2022-09-30,ATP250,Outdoor,Hard,Quarterfinals,3.0,Brooksby J.,Norrie C.,46.0,8.0,982.0,3550.0,,,,,,,,,,,,,Walkover,2.75,1.44,2.73,1.52,2.75,1.54,2.65,1.47,Seoul_ATP250_2022,111815,202385,Seoul_ATP250_2022_202385_111815,3.0,9.0,2.0,8.0
55,Seoul,Korea Open,2022-09-30,ATP250,Outdoor,Hard,Quarterfinals,3.0,Nishioka Y.,Ruud C.,56.0,2.0,827.0,5850.0,6.0,2.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,4.33,1.22,3.7,1.33,4.33,1.33,3.82,1.26,Seoul_ATP250_2022,134770,106415,Seoul_ATP250_2022_106415_134770,4.0,11.0,1.0,4.0
55,Seoul,Korea Open,2022-09-30,ATP250,Outdoor,Hard,Quarterfinals,3.0,Kovacevic A.,Mcdonald M.,222.0,82.0,228.0,635.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,3.75,1.28,3.64,1.33,3.75,1.39,3.51,1.3,Seoul_ATP250_2022,111456,206499,Seoul_ATP250_2022_206499_111456,3.0,8.0,4.0,9.0
55,Seoul,Korea Open,2022-10-01,ATP250,Outdoor,Hard,Semifinals,3.0,Shapovalov D.,Brooksby J.,24.0,46.0,1640.0,982.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.67,2.35,1.73,2.35,1.67,2.2,Seoul_ATP250_2022,202385,133430,Seoul_ATP250_2022_133430_202385,4.0,12.0,3.0,9.0
55,Seoul,Korea Open,2022-10-01,ATP250,Outdoor,Hard,Semifinals,3.0,Nishioka Y.,Kovacevic A.,56.0,222.0,827.0,228.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,3.9,1.3,4.59,1.26,3.89,Seoul_ATP250_2022,206499,106415,Seoul_ATP250_2022_106415_206499,5.0,16.0,4.0,13.0
55,Seoul,Korea Open,2022-10-02,ATP250,Outdoor,Hard,The Final,3.0,Nishioka Y.,Shapovalov D.,56.0,24.0,827.0,1640.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.47,1.61,2.52,1.63,2.37,1.58,Seoul_ATP250_2022,133430,106415,Seoul_ATP250_2022_106415_133430,6.0,20.0,6.0,16.0
56,Sofia,Sofia Open,2022-09-26,ATP250,Indoor,Hard,1st Round,3.0,Majchrzak K.,Berankis R.,119.0,120.0,457.0,446.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.11,1.8,2.32,1.8,2.19,1.66,Sofia_ATP250_2022,105575,111794,Sofia_ATP250_2022_111794_105575,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-26,ATP250,Indoor,Hard,1st Round,3.0,Lazarov A.,Lehecka J.,334.0,74.0,139.0,693.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.75,1.28,3.53,1.34,4.03,1.34,3.47,1.3,Sofia_ATP250_2022,208103,200247,Sofia_ATP250_2022_200247_208103,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-26,ATP250,Indoor,Hard,1st Round,3.0,Ivashka I.,Ymer M.,71.0,94.0,705.0,565.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.72,2.1,1.78,2.14,1.8,2.15,1.74,2.07,Sofia_ATP250_2022,144707,125802,Sofia_ATP250_2022_125802_144707,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Rune H.,Van Rijthoven T.,31.0,109.0,1336.0,481.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.53,2.66,1.53,2.81,1.49,2.58,Sofia_ATP250_2022,126646,208029,Sofia_ATP250_2022_208029_126646,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Otte O.,Madaras D.,55.0,314.0,875.0,157.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.1,8.36,1.14,8.36,1.1,6.89,Sofia_ATP250_2022,200096,106214,Sofia_ATP250_2022_106214_200096,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Borges N.,Basic M.,93.0,292.0,568.0,168.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.4,1.31,3.75,1.35,3.75,1.31,3.41,Sofia_ATP250_2022,105806,132686,Sofia_ATP250_2022_132686_105806,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Humbert U.,Kuzmanov D.,110.0,158.0,480.0,339.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.47,1.26,4.5,1.22,4.14,Sofia_ATP250_2022,106220,200005,Sofia_ATP250_2022_200005_106220,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-27,ATP250,Indoor,Hard,1st Round,3.0,Vukic A.,Fognini F.,144.0,57.0,380.0,817.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.66,1.53,2.76,1.53,2.55,1.51,Sofia_ATP250_2022,104926,126846,Sofia_ATP250_2022_126846_104926,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Sonego L.,Zapata Miralles B.,45.0,78.0,985.0,654.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.28,1.39,3.4,1.35,3.16,Sofia_ATP250_2022,126523,132283,Sofia_ATP250_2022_132283_126523,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Huesler M.A.,Blancaneaux G.,95.0,139.0,563.0,392.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.49,2.81,1.53,2.85,1.47,2.63,Sofia_ATP250_2022,144972,144817,Sofia_ATP250_2022_144817_144972,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Struff J.L.,Lajovic D.,132.0,86.0,413.0,616.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.49,2.79,1.54,2.8,1.46,2.68,Sofia_ATP250_2022,105583,105526,Sofia_ATP250_2022_105526_105583,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,1st Round,3.0,Verdasco F.,Basilashvili N.,116.0,37.0,464.0,1185.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.33,1.67,2.33,1.7,2.2,1.66,Sofia_ATP250_2022,105932,104269,Sofia_ATP250_2022_104269_105932,0.0,0.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,2nd Round,3.0,Ivashka I.,Dimitrov G.,71.0,23.0,705.0,1730.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.96,1.94,2.06,1.95,1.92,1.87,Sofia_ATP250_2022,105777,125802,Sofia_ATP250_2022_125802_105777,1.0,1.0,0.0,0.0
56,Sofia,Sofia Open,2022-09-28,ATP250,Indoor,Hard,2nd Round,3.0,Musetti L.,Lazarov A.,30.0,334.0,1357.0,139.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.27,1.28,4.27,1.26,3.83,Sofia_ATP250_2022,200247,207518,Sofia_ATP250_2022_207518_200247,0.0,0.0,2.0,5.0
56,Sofia,Sofia Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Struff J.L.,Humbert U.,132.0,110.0,413.0,480.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.24,1.74,2.31,1.74,2.19,1.66,Sofia_ATP250_2022,200005,105526,Sofia_ATP250_2022_105526_200005,1.0,5.0,2.0,3.0
56,Sofia,Sofia Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Majchrzak K.,Otte O.,119.0,55.0,457.0,875.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.37,1.66,2.4,1.68,2.29,1.61,Sofia_ATP250_2022,106214,111794,Sofia_ATP250_2022_111794_106214,2.0,6.0,2.0,7.0
56,Sofia,Sofia Open,2022-09-29,ATP250,Indoor,Hard,2nd Round,3.0,Rune H.,Sonego L.,31.0,45.0,1336.0,985.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.72,2.13,1.81,2.28,1.81,2.13,1.7,Sofia_ATP250_2022,132283,208029,Sofia_ATP250_2022_208029_132283,2.0,2.0,2.0,5.0
