ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
14,Marseille,Open 13,2022-02-15,ATP250,Indoor,Hard,1st Round,3.0,Machac T.,Dzumhur D.,115,140.0,621,492.0,1.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.54,2.62,2.05,2.63,1.54,2.47,Marseille_ATP250_2022,106000,207830,Marseille_ATP250_2022_207830_106000,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-15,ATP250,Indoor,Hard,1st Round,3.0,Herbert P.H.,Kukushkin M.,109,168.0,636,380.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.48,2.83,1.58,2.83,1.49,2.6,Marseille_ATP250_2022,105062,105732,Marseille_ATP250_2022_105732_105062,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-15,ATP250,Indoor,Hard,1st Round,3.0,Tsonga J.W.,Simon G.,243,132.0,245,537.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.63,2.41,1.63,2.47,1.6,2.31,Marseille_ATP250_2022,104468,104542,Marseille_ATP250_2022_104542_104468,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-15,ATP250,Indoor,Hard,1st Round,3.0,Albot R.,Novak D.,97,128.0,708,561.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.66,2.2,1.74,2.21,1.8,2.25,1.69,2.15,Marseille_ATP250_2022,110602,105430,Marseille_ATP250_2022_105430_110602,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-15,ATP250,Indoor,Hard,1st Round,3.0,Gaston H.,Moutet C.,68,107.0,923,657.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.08,1.42,3.08,1.44,2.92,1.4,Marseille_ATP250_2022,144895,200384,Marseille_ATP250_2022_200384_144895,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-16,ATP250,Indoor,Hard,1st Round,3.0,Bonzi B.,Majchrzak K.,69,79.0,919,823.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.92,1.97,1.95,2.0,1.88,1.91,Marseille_ATP250_2022,111794,126127,Marseille_ATP250_2022_126127_111794,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-16,ATP250,Indoor,Hard,1st Round,3.0,Pouille L.,Griekspoor T.,154,60.0,440,1046.0,7.0,5.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.75,1.28,3.97,1.29,4.0,1.3,3.69,1.27,Marseille_ATP250_2022,134868,106298,Marseille_ATP250_2022_106298_134868,0.0,0.0,0.0,0.0
14,Marseille,Open 13,2022-02-16,ATP250,Indoor,Hard,2nd Round,3.0,Karatsev A.,Rune H.,15,90.0,2633,742.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.91,1.51,2.91,1.46,2.7,Marseille_ATP250_2022,208029,106234,Marseille_ATP250_2022_106234_208029,0.0,0.0,1.0,0.0
14,Marseille,Open 13,2022-02-16,ATP250,Indoor,Hard,2nd Round,3.0,Rublev A.,Gasquet R.,7,76.0,4700,852.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.12,6.0,1.16,6.05,1.16,6.65,1.14,5.71,Marseille_ATP250_2022,104755,126094,Marseille_ATP250_2022_126094_104755,0.0,0.0,2.0,4.0
14,Marseille,Open 13,2022-02-16,ATP250,Indoor,Hard,2nd Round,3.0,Ivashka I.,Travaglia S.,49,119.0,1154,604.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.48,1.38,3.5,1.33,3.27,Marseille_ATP250_2022,105882,125802,Marseille_ATP250_2022_125802_105882,2.0,4.0,1.0,4.0
14,Marseille,Open 13,2022-02-17,ATP250,Indoor,Hard,2nd Round,3.0,Bonzi B.,Herbert P.H.,69,109.0,919,636.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.81,2.12,1.85,2.25,1.77,2.04,Marseille_ATP250_2022,105732,126127,Marseille_ATP250_2022_126127_105732,2.0,3.0,2.0,3.0
14,Marseille,Open 13,2022-02-17,ATP250,Indoor,Hard,2nd Round,3.0,Safiullin R.,Machac T.,163,115.0,392,621.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.63,1.55,2.63,1.62,2.4,1.56,Marseille_ATP250_2022,207830,126128,Marseille_ATP250_2022_126128_207830,1.0,2.0,1.0,3.0
14,Marseille,Open 13,2022-02-17,ATP250,Indoor,Hard,2nd Round,3.0,Auger-Aliassime F.,Tsonga J.W.,9,243.0,4018,245.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.15,6.31,1.19,6.31,1.14,5.49,Marseille_ATP250_2022,104542,200000,Marseille_ATP250_2022_200000_104542,0.0,0.0,2.0,6.0
14,Marseille,Open 13,2022-02-17,ATP250,Indoor,Hard,2nd Round,3.0,Tsitsipas S.,Gaston H.,4,68.0,7355,923.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,7.3,1.16,7.3,1.11,6.41,Marseille_ATP250_2022,200384,126774,Marseille_ATP250_2022_126774_200384,0.0,0.0,2.0,4.0
14,Marseille,Open 13,2022-02-17,ATP250,Indoor,Hard,2nd Round,3.0,Pouille L.,Albot R.,154,97.0,440,708.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.08,1.84,2.17,1.84,2.05,1.76,Marseille_ATP250_2022,105430,106298,Marseille_ATP250_2022_106298_105430,1.0,4.0,1.0,4.0
14,Marseille,Open 13,2022-02-18,ATP250,Indoor,Hard,Quarterfinals,3.0,Bonzi B.,Karatsev A.,69,15.0,919,2633.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.39,1.65,2.59,1.66,2.36,1.58,Marseille_ATP250_2022,106234,126127,Marseille_ATP250_2022_126127_106234,4.0,8.0,2.0,4.0
14,Marseille,Open 13,2022-02-18,ATP250,Indoor,Hard,Quarterfinals,3.0,Rublev A.,Pouille L.,7,154.0,4700,440.0,6.0,3.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.13,7.18,1.17,7.18,1.13,5.95,Marseille_ATP250_2022,106298,126094,Marseille_ATP250_2022_126094_106298,1.0,2.0,2.0,5.0
14,Marseille,Open 13,2022-02-18,ATP250,Indoor,Hard,Quarterfinals,3.0,Safiullin R.,Tsitsipas S.,163,4.0,392,7355.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,6.0,1.12,6.45,1.15,6.75,1.15,5.94,1.13,Marseille_ATP250_2022,126774,126128,Marseille_ATP250_2022_126128_126774,2.0,4.0,2.0,4.0
14,Marseille,Open 13,2022-02-18,ATP250,Indoor,Hard,Quarterfinals,3.0,Auger-Aliassime F.,Ivashka I.,9,49.0,4018,1154.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.3,3.91,1.3,4.45,1.25,3.91,Marseille_ATP250_2022,125802,200000,Marseille_ATP250_2022_200000_125802,2.0,5.0,4.0,12.0
14,Marseille,Open 13,2022-02-19,ATP250,Indoor,Hard,Semifinals,3.0,Rublev A.,Bonzi B.,7,69.0,4700,919.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.36,3.43,1.36,3.75,1.31,3.48,Marseille_ATP250_2022,126127,126094,Marseille_ATP250_2022_126094_126127,2.0,4.0,6.0,16.0
14,Marseille,Open 13,2022-02-19,ATP250,Indoor,Hard,Semifinals,3.0,Auger-Aliassime F.,Safiullin R.,9,163.0,4018,392.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,5.6,1.18,5.95,1.15,5.38,Marseille_ATP250_2022,126128,200000,Marseille_ATP250_2022_200000_126128,4.0,10.0,4.0,8.0
14,Marseille,Open 13,2022-02-20,ATP250,Indoor,Hard,The Final,3.0,Rublev A.,Auger-Aliassime F.,7,9.0,4700,4018.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.46,1.62,2.57,1.63,2.42,1.56,Marseille_ATP250_2022,200000,126094,Marseille_ATP250_2022_126094_200000,3.0,8.0,6.0,12.0
15,Rio de Janeiro,Rio Open,2022-02-14,ATP500,Outdoor,Clay,1st Round,3.0,Martinez P.,Shang J.,62,663.0,1002,39.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.3,1.13,8.3,1.09,7.05,Rio de Janeiro_ATP500_2022,209992,124079,Rio de Janeiro_ATP500_2022_124079_209992,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-14,ATP500,Outdoor,Clay,1st Round,3.0,Andujar P.,Cuevas P.,74,104.0,875,680.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.82,1.48,2.9,1.44,2.74,Rio de Janeiro_ATP500_2022,104655,104665,Rio de Janeiro_ATP500_2022_104665_104655,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-14,ATP500,Outdoor,Clay,1st Round,3.0,Alcaraz C.,Munar J.,29,89.0,1673,745.0,2.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.28,3.75,1.32,3.69,1.35,3.85,1.3,3.43,Rio de Janeiro_ATP500_2022,144719,207989,Rio de Janeiro_ATP500_2022_207989_144719,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Kecmanovic M.,Meligeni Rodrigues F,70,224.0,901,278.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.63,1.29,5.25,1.22,4.26,Rio de Janeiro_ATP500_2022,200335,200175,Rio de Janeiro_ATP500_2022_200175_200335,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Coria F.,Garin C.,63,19.0,1001,2193.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.57,1.56,2.63,1.64,2.41,1.56,Rio de Janeiro_ATP500_2022,106426,105948,Rio de Janeiro_ATP500_2022_105948_106426,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Verdasco F.,Lajovic D.,172,39.0,370,1346.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.34,1.66,2.34,1.74,2.19,1.66,Rio de Janeiro_ATP500_2022,105583,104269,Rio de Janeiro_ATP500_2022_104269_105583,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Delbonis F.,Galan D.E.,37,112.0,1382,626.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.2,1.75,2.18,1.75,2.36,1.66,2.2,Rio de Janeiro_ATP500_2022,123755,105643,Rio de Janeiro_ATP500_2022_105643_123755,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Londero J.I.,33,144.0,1499,474.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.84,2.05,1.84,2.4,1.68,2.19,Rio de Janeiro_ATP500_2022,106228,105077,Rio de Janeiro_ATP500_2022_105077_106228,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Fognini F.,Bagnis F.,38,77.0,1359,838.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.55,2.6,1.64,2.79,1.53,2.47,Rio de Janeiro_ATP500_2022,105487,104926,Rio de Janeiro_ATP500_2022_104926_105487,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Monteiro T.,Baez S.,106,5.0,659,4429.0,1.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.23,1.72,2.38,1.77,2.16,1.69,Rio de Janeiro_ATP500_2022,202104,106329,Rio de Janeiro_ATP500_2022_106329_202104,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-15,ATP500,Outdoor,Clay,1st Round,3.0,Sonego L.,Djere L.,21,56.0,2023,1076.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.62,2.42,1.66,2.55,1.56,2.4,Rio de Janeiro_ATP500_2022,111513,132283,Rio de Janeiro_ATP500_2022_132283_111513,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-16,ATP500,Outdoor,Clay,1st Round,3.0,Cerundolo F.,Paire B.,100,52.0,698,1120.0,6.0,3.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.43,3.01,1.46,3.01,1.42,2.81,Rio de Janeiro_ATP500_2022,105332,202103,Rio de Janeiro_ATP500_2022_202103_105332,0.0,0.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-16,ATP500,Outdoor,Clay,2nd Round,3.0,Coria F.,Verdasco F.,63,172.0,1001,370.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.5,2.8,1.54,2.8,1.47,2.65,Rio de Janeiro_ATP500_2022,104269,105948,Rio de Janeiro_ATP500_2022_105948_104269,2.0,10.0,2.0,4.0
15,Rio de Janeiro,Rio Open,2022-02-16,ATP500,Outdoor,Clay,2nd Round,3.0,Andujar P.,Ramos-Vinolas A.,74,33.0,875,1499.0,7.0,5.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,2.37,1.66,2.79,1.66,2.42,1.56,Rio de Janeiro_ATP500_2022,105077,104665,Rio de Janeiro_ATP500_2022_104665_105077,2.0,3.0,2.0,5.0
15,Rio de Janeiro,Rio Open,2022-02-16,ATP500,Outdoor,Clay,2nd Round,3.0,Fognini F.,Carreno Busta P.,38,18.0,1359,2265.0,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,2.87,1.48,3.0,1.56,2.74,1.44,Rio de Janeiro_ATP500_2022,105807,104926,Rio de Janeiro_ATP500_2022_104926_105807,2.0,6.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-17,ATP500,Outdoor,Clay,2nd Round,3.0,Schwartzman D.,Martinez P.,14,62.0,2655,1002.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.93,1.46,3.0,1.42,2.84,Rio de Janeiro_ATP500_2022,124079,106043,Rio de Janeiro_ATP500_2022_106043_124079,0.0,0.0,2.0,5.0
15,Rio de Janeiro,Rio Open,2022-02-17,ATP500,Outdoor,Clay,2nd Round,3.0,Cerundolo F.,Carballes Baena R.,100,78.0,698,835.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,Rio de Janeiro_ATP500_2022,106148,202103,Rio de Janeiro_ATP500_2022_202103_106148,1.0,5.0,0.0,0.0
15,Rio de Janeiro,Rio Open,2022-02-17,ATP500,Outdoor,Clay,2nd Round,3.0,Kecmanovic M.,Sonego L.,70,21.0,901,2023.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.75,1.51,2.8,1.55,2.63,1.48,Rio de Janeiro_ATP500_2022,132283,200175,Rio de Janeiro_ATP500_2022_200175_132283,2.0,9.0,2.0,10.0
15,Rio de Janeiro,Rio Open,2022-02-18,ATP500,Outdoor,Clay,2nd Round,3.0,Berrettini M.,Monteiro T.,6,106.0,5018,659.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.4,1.34,3.57,1.34,3.73,1.31,3.42,Rio de Janeiro_ATP500_2022,106329,126610,Rio de Janeiro_ATP500_2022_126610_106329,0.0,0.0,1.0,-1.0
15,Rio de Janeiro,Rio Open,2022-02-18,ATP500,Outdoor,Clay,2nd Round,3.0,Alcaraz C.,Delbonis F.,29,37.0,1673,1382.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.41,1.31,4.5,1.25,3.88,Rio de Janeiro_ATP500_2022,105643,207989,Rio de Janeiro_ATP500_2022_207989_105643,1.0,5.0,1.0,4.0
15,Rio de Janeiro,Rio Open,2022-02-19,ATP500,Outdoor,Clay,Quarterfinals,3.0,Cerundolo F.,Kecmanovic M.,100,70.0,698,901.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.72,2.18,1.75,2.25,1.76,2.12,1.7,Rio de Janeiro_ATP500_2022,200175,202103,Rio de Janeiro_ATP500_2022_202103_200175,3.0,12.0,4.0,13.0
15,Rio de Janeiro,Rio Open,2022-02-19,ATP500,Outdoor,Clay,Quarterfinals,3.0,Schwartzman D.,Andujar P.,14,74.0,2655,875.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.5,1.23,4.74,1.23,4.74,1.21,4.39,Rio de Janeiro_ATP500_2022,104665,106043,Rio de Janeiro_ATP500_2022_106043_104665,2.0,10.0,3.0,6.0
15,Rio de Janeiro,Rio Open,2022-02-19,ATP500,Outdoor,Clay,Quarterfinals,3.0,Fognini F.,Coria F.,38,63.0,1359,1001.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.57,2.57,1.57,2.64,1.52,2.5,Rio de Janeiro_ATP500_2022,105948,104926,Rio de Janeiro_ATP500_2022_104926_105948,3.0,9.0,3.0,11.0
15,Rio de Janeiro,Rio Open,2022-02-19,ATP500,Outdoor,Clay,Quarterfinals,3.0,Alcaraz C.,Berrettini M.,29,6.0,1673,5018.0,6.0,2.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.61,2.3,1.61,2.47,1.68,2.47,1.61,2.3,Rio de Janeiro_ATP500_2022,126610,207989,Rio de Janeiro_ATP500_2022_207989_126610,3.0,8.0,1.0,4.0
15,Rio de Janeiro,Rio Open,2022-02-19,ATP500,Outdoor,Clay,Semifinals,3.0,Schwartzman D.,Cerundolo F.,14,100.0,2655,698.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.92,1.47,3.08,1.44,2.77,Rio de Janeiro_ATP500_2022,202103,106043,Rio de Janeiro_ATP500_2022_106043_202103,3.0,11.0,4.0,16.0
15,Rio de Janeiro,Rio Open,2022-02-20,ATP500,Outdoor,Clay,Semifinals,3.0,Alcaraz C.,Fognini F.,29,38.0,1673,1359.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.33,3.64,1.33,4.0,1.29,3.56,Rio de Janeiro_ATP500_2022,104926,207989,Rio de Janeiro_ATP500_2022_207989_104926,4.0,12.0,5.0,15.0
15,Rio de Janeiro,Rio Open,2022-02-20,ATP500,Outdoor,Clay,The Final,3.0,Alcaraz C.,Schwartzman D.,29,14.0,1673,2655.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.28,1.39,3.5,1.34,3.26,Rio de Janeiro_ATP500_2022,106043,207989,Rio de Janeiro_ATP500_2022_207989_106043,6.0,18.0,5.0,15.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Isner J.,Verdasco F.,23,152.0,1891,415.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.5,1.3,3.89,1.36,3.89,1.29,3.54,Acapulco_ATP500_2022,104269,104545,Acapulco_ATP500_2022_104545_104269,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Fritz T.,Mannarino A.,16,55.0,2265,1064.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.62,1.36,3.74,1.31,3.39,Acapulco_ATP500_2022,105173,126203,Acapulco_ATP500_2022_126203_105173,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Gojowczyk P.,Nakashima B.,95,75.0,705,830.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,7.0,1.1,7.32,1.12,7.5,1.12,6.76,1.1,Acapulco_ATP500_2022,206909,105376,Acapulco_ATP500_2022_105376_206909,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Lajovic D.,Korda S.,46,40.0,1161,1306.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,4.5,1.2,5.03,1.2,5.05,1.27,4.54,1.19,Acapulco_ATP500_2022,200624,105583,Acapulco_ATP500_2022_105583_200624,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Kozlov S.,Dimitrov G.,130,33.0,506,1471.0,7.0,6.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,3.75,1.28,3.72,1.31,3.8,1.33,3.52,1.29,Acapulco_ATP500_2022,105777,111578,Acapulco_ATP500_2022_111578_105777,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Carreno Busta P.,Otte O.,17,82.0,2181,804.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.37,3.31,1.4,3.56,1.36,3.11,Acapulco_ATP500_2022,106214,105807,Acapulco_ATP500_2022_105807_106214,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-22,ATP500,Outdoor,Hard,1st Round,3.0,Zverev A.,Brooksby J.,3,47.0,7515,1153.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.5,1.25,4.4,1.25,4.9,1.22,4.25,Acapulco_ATP500_2022,202385,100644,Acapulco_ATP500_2022_100644_202385,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Paul T.,Berrettini M.,39,6.0,1342,4928.0,4.0,6.0,5.0,1.0,,,,,,,0.0,1.0,Retired,3.4,1.33,3.23,1.39,3.44,1.39,3.19,1.34,Acapulco_ATP500_2022,126610,126205,Acapulco_ATP500_2022_126205_126610,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Nishioka Y.,Lopez F.,103,114.0,640,603.0,2.0,6.0,6.0,0.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.27,4.09,1.34,4.15,1.27,3.76,Acapulco_ATP500_2022,103852,106415,Acapulco_ATP500_2022_106415_103852,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Medvedev D.,Paire B.,2,49.0,8435,1110.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,12.12,1.07,12.75,1.05,10.31,Acapulco_ATP500_2022,105332,106421,Acapulco_ATP500_2022_106421_105332,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Giron M.,Millman J.,59,80.0,990,818.0,7.0,6.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.8,2.0,1.88,2.02,1.93,2.17,1.78,2.03,Acapulco_ATP500_2022,105357,106218,Acapulco_ATP500_2022_106218_105357,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Norrie C.,Altmaier D.,12,84.0,3070,787.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.21,4.89,1.25,5.5,1.19,4.66,Acapulco_ATP500_2022,127157,111815,Acapulco_ATP500_2022_111815_127157,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Nadal R.,Kudla D.,5,100.0,6515,659.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.03,16.92,1.03,17.0,1.02,14.07,Acapulco_ATP500_2022,106045,104745,Acapulco_ATP500_2022_104745_106045,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Andujar P.,Hernandez A.,68,566.0,890,54.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.17,5.73,1.17,7.0,1.14,5.59,Acapulco_ATP500_2022,207834,104665,Acapulco_ATP500_2022_104665_207834,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Wolf J.J.,Sonego L.,209,21.0,289,1962.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,2.76,1.5,2.8,1.5,2.7,1.46,Acapulco_ATP500_2022,132283,200670,Acapulco_ATP500_2022_200670_132283,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-23,ATP500,Outdoor,Hard,1st Round,3.0,Tsitsipas S.,Djere L.,4,51.0,6565,1076.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.68,1.1,13.0,1.07,8.25,Acapulco_ATP500_2022,111513,126774,Acapulco_ATP500_2022_126774_111513,0.0,0.0,0.0,0.0
16,Acapulco,Abierto Mexicano,2022-02-24,ATP500,Outdoor,Hard,2nd Round,3.0,Giron M.,Carreno Busta P.,59,17.0,990,2181.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,3.4,1.33,3.81,1.31,4.3,1.36,3.52,1.3,Acapulco_ATP500_2022,105807,106218,Acapulco_ATP500_2022_106218_105807,1.0,1.0,2.0,6.0
16,Acapulco,Abierto Mexicano,2022-02-24,ATP500,Outdoor,Hard,2nd Round,3.0,Norrie C.,Isner J.,12,23.0,3070,1891.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.46,2.95,1.46,3.06,1.41,2.89,Acapulco_ATP500_2022,104545,111815,Acapulco_ATP500_2022_111815_104545,2.0,5.0,1.0,2.0
