ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
30,Lyon,Lyon Open,2023-05-23,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Varillas J.P.,28.0,1345.0,97.0,648.0,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.36,3.2,1.38,3.33,1.39,3.36,1.36,3.09,122669,202103,Lyon_2023_202103_122669,0.0,0.0,1.0,0.0
30,Lyon,Lyon Open,2023-05-23,ATP250,Outdoor,Clay,2nd Round,3,Draper J.,Kecmanovic M.,60.0,832.0,36.0,1055.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.84,2.13,1.84,2.03,1.77,200175,207733,Lyon_2023_207733_200175,2.0,7.0,2.0,8.0
30,Lyon,Lyon Open,2023-05-23,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,Rinderknech A.,52.0,877.0,78.0,725.0,7.0,6.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.91,1.91,1.95,1.95,1.95,2.0,1.89,1.9,126239,206909,Lyon_2023_206909_126239,2.0,5.0,2.0,6.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Ivashka I.,Mannarino A.,86.0,696.0,47.0,917.0,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.49,2.84,1.49,3.0,1.44,2.76,105173,125802,Geneva_2023_125802_105173,2.0,4.0,2.0,7.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zapata Miralles B.,85.0,702.0,37.0,1041.0,6.0,0.0,3.0,0.0,,,,,,,1.0,0.0,Retired,2.38,1.57,2.3,1.69,2.38,1.69,2.25,1.63,126523,106331,Geneva_2023_106331_126523,1.0,5.0,2.0,6.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Giron M.,9.0,3390.0,74.0,730.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.4,1.32,3.77,1.36,3.79,1.31,3.39,106218,126203,Geneva_2023_126203_106218,0.0,0.0,2.0,8.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Dimitrov G.,Carballes Baena R.,33.0,1125.0,58.0,841.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.11,1.45,3.19,1.39,2.95,106148,105777,Geneva_2023_105777_106148,0.0,0.0,1.0,6.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Wolf J.J.,4.0,4915.0,49.0,905.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.94,1.23,4.94,1.2,4.37,200670,134770,Geneva_2023_134770_200670,0.0,0.0,2.0,6.0
29,Geneva,Geneva Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Griekspoor T.,54.0,862.0,39.0,1024.0,,,,,,,,,,,,,Walkover,1.57,2.38,1.61,2.49,1.64,2.61,1.55,2.41,134868,111797,Geneva_2023_111797_134868,2.0,6.0,2.0,3.0
30,Lyon,Lyon Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Cachin P.,44.0,955.0,63.0,793.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.2,1.45,2.97,1.45,3.2,1.4,2.9,106398,202104,Lyon_2023_202104_106398,2.0,3.0,1.0,1.0
30,Lyon,Lyon Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Paul T.,Barrere G.,17.0,2135.0,55.0,846.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.63,1.5,2.79,1.58,2.79,1.49,2.62,106296,126205,Lyon_2023_126205_106296,0.0,0.0,2.0,6.0
30,Lyon,Lyon Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Goffin D.,14.0,2520.0,113.0,550.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.4,3.22,1.44,3.4,1.36,3.08,105676,111815,Lyon_2023_111815_105676,0.0,0.0,2.0,8.0
30,Lyon,Lyon Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Fils A.,Ymer M.,112.0,559.0,53.0,876.0,6.0,5.0,,,,,,,,,0.0,0.0,Awarded,1.67,2.2,1.72,2.25,1.74,2.35,1.67,2.18,144707,209950,Lyon_2023_209950_144707,2.0,7.0,2.0,5.0
30,Lyon,Lyon Open,2023-05-24,ATP250,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Llamas Ruiz P.,10.0,3065.0,240.0,236.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.22,4.95,1.25,4.95,1.21,4.32,208010,200000,Lyon_2023_200000_208010,0.0,0.0,1.0,6.0
29,Geneva,Geneva Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Ivashka I.,9.0,3390.0,86.0,696.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.65,1.25,4.66,1.21,4.27,125802,126203,Geneva_2023_126203_125802,1.0,5.0,3.0,7.0
29,Geneva,Geneva Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Dimitrov G.,O Connell C.,33.0,1125.0,85.0,702.0,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.39,3.3,1.43,3.4,1.35,3.14,106331,105777,Geneva_2023_105777_106331,2.0,7.0,2.0,11.0
29,Geneva,Geneva Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Wu Y.,27.0,1360.0,59.0,839.0,4.0,1.0,,,,,,,,,0.0,0.0,Retired,1.2,4.5,1.22,4.96,1.22,4.96,1.2,4.44,200059,100644,Geneva_2023_100644_200059,2.0,7.0,3.0,5.0
29,Geneva,Geneva Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Jarry N.,Ruud C.,54.0,862.0,4.0,4915.0,3.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.4,1.33,3.54,1.35,3.64,1.37,3.41,1.31,134770,111797,Geneva_2023_111797_134770,2.0,6.0,2.0,5.0
30,Lyon,Lyon Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Draper J.,28.0,1345.0,60.0,832.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.63,1.56,2.6,1.56,2.63,1.52,2.49,207733,202103,Lyon_2023_202103_207733,1.0,4.0,4.0,11.0
30,Lyon,Lyon Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Norrie C.,Baez S.,14.0,2520.0,44.0,955.0,6.0,2.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.5,2.8,1.5,3.05,1.44,2.74,202104,111815,Lyon_2023_111815_202104,2.0,5.0,3.0,6.0
30,Lyon,Lyon Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Nakashima B.,Paul T.,52.0,877.0,17.0,2135.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.73,1.52,2.92,1.52,2.68,1.47,126205,206909,Lyon_2023_206909_126205,3.0,3.0,1.0,2.0
30,Lyon,Lyon Open,2023-05-25,ATP250,Outdoor,Clay,Quarterfinals,3,Fils A.,Auger-Aliassime F.,112.0,559.0,10.0,3065.0,,,,,,,,,,,,,Walkover,2.75,1.44,2.62,1.56,2.8,1.56,2.66,1.46,200000,209950,Lyon_2023_209950_200000,2.0,7.0,2.0,6.0
29,Geneva,Geneva Open,2023-05-26,ATP250,Outdoor,Clay,Semifinals,3,Dimitrov G.,Fritz T.,33.0,1125.0,9.0,3390.0,3.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.41,1.64,2.69,1.64,2.45,1.54,126203,105777,Geneva_2023_105777_126203,3.0,10.0,3.0,14.0
29,Geneva,Geneva Open,2023-05-26,ATP250,Outdoor,Clay,Semifinals,3,Jarry N.,Zverev A.,54.0,862.0,27.0,1360.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.68,1.53,2.8,1.53,2.63,1.48,100644,111797,Geneva_2023_111797_100644,3.0,6.0,2.0,7.0
30,Lyon,Lyon Open,2023-05-26,ATP250,Outdoor,Clay,Semifinals,3,Cerundolo F.,Norrie C.,28.0,1345.0,14.0,2520.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.25,1.72,2.39,1.75,2.19,1.67,111815,202103,Lyon_2023_202103_111815,2.0,7.0,3.0,10.0
30,Lyon,Lyon Open,2023-05-26,ATP250,Outdoor,Clay,Semifinals,3,Fils A.,Nakashima B.,112.0,559.0,52.0,877.0,7.0,5.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.73,2.1,1.76,2.19,1.9,2.19,1.77,2.02,206909,209950,Lyon_2023_209950_206909,2.0,7.0,5.0,7.0
29,Geneva,Geneva Open,2023-05-27,ATP250,Outdoor,Clay,The Final,3,Jarry N.,Dimitrov G.,54.0,862.0,33.0,1125.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.17,1.8,2.26,1.74,2.09,105777,111797,Geneva_2023_111797_105777,5.0,10.0,4.0,10.0
30,Lyon,Lyon Open,2023-05-27,ATP250,Outdoor,Clay,The Final,3,Fils A.,Cerundolo F.,112.0,559.0,28.0,1345.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.78,1.32,3.78,1.37,3.48,1.3,202103,209950,Lyon_2023_209950_202103,3.0,8.0,4.0,16.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Khachanov K.,Lestienne C.,11.0,70.0,2945.0,769.0,3.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.02,21.0,1.04,19.52,1.04,21.0,1.02,15.47,106005,111575,Paris_2023_111575_106005,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Hurkacz H.,Goffin D.,14.0,111.0,2525.0,570.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.36,3.2,1.37,3.4,1.46,3.51,1.39,3.0,105676,128034,Paris_2023_128034_105676,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ofner S.,Cressy M.,118.0,44.0,534.0,975.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.8,1.36,3.8,1.32,3.44,202195,124116,Paris_2023_124116_202195,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Griekspoor T.,Martinez P.,39.0,135.0,1034.0,448.0,6.0,4.0,2.0,6.0,0.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,2.1,1.73,2.15,1.79,2.2,1.8,2.11,1.74,124079,134868,Paris_2023_134868_124079,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Kypson P.,113.0,329.0,564.0,154.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.12,1.46,3.2,1.39,3.0,200516,105430,Paris_2023_105430_200516,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kokkinakis T.,Evans D.,108.0,25.0,587.0,1480.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.02,1.88,2.05,1.9,1.99,1.82,105554,106423,Paris_2023_106423_105554,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Fucsovics M.,Grenier H.,83.0,122.0,720.0,518.0,6.0,3.0,5.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,1.21,5.04,1.24,5.18,1.2,4.68,126409,105916,Paris_2023_105916_126409,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Vesely J.,5.0,455.0,4775.0,92.0,7.0,5.0,6.0,3.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.02,19.0,1.02,22.09,1.03,22.09,1.02,16.29,106210,126774,Paris_2023_126774_106210,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kubler J.,Diaz Acosta F.,69.0,137.0,777.0,441.0,1.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,2.3,1.62,2.44,1.63,2.45,1.67,2.29,1.63,207680,106186,Paris_2023_106186_207680,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Borges N.,Isner J.,80.0,90.0,727.0,675.0,6.0,4.0,5.0,7.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.4,3.0,1.41,3.15,1.45,3.15,1.4,2.96,104545,132686,Paris_2023_132686_104545,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Korda S.,Mcdonald M.,30.0,59.0,1265.0,845.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.63,1.55,2.65,1.55,2.66,1.5,2.6,111456,200624,Paris_2023_200624_111456,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Arnaldi M.,Galan D.E.,106.0,91.0,592.0,671.0,2.0,6.0,6.0,3.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.55,2.63,1.56,2.75,1.51,2.58,123755,208286,Paris_2023_208286_123755,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Carballes Baena R.,Nava E.,57.0,242.0,850.0,238.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,4.1,1.29,4.1,1.26,3.9,207182,106148,Paris_2023_106148_207182,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Musetti L.,Ymer M.,18.0,56.0,2040.0,876.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.21,5.02,1.23,5.15,1.2,4.62,144707,207518,Paris_2023_207518_144707,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Rublev A.,Djere L.,7.0,60.0,4270.0,845.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.24,4.6,1.24,4.75,1.22,4.33,111513,126094,Paris_2023_126094_111513,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Cazaux A.,61.0,190.0,823.0,321.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.8,2.0,1.98,1.93,1.99,2.09,1.83,1.97,209070,144895,Paris_2023_144895_209070,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Sonego L.,Shelton B.,48.0,36.0,925.0,1095.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.47,2.92,1.51,3.0,1.44,2.79,210097,132283,Paris_2023_132283_210097,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Otte O.,87.0,120.0,703.0,521.0,7.0,5.0,4.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.4,3.0,1.46,2.94,1.49,3.1,1.42,2.88,106214,207686,Paris_2023_207686_106214,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Humbert U.,Mannarino A.,40.0,47.0,1026.0,937.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.31,3.85,1.33,4.33,1.27,3.83,105173,200005,Paris_2023_200005_105173,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Rodionov J.,675.0,134.0,40.0,452.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.73,2.1,1.75,2.21,1.76,2.25,1.71,2.15,200514,106298,Paris_2023_106298_200514,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Shapovalov D.,Nakashima B.,32.0,45.0,1210.0,957.0,6.0,4.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.73,2.15,1.79,2.24,1.8,2.1,1.75,206909,133430,Paris_2023_133430_206909,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Norrie C.,Paire B.,13.0,149.0,2565.0,398.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.11,6.5,1.13,7.45,1.14,7.45,1.12,6.54,105332,111815,Paris_2023_111815_105332,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Zapata Miralles B.,95.0,38.0,660.0,1051.0,1.0,6.0,6.0,7.0,6.0,2.0,6.0,0.0,6.0,4.0,3.0,2.0,Completed,2.1,1.73,2.24,1.73,2.32,1.8,2.18,1.69,126523,106043,Paris_2023_106043_126523,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Varillas J.P.,Shang J.,94.0,200.0,661.0,303.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.57,2.38,1.57,2.57,1.59,2.7,1.54,2.49,209992,122669,Paris_2023_122669_209992,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,De Minaur A.,Ivashka I.,19.0,73.0,1870.0,741.0,6.0,1.0,5.0,7.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.29,3.75,1.31,3.84,1.32,3.9,1.29,3.63,125802,200282,Paris_2023_200282_125802,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Etcheverry T.,Draper J.,49.0,55.0,920.0,877.0,6.0,4.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.67,2.2,1.75,2.21,1.8,2.25,1.73,2.12,207733,144869,Paris_2023_144869_207733,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Karatsev A.,Popyrin A.,62.0,85.0,818.0,707.0,6.0,3.0,6.0,7.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.67,2.2,1.72,2.26,1.72,2.3,1.68,2.19,200615,106234,Paris_2023_106234_200615,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Wu Y.,24.0,54.0,1485.0,884.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.41,3.19,1.46,3.19,1.4,2.92,200059,105138,Paris_2023_105138_200059,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Auger-Aliassime F.,130.0,10.0,468.0,3100.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,3.2,1.36,3.49,1.35,3.51,1.39,3.3,1.34,200000,104926,Paris_2023_104926_200000,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramos-Vinolas A.,89.0,67.0,684.0,782.0,7.0,6.0,6.0,4.0,6.0,7.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.36,3.2,1.43,3.07,1.43,3.4,1.38,3.03,105077,104527,Paris_2023_104527_105077,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Daniel T.,O Connell C.,112.0,77.0,566.0,737.0,6.0,0.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.67,2.23,1.74,2.4,1.75,2.18,1.69,106331,106121,Paris_2023_106121_106331,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Kovacevic A.,3.0,114.0,5955.0,545.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,29.0,1.02,37.53,1.02,37.53,1.01,20.63,206499,104925,Paris_2023_104925_206499,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tirante T.A.,Van De Zandschulp B.,153.0,31.0,390.0,1215.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,4.5,1.2,4.67,1.23,5.0,1.23,4.46,1.21,122298,202058,Paris_2023_202058_122298,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Coria F.,16.0,96.0,2410.0,656.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.13,6.0,1.12,7.64,1.15,7.64,1.12,6.42,105948,106432,Paris_2023_106432_105948,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Cachin P.,Thiem D.,64.0,92.0,803.0,666.0,6.0,3.0,6.0,2.0,6.0,7.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,2.2,1.67,2.22,1.74,2.26,1.74,2.19,1.68,106233,106398,Paris_2023_106398_106233,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Giron M.,Medjedovic H.,75.0,168.0,740.0,353.0,6.0,0.0,6.0,2.0,1.0,6.0,6.0,0.0,,,3.0,1.0,Completed,2.1,1.73,2.13,1.8,2.25,1.8,2.12,1.73,209098,106218,Paris_2023_106218_209098,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Lehecka J.,Struff J.L.,41.0,28.0,994.0,1447.0,7.0,5.0,1.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,2.3,1.62,2.24,1.73,2.35,1.73,2.24,1.65,105526,208103,Paris_2023_208103_105526,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Davidovich Fokina A.,Fils A.,34.0,63.0,1115.0,807.0,6.0,1.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.37,3.37,1.38,3.6,1.34,3.26,209950,200221,Paris_2023_200221_209950,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Alcaraz C.,Cobolli F.,1.0,159.0,6815.0,378.0,6.0,0.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.02,21.0,1.03,25.73,1.03,28.0,1.02,18.1,207925,207989,Paris_2023_207989_207925,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Altmaier D.,Huesler M.A.,79.0,84.0,733.0,719.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.45,2.99,1.48,3.2,1.42,2.88,144817,127157,Paris_2023_127157_144817,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tiafoe F.,Krajinovic F.,12.0,93.0,2790.0,661.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.28,4.13,1.28,4.54,1.24,4.02,105936,126207,Paris_2023_126207_105936,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zhang Zh.,Lajovic D.,71.0,53.0,752.0,899.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,Retired,2.5,1.53,2.78,1.51,2.79,1.59,2.61,1.5,105583,111190,Paris_2023_111190_105583,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Van Assche L.,Cecchinato M.,82.0,72.0,725.0,742.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.8,2.0,1.84,2.08,1.9,2.12,1.8,2.01,106065,209414,Paris_2023_209414_106065,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Sinner J.,Muller A.,9.0,101.0,3435.0,639.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,15.4,1.05,16.0,1.03,13.23,124186,206173,Paris_2023_206173_124186,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Paul T.,Stricker D.,17.0,116.0,2170.0,541.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.4,1.42,3.14,1.42,3.53,1.37,3.1,208502,126205,Paris_2023_126205_208502,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Jarry N.,Dellien H.,35.0,160.0,1112.0,375.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.61,1.26,5.05,1.22,4.29,106198,111797,Paris_2023_111797_106198,0.0,0.0,0.0,0.0
31,Paris,French Open,2023-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Ymer E.,4.0,155.0,4960.0,384.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,12.36,1.08,13.0,1.05,10.11,111200,134770,Paris_2023_134770_111200,0.0,0.0,0.0,0.0
