,0
10628,"{'temperature_2m': 31.4, 'relative_humidity_2m': 54, 'windspeed_10m': 13.0, 'apparent_temperature': 35.4}"
10629,"{'temperature_2m': 31.6, 'relative_humidity_2m': 49, 'windspeed_10m': 14.0, 'apparent_temperature': 34.0}"
10630,"{'temperature_2m': 31.4, 'relative_humidity_2m': 54, 'windspeed_10m': 13.0, 'apparent_temperature': 35.4}"
10631,"{'temperature_2m': 23.1, 'relative_humidity_2m': 94, 'windspeed_10m': 5.0, 'apparent_temperature': 27.4}"
10632,"{'temperature_2m': 28.2, 'relative_humidity_2m': 70, 'windspeed_10m': 21.0, 'apparent_temperature': 30.2}"
10633,"{'temperature_2m': 28.4, 'relative_humidity_2m': 70, 'windspeed_10m': 20.0, 'apparent_temperature': 30.7}"
10634,"{'temperature_2m': 28.7, 'relative_humidity_2m': 69, 'windspeed_10m': 23.9, 'apparent_temperature': 30.5}"
10635,"{'temperature_2m': 31.4, 'relative_humidity_2m': 54, 'windspeed_10m': 13.0, 'apparent_temperature': 35.4}"
10636,"{'temperature_2m': 28.4, 'relative_humidity_2m': 68, 'windspeed_10m': 20.6, 'apparent_temperature': 30.3}"
10637,"{'temperature_2m': 31.5, 'relative_humidity_2m': 47, 'windspeed_10m': 3.3, 'apparent_temperature': 36.5}"
10638,"{'temperature_2m': 32.0, 'relative_humidity_2m': 47, 'windspeed_10m': 10.4, 'apparent_temperature': 34.9}"
10639,"{'temperature_2m': 32.0, 'relative_humidity_2m': 47, 'windspeed_10m': 10.4, 'apparent_temperature': 34.9}"
10640,"{'temperature_2m': 31.6, 'relative_humidity_2m': 48, 'windspeed_10m': 10.6, 'apparent_temperature': 33.9}"
10641,"{'temperature_2m': 31.5, 'relative_humidity_2m': 47, 'windspeed_10m': 3.3, 'apparent_temperature': 36.5}"
10642,"{'temperature_2m': 31.2, 'relative_humidity_2m': 49, 'windspeed_10m': 8.2, 'apparent_temperature': 33.5}"
10643,"{'temperature_2m': 31.2, 'relative_humidity_2m': 49, 'windspeed_10m': 8.2, 'apparent_temperature': 33.5}"
10644,"{'temperature_2m': 31.5, 'relative_humidity_2m': 47, 'windspeed_10m': 3.3, 'apparent_temperature': 36.5}"
10645,"{'temperature_2m': 31.2, 'relative_humidity_2m': 49, 'windspeed_10m': 8.2, 'apparent_temperature': 33.5}"
10646,"{'temperature_2m': 28.3, 'relative_humidity_2m': 63, 'windspeed_10m': 9.0, 'apparent_temperature': 31.1}"
10647,"{'temperature_2m': 28.3, 'relative_humidity_2m': 63, 'windspeed_10m': 9.0, 'apparent_temperature': 31.1}"
