tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2021-0496,Marseille,Hard,32,A,20210308,298,105732,,,Pierre Hugues Herbert,R,188.0,FRA,29.9,200005,4.0,,Ugo Humbert,L,188.0,FRA,22.6,6-3 6-2,3,SF,65.0,9.0,1.0,42.0,29.0,25.0,11.0,9.0,0.0,0.0,1.0,4.0,57.0,39.0,24.0,8.0,8.0,6.0,9.0,93.0,822.0,31.0,1726.0,Herbert P.H.,Humbert U.,Marseille_2021_105732_200005
2021-0496,Marseille,Hard,32,A,20210308,299,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.0,105051,,Q,Matthew Ebden,R,188.0,AUS,33.2,6-4 3-0 RET,3,SF,58.0,6.0,1.0,36.0,28.0,22.0,6.0,6.0,3.0,3.0,4.0,4.0,53.0,35.0,23.0,4.0,7.0,4.0,7.0,3.0,9735.0,287.0,200.0,Medvedev D.,Ebden M.,Marseille_2021_106421_105051
2021-0496,Marseille,Hard,32,A,20210308,300,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.0,105732,,,Pierre Hugues Herbert,R,188.0,FRA,29.9,6-4 6-7(4) 6-4,3,F,131.0,13.0,2.0,98.0,65.0,54.0,15.0,16.0,4.0,5.0,10.0,3.0,98.0,64.0,46.0,18.0,16.0,3.0,6.0,3.0,9735.0,93.0,822.0,Medvedev D.,Herbert P.H.,Marseille_2021_106421_105732
2021-0499,Delray Beach,Hard,32,A,20210104,271,106329,,,Thiago Monteiro,L,183.0,BRA,26.5,105064,,,Thomaz Bellucci,L,188.0,BRA,33.0,6-3 7-5,3,R32,100.0,2.0,1.0,67.0,38.0,28.0,16.0,10.0,8.0,9.0,3.0,3.0,69.0,42.0,25.0,12.0,11.0,2.0,6.0,84.0,820.0,281.0,185.0,Monteiro T.,Bellucci T.,Delray Beach_2021_106329_105064
2021-0499,Delray Beach,Hard,32,A,20210104,272,200624,,,Sebastian Korda,R,196.0,USA,20.5,126952,,,Soon Woo Kwon,R,180.0,KOR,23.0,6-4 6-4,3,R32,93.0,8.0,1.0,88.0,53.0,36.0,18.0,10.0,5.0,6.0,4.0,4.0,50.0,29.0,22.0,11.0,10.0,1.0,4.0,119.0,566.0,95.0,768.0,Korda S.,Kwon S.W.,Delray Beach_2021_200624_126952
2021-0499,Delray Beach,Hard,32,A,20210104,273,126205,5.0,,Tommy Paul,R,185.0,USA,23.6,106227,,,Ji Sung Nam,R,183.0,KOR,27.3,6-1 6-4,3,R32,67.0,5.0,0.0,59.0,38.0,26.0,13.0,9.0,2.0,3.0,2.0,4.0,51.0,27.0,16.0,10.0,8.0,2.0,6.0,52.0,1080.0,268.0,205.0,Paul T.,Nam J.S.,Delray Beach_2021_126205_106227
2021-0499,Delray Beach,Hard,32,A,20210104,275,111815,,,Cameron Norrie,L,188.0,GBR,25.3,111574,,WC,Jc Aragone,R,178.0,USA,25.5,6-2 6-1,3,R32,67.0,3.0,2.0,48.0,31.0,26.0,10.0,8.0,3.0,3.0,2.0,2.0,47.0,28.0,13.0,7.0,7.0,4.0,8.0,74.0,877.0,299.0,165.0,Norrie C.,Aragone J.C.,Delray Beach_2021_111815_111574
2021-0499,Delray Beach,Hard,32,A,20210104,276,106216,,,Bjorn Fratangelo,R,183.0,USA,27.4,110536,,Q,Kevin King,L,190.0,USA,29.8,6-2 6-2,3,R32,69.0,0.0,0.0,51.0,25.0,22.0,15.0,8.0,2.0,2.0,2.0,2.0,49.0,32.0,17.0,7.0,8.0,2.0,6.0,274.0,195.0,304.0,154.0,Fratangelo B.,King K.,Delray Beach_2021_106216_110536
2021-0499,Delray Beach,Hard,32,A,20210104,277,126207,8.0,,Frances Tiafoe,R,188.0,USA,22.9,105385,,Q,Donald Young,L,183.0,USA,31.4,6-3 6-4,3,R32,76.0,2.0,1.0,51.0,26.0,20.0,16.0,9.0,1.0,2.0,4.0,6.0,73.0,43.0,28.0,11.0,10.0,4.0,8.0,62.0,1005.0,327.0,135.0,Tiafoe F.,Young D.,Delray Beach_2021_126207_105385
2021-0499,Delray Beach,Hard,32,A,20210104,278,103333,,,Ivo Karlovic,R,208.0,CRO,41.8,104665,7.0,,Pablo Andujar,R,180.0,ESP,34.9,6-3 5-7 6-4,3,R32,136.0,27.0,9.0,101.0,63.0,51.0,15.0,16.0,2.0,4.0,0.0,5.0,100.0,63.0,41.0,21.0,15.0,5.0,8.0,148.0,444.0,59.0,1044.0,Karlovic I.,Andujar P.,Delray Beach_2021_103333_104665
2021-0499,Delray Beach,Hard,32,A,20210104,279,105933,,Q,Roberto Quiroz,L,193.0,ECU,28.8,111511,,WC,Noah Rubin,R,175.0,USA,24.8,7-6(1) 6-3,3,R32,89.0,7.0,2.0,58.0,32.0,24.0,12.0,10.0,1.0,4.0,5.0,6.0,66.0,35.0,24.0,11.0,11.0,2.0,7.0,293.0,171.0,251.0,219.0,Quiroz R.,Rubin N.,Delray Beach_2021_105933_111511
2021-0499,Delray Beach,Hard,32,A,20210104,280,123755,,,Daniel Elahi Galan,R,191.0,COL,24.5,105413,,,Andrej Martin,R,180.0,SVK,31.2,6-4 6-4,3,R32,81.0,3.0,2.0,64.0,39.0,30.0,13.0,10.0,5.0,6.0,2.0,2.0,64.0,36.0,24.0,12.0,10.0,4.0,7.0,115.0,606.0,100.0,734.0,Galan D.E.,Martin A.,Delray Beach_2021_123755_105413
2021-0499,Delray Beach,Hard,32,A,20210104,282,105023,6.0,,Sam Querrey,R,198.0,USA,33.2,111456,,,Mackenzie Mcdonald,R,178.0,USA,25.7,6-3 6-4,3,R32,70.0,13.0,2.0,66.0,36.0,30.0,14.0,10.0,6.0,7.0,4.0,2.0,52.0,32.0,19.0,12.0,9.0,3.0,6.0,56.0,1065.0,194.0,335.0,Querrey S.,Mcdonald M.,Delray Beach_2021_105023_111456
2021-0499,Delray Beach,Hard,32,A,20210104,283,126149,,,Gianluca Mager,R,185.0,ITA,26.0,105992,,WC,Ryan Harrison,R,183.0,USA,28.6,3-6 6-1 6-4,3,R32,115.0,9.0,3.0,93.0,66.0,51.0,12.0,13.0,12.0,13.0,4.0,4.0,84.0,44.0,34.0,17.0,13.0,3.0,6.0,101.0,733.0,481.0,73.0,Mager G.,Harrison R.,Delray Beach_2021_126149_105992
2021-0499,Delray Beach,Hard,32,A,20210104,284,106328,,Q,Christian Harrison,R,178.0,USA,26.6,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,21.4,6-4 6-2,3,R32,80.0,10.0,4.0,51.0,34.0,29.0,7.0,9.0,2.0,3.0,4.0,3.0,69.0,44.0,25.0,10.0,9.0,9.0,13.0,789.0,22.0,256.0,216.0,Harrison C.,Etcheverry T.,Delray Beach_2021_106328_144869
2021-0499,Delray Beach,Hard,32,A,20210104,286,104545,2.0,,John Isner,R,206.0,USA,35.6,106329,,,Thiago Monteiro,L,183.0,BRA,26.5,6-4 7-6(4),3,R16,93.0,22.0,1.0,66.0,48.0,41.0,9.0,11.0,0.0,0.0,4.0,2.0,75.0,51.0,40.0,13.0,11.0,3.0,4.0,25.0,1850.0,84.0,820.0,Isner J.,Monteiro T.,Delray Beach_2021_104545_106329
2021-0499,Delray Beach,Hard,32,A,20210104,287,200624,,,Sebastian Korda,R,196.0,USA,20.5,126205,5.0,,Tommy Paul,R,185.0,USA,23.6,4-6 6-3 6-2,3,R16,128.0,3.0,2.0,87.0,58.0,36.0,18.0,13.0,9.0,11.0,2.0,4.0,83.0,55.0,34.0,12.0,14.0,1.0,6.0,119.0,566.0,52.0,1080.0,Korda S.,Paul T.,Delray Beach_2021_200624_126205
2021-0499,Delray Beach,Hard,32,A,20210104,288,111815,,,Cameron Norrie,L,188.0,GBR,25.3,105173,3.0,,Adrian Mannarino,L,183.0,FRA,32.5,6-2 7-5,3,R16,95.0,5.0,5.0,59.0,33.0,25.0,12.0,10.0,2.0,4.0,1.0,3.0,62.0,31.0,17.0,14.0,10.0,3.0,8.0,74.0,877.0,34.0,1561.0,Norrie C.,Mannarino A.,Delray Beach_2021_111815_105173
2021-0499,Delray Beach,Hard,32,A,20210104,289,126207,8.0,,Frances Tiafoe,R,188.0,USA,22.9,106216,,,Bjorn Fratangelo,R,183.0,USA,27.4,6-4 3-6 6-1,3,R16,109.0,6.0,7.0,85.0,48.0,40.0,16.0,13.0,5.0,7.0,3.0,2.0,81.0,47.0,33.0,15.0,13.0,2.0,6.0,62.0,1005.0,274.0,195.0,Tiafoe F.,Fratangelo B.,Delray Beach_2021_126207_106216
2021-0499,Delray Beach,Hard,32,A,20210104,290,105933,,Q,Roberto Quiroz,L,193.0,ECU,28.8,103333,,,Ivo Karlovic,R,208.0,CRO,41.8,6-2 6-4,3,R16,59.0,4.0,0.0,41.0,31.0,28.0,8.0,9.0,0.0,0.0,7.0,4.0,46.0,31.0,24.0,5.0,9.0,2.0,5.0,293.0,171.0,148.0,444.0,Quiroz R.,Karlovic I.,Delray Beach_2021_105933_103333
2021-0499,Delray Beach,Hard,32,A,20210104,291,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,123755,,,Daniel Elahi Galan,R,191.0,COL,24.5,6-2 6-2,3,R16,59.0,5.0,0.0,43.0,26.0,21.0,13.0,8.0,1.0,1.0,4.0,1.0,51.0,31.0,19.0,6.0,8.0,3.0,7.0,35.0,1518.0,115.0,606.0,Hurkacz H.,Galan D.E.,Delray Beach_2021_128034_123755
2021-0499,Delray Beach,Hard,32,A,20210104,292,126149,,,Gianluca Mager,R,185.0,ITA,26.0,105023,6.0,,Sam Querrey,R,198.0,USA,33.2,7-6(8) 6-1,3,R16,82.0,4.0,8.0,86.0,54.0,42.0,14.0,10.0,7.0,8.0,10.0,4.0,65.0,34.0,26.0,10.0,9.0,1.0,4.0,101.0,733.0,56.0,1065.0,Mager G.,Querrey S.,Delray Beach_2021_126149_105023
2021-0499,Delray Beach,Hard,32,A,20210104,293,106328,,Q,Christian Harrison,R,178.0,USA,26.6,106426,1.0,,Cristian Garin,R,185.0,CHI,24.5,7-6(3) 6-2,3,R16,90.0,4.0,2.0,63.0,42.0,29.0,13.0,10.0,4.0,6.0,3.0,3.0,71.0,44.0,26.0,11.0,10.0,7.0,11.0,789.0,22.0,22.0,2180.0,Harrison C.,Garin C.,Delray Beach_2021_106328_106426
2021-0499,Delray Beach,Hard,32,A,20210104,294,200624,,,Sebastian Korda,R,196.0,USA,20.5,104545,2.0,,John Isner,R,206.0,USA,35.6,6-3 4-6 6-3,3,QF,111.0,5.0,4.0,81.0,49.0,40.0,19.0,14.0,5.0,6.0,13.0,1.0,83.0,60.0,39.0,12.0,14.0,4.0,7.0,119.0,566.0,25.0,1850.0,Korda S.,Isner J.,Delray Beach_2021_200624_104545
2021-0499,Delray Beach,Hard,32,A,20210104,295,111815,,,Cameron Norrie,L,188.0,GBR,25.3,126207,8.0,,Frances Tiafoe,R,188.0,USA,22.9,6-0 3-6 6-4,3,QF,133.0,7.0,4.0,78.0,49.0,37.0,12.0,12.0,9.0,11.0,6.0,1.0,96.0,58.0,38.0,16.0,13.0,12.0,17.0,74.0,877.0,62.0,1005.0,Norrie C.,Tiafoe F.,Delray Beach_2021_111815_126207
2021-0499,Delray Beach,Hard,32,A,20210104,296,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,105933,,Q,Roberto Quiroz,L,193.0,ECU,28.8,6-4 6-4,3,QF,85.0,2.0,1.0,54.0,39.0,29.0,8.0,10.0,2.0,3.0,2.0,1.0,68.0,43.0,28.0,10.0,10.0,7.0,10.0,35.0,1518.0,293.0,171.0,Hurkacz H.,Quiroz R.,Delray Beach_2021_128034_105933
2021-0499,Delray Beach,Hard,32,A,20210104,297,106328,,Q,Christian Harrison,R,178.0,USA,26.6,126149,,,Gianluca Mager,R,185.0,ITA,26.0,7-6(2) 6-4,3,QF,94.0,2.0,4.0,69.0,47.0,39.0,12.0,11.0,3.0,4.0,5.0,6.0,83.0,45.0,34.0,18.0,11.0,9.0,11.0,789.0,22.0,101.0,733.0,Harrison C.,Mager G.,Delray Beach_2021_106328_126149
2021-0499,Delray Beach,Hard,32,A,20210104,298,200624,,,Sebastian Korda,R,196.0,USA,20.5,111815,,,Cameron Norrie,L,188.0,GBR,25.3,6-3 7-5,3,SF,81.0,6.0,4.0,60.0,36.0,29.0,11.0,11.0,0.0,2.0,3.0,5.0,56.0,35.0,25.0,7.0,10.0,2.0,6.0,119.0,566.0,74.0,877.0,Korda S.,Norrie C.,Delray Beach_2021_200624_111815
2021-0499,Delray Beach,Hard,32,A,20210104,299,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,106328,,Q,Christian Harrison,R,178.0,USA,26.6,7-6(4) 6-4,3,SF,97.0,7.0,1.0,70.0,44.0,30.0,15.0,11.0,2.0,3.0,5.0,4.0,70.0,46.0,29.0,13.0,11.0,3.0,5.0,35.0,1518.0,789.0,22.0,Hurkacz H.,Harrison C.,Delray Beach_2021_128034_106328
2021-0499,Delray Beach,Hard,32,A,20210104,300,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,200624,,,Sebastian Korda,R,196.0,USA,20.5,6-3 6-3,3,F,71.0,4.0,0.0,50.0,38.0,27.0,7.0,9.0,0.0,1.0,1.0,5.0,55.0,33.0,20.0,9.0,9.0,1.0,5.0,35.0,1518.0,119.0,566.0,Hurkacz H.,Korda S.,Delray Beach_2021_128034_200624
2021-0500,Halle,Grass,32,A,20210614,270,126239,,Q,Arthur Rinderknech,R,196.0,FRA,25.8,105870,,LL,Yannick Hanfmann,R,193.0,GER,29.5,7-5 6-3,3,R32,80.0,10.0,4.0,65.0,41.0,34.0,11.0,11.0,1.0,2.0,6.0,3.0,53.0,32.0,23.0,10.0,10.0,2.0,5.0,119.0,677.0,99.0,793.0,Rinderknech A.,Hanfmann Y.,Halle_2021_126239_105870
2021-0500,Halle,Grass,32,A,20210614,271,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,29.3,104468,,,Gilles Simon,R,183.0,FRA,36.4,6-1 3-6 6-4,3,R32,121.0,2.0,2.0,93.0,58.0,40.0,18.0,13.0,7.0,8.0,4.0,5.0,83.0,56.0,38.0,13.0,13.0,5.0,8.0,30.0,1820.0,71.0,973.0,Basilashvili N.,Simon G.,Halle_2021_105932_104468
2021-0500,Halle,Grass,32,A,20210614,272,105041,,Q,Lukas Lacko,R,185.0,SVK,33.6,105550,,,Guido Pella,L,185.0,ARG,31.0,6-7(5) 7-5 6-1,3,R32,140.0,4.0,3.0,99.0,59.0,42.0,28.0,16.0,3.0,4.0,8.0,2.0,106.0,69.0,47.0,17.0,15.0,8.0,12.0,214.0,319.0,62.0,1114.0,Lacko L.,Pella G.,Halle_2021_105041_105550
2021-0500,Halle,Grass,32,A,20210614,273,144750,,,Lloyd Harris,R,193.0,RSA,24.3,104792,8.0,,Gael Monfils,R,193.0,FRA,34.7,6-4 6-4,3,R32,68.0,6.0,2.0,54.0,33.0,29.0,13.0,10.0,0.0,0.0,1.0,2.0,61.0,43.0,30.0,8.0,10.0,1.0,3.0,51.0,1198.0,16.0,2568.0,Harris L.,Monfils G.,Halle_2021_144750_104792
2021-0500,Halle,Grass,32,A,20210614,274,126094,4.0,,Andrey Rublev,R,188.0,RUS,23.6,111575,,,Karen Khachanov,R,198.0,RUS,25.0,6-3 7-6(5),3,R32,78.0,8.0,2.0,62.0,40.0,33.0,14.0,11.0,0.0,0.0,8.0,2.0,67.0,51.0,36.0,6.0,10.0,2.0,3.0,7.0,5910.0,27.0,2010.0,Rublev A.,Khachanov K.,Halle_2021_126094_111575
2021-0500,Halle,Grass,32,A,20210614,275,111442,,,Jordan Thompson,R,183.0,AUS,27.1,127157,,WC,Daniel Altmaier,R,191.0,GER,22.7,6-2 7-6(4),3,R32,97.0,2.0,1.0,53.0,28.0,25.0,19.0,10.0,0.0,0.0,8.0,2.0,84.0,58.0,36.0,12.0,10.0,10.0,12.0,81.0,897.0,166.0,429.0,Thompson J.,Altmaier D.,Halle_2021_111442_127157
2021-0500,Halle,Grass,32,A,20210614,276,104259,,WC,Philipp Kohlschreiber,R,178.0,GER,37.6,200514,,SE,Jurij Rodionov,L,191.0,AUT,22.0,6-4 6-3,3,R32,68.0,6.0,0.0,44.0,25.0,22.0,14.0,9.0,0.0,0.0,8.0,3.0,63.0,43.0,28.0,9.0,10.0,3.0,6.0,128.0,617.0,135.0,579.0,Kohlschreiber P.,Rodionov J.,Halle_2021_104259_200514
2021-0500,Halle,Grass,32,A,20210614,277,144895,,,Corentin Moutet,L,178.0,FRA,22.1,105676,7.0,,David Goffin,R,180.0,BEL,30.5,1-6 7-5 0-0 RET,3,R32,87.0,1.0,2.0,51.0,32.0,21.0,7.0,9.0,2.0,5.0,4.0,3.0,73.0,50.0,38.0,7.0,10.0,8.0,10.0,94.0,838.0,13.0,2830.0,Moutet C.,Goffin D.,Halle_2021_144895_105676
2021-0500,Halle,Grass,32,A,20210614,278,200624,,,Sebastian Korda,R,196.0,USA,20.9,105138,6.0,,Roberto Bautista Agut,R,183.0,ESP,33.1,6-3 7-6(0),3,R32,98.0,13.0,3.0,84.0,57.0,41.0,13.0,11.0,7.0,9.0,1.0,3.0,64.0,43.0,30.0,8.0,10.0,3.0,6.0,52.0,1187.0,10.0,3170.0,Korda S.,Bautista Agut R.,Halle_2021_200624_105138
2021-0500,Halle,Grass,32,A,20210614,279,105453,,,Kei Nishikori,R,178.0,JPN,31.4,105575,,Q,Ricardas Berankis,R,175.0,LTU,30.9,6-3 2-6 6-2,3,R32,100.0,4.0,4.0,77.0,53.0,36.0,13.0,12.0,3.0,5.0,4.0,1.0,65.0,38.0,24.0,17.0,13.0,1.0,5.0,57.0,1138.0,84.0,884.0,Nishikori K.,Berankis R.,Halle_2021_105453_105575
2021-0500,Halle,Grass,32,A,20210614,280,200005,,,Ugo Humbert,L,188.0,FRA,22.9,105023,,,Sam Querrey,R,198.0,USA,33.6,4-6 7-6(4) 7-6(5),3,R32,146.0,12.0,8.0,110.0,72.0,55.0,19.0,17.0,4.0,7.0,14.0,4.0,123.0,74.0,55.0,25.0,17.0,9.0,11.0,31.0,1815.0,63.0,1113.0,Humbert U.,Querrey S.,Halle_2021_200005_105023
2021-0500,Halle,Grass,32,A,20210614,281,100644,3.0,,Alexander Zverev,R,198.0,GER,24.1,136440,,,Dominik Koepfer,L,180.0,GER,27.1,6-4 3-6 6-3,3,R32,104.0,8.0,4.0,67.0,46.0,41.0,10.0,14.0,0.0,2.0,4.0,5.0,96.0,58.0,39.0,20.0,14.0,5.0,8.0,6.0,7350.0,53.0,1170.0,Zverev A.,Koepfer D.,Halle_2021_100644_136440
2021-0500,Halle,Grass,32,A,20210614,282,103819,5.0,,Roger Federer,R,185.0,SUI,39.8,125802,,Q,Ilya Ivashka,R,193.0,BLR,27.3,7-6(4) 7-5,3,R32,94.0,4.0,1.0,76.0,57.0,44.0,10.0,12.0,2.0,2.0,8.0,0.0,70.0,43.0,31.0,20.0,12.0,3.0,4.0,8.0,5065.0,90.0,855.0,Federer R.,Ivashka I.,Halle_2021_103819_125802
2021-0500,Halle,Grass,32,A,20210614,283,200000,,,Felix Auger Aliassime,R,193.0,CAN,20.8,128034,,,Hubert Hurkacz,R,196.0,POL,24.3,6-3 7-5,3,R32,81.0,9.0,1.0,63.0,44.0,36.0,10.0,11.0,2.0,2.0,4.0,1.0,53.0,35.0,23.0,10.0,10.0,0.0,2.0,21.0,2423.0,17.0,2533.0,Auger-Aliassime F.,Hurkacz H.,Halle_2021_200000_128034
2021-0500,Halle,Grass,32,A,20210614,284,106218,,Q,Marcos Giron,R,180.0,USA,27.8,105577,,,Vasek Pospisil,R,193.0,CAN,30.9,7-6(4) 7-6(6),3,R32,119.0,4.0,2.0,94.0,56.0,50.0,15.0,12.0,3.0,3.0,10.0,1.0,78.0,51.0,43.0,12.0,12.0,2.0,2.0,75.0,945.0,66.0,1033.0,Giron M.,Pospisil V.,Halle_2021_106218_105577
2021-0500,Halle,Grass,32,A,20210614,285,105526,,,Jan Lennard Struff,R,193.0,GER,31.1,106421,1.0,,Daniil Medvedev,R,198.0,RUS,25.3,7-6(6) 6-3,3,R32,93.0,9.0,4.0,87.0,52.0,39.0,14.0,11.0,4.0,6.0,7.0,5.0,64.0,40.0,30.0,10.0,10.0,1.0,4.0,45.0,1455.0,2.0,10143.0,Struff J.L.,Medvedev D.,Halle_2021_105526_106421
2021-0500,Halle,Grass,32,A,20210614,286,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,29.3,126239,,Q,Arthur Rinderknech,R,196.0,FRA,25.8,6-2 7-5,3,R16,80.0,1.0,2.0,61.0,32.0,24.0,18.0,10.0,5.0,6.0,12.0,2.0,64.0,42.0,28.0,7.0,10.0,6.0,10.0,30.0,1820.0,119.0,677.0,Basilashvili N.,Rinderknech A.,Halle_2021_105932_126239
2021-0500,Halle,Grass,32,A,20210614,287,144750,,,Lloyd Harris,R,193.0,RSA,24.3,105041,,Q,Lukas Lacko,R,185.0,SVK,33.6,6-3 7-6(8),3,R16,86.0,11.0,4.0,64.0,34.0,30.0,18.0,10.0,1.0,1.0,4.0,0.0,72.0,47.0,34.0,14.0,11.0,2.0,4.0,51.0,1198.0,214.0,319.0,Harris L.,Lacko L.,Halle_2021_144750_105041
2021-0500,Halle,Grass,32,A,20210614,288,126094,4.0,,Andrey Rublev,R,188.0,RUS,23.6,111442,,,Jordan Thompson,R,183.0,AUS,27.1,6-4 6-4,3,R16,86.0,4.0,0.0,59.0,38.0,27.0,14.0,10.0,1.0,2.0,6.0,2.0,68.0,36.0,25.0,16.0,10.0,3.0,6.0,7.0,5910.0,81.0,897.0,Rublev A.,Thompson J.,Halle_2021_126094_111442
2021-0500,Halle,Grass,32,A,20210614,289,104259,,WC,Philipp Kohlschreiber,R,178.0,GER,37.6,144895,,,Corentin Moutet,L,178.0,FRA,22.1,6-4 7-6(4),3,R16,107.0,3.0,0.0,71.0,43.0,34.0,19.0,11.0,3.0,3.0,3.0,2.0,68.0,40.0,31.0,16.0,11.0,0.0,1.0,128.0,617.0,94.0,838.0,Kohlschreiber P.,Moutet C.,Halle_2021_104259_144895
2021-0500,Halle,Grass,32,A,20210614,290,200624,,,Sebastian Korda,R,196.0,USA,20.9,105453,,,Kei Nishikori,R,178.0,JPN,31.4,2-6 6-3 7-5,3,R16,160.0,8.0,4.0,110.0,71.0,49.0,20.0,15.0,6.0,8.0,3.0,0.0,112.0,79.0,50.0,18.0,14.0,9.0,11.0,52.0,1187.0,57.0,1138.0,Korda S.,Nishikori K.,Halle_2021_200624_105453
2021-0500,Halle,Grass,32,A,20210614,291,200005,,,Ugo Humbert,L,188.0,FRA,22.9,100644,3.0,,Alexander Zverev,R,198.0,GER,24.1,7-6(4) 3-6 6-3,3,R16,111.0,10.0,1.0,85.0,68.0,52.0,11.0,15.0,1.0,2.0,20.0,0.0,88.0,65.0,48.0,15.0,15.0,0.0,1.0,31.0,1815.0,6.0,7350.0,Humbert U.,Zverev A.,Halle_2021_200005_100644
2021-0500,Halle,Grass,32,A,20210614,292,200000,,,Felix Auger Aliassime,R,193.0,CAN,20.8,103819,5.0,,Roger Federer,R,185.0,SUI,39.8,4-6 6-3 6-2,3,R16,104.0,13.0,2.0,69.0,48.0,42.0,13.0,14.0,0.0,1.0,5.0,1.0,91.0,61.0,38.0,16.0,13.0,12.0,15.0,21.0,2423.0,8.0,5065.0,Auger-Aliassime F.,Federer R.,Halle_2021_200000_103819
2021-0500,Halle,Grass,32,A,20210614,293,106218,,Q,Marcos Giron,R,180.0,USA,27.8,105526,,,Jan Lennard Struff,R,193.0,GER,31.1,6-7(1) 6-3 6-4,3,R16,98.0,11.0,1.0,90.0,57.0,47.0,23.0,16.0,4.0,4.0,16.0,2.0,83.0,56.0,46.0,13.0,15.0,3.0,5.0,75.0,945.0,45.0,1455.0,Giron M.,Struff J.L.,Halle_2021_106218_105526
2021-0500,Halle,Grass,32,A,20210614,294,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,29.3,144750,,,Lloyd Harris,R,193.0,RSA,24.3,6-4 7-6(5),3,QF,108.0,3.0,1.0,76.0,47.0,37.0,16.0,11.0,3.0,4.0,14.0,1.0,84.0,57.0,42.0,14.0,11.0,5.0,7.0,30.0,1820.0,51.0,1198.0,Basilashvili N.,Harris L.,Halle_2021_105932_144750
2021-0500,Halle,Grass,32,A,20210614,295,126094,4.0,,Andrey Rublev,R,188.0,RUS,23.6,104259,,WC,Philipp Kohlschreiber,R,178.0,GER,37.6,7-6(4) 6-2,3,QF,81.0,9.0,0.0,57.0,33.0,27.0,17.0,10.0,0.0,0.0,7.0,2.0,65.0,45.0,33.0,9.0,10.0,1.0,3.0,7.0,5910.0,128.0,617.0,Rublev A.,Kohlschreiber P.,Halle_2021_126094_104259
2021-0500,Halle,Grass,32,A,20210614,296,200005,,,Ugo Humbert,L,188.0,FRA,22.9,200624,,,Sebastian Korda,R,196.0,USA,20.9,6-2 6-7(5) 6-4,3,QF,149.0,7.0,3.0,111.0,76.0,56.0,19.0,15.0,7.0,8.0,6.0,2.0,106.0,73.0,50.0,14.0,15.0,4.0,8.0,31.0,1815.0,52.0,1187.0,Humbert U.,Korda S.,Halle_2021_200005_200624
2021-0500,Halle,Grass,32,A,20210614,297,200000,,,Felix Auger Aliassime,R,193.0,CAN,20.8,106218,,Q,Marcos Giron,R,180.0,USA,27.8,6-3 6-2,3,QF,58.0,14.0,2.0,43.0,30.0,28.0,9.0,9.0,1.0,1.0,1.0,0.0,47.0,29.0,16.0,9.0,8.0,0.0,3.0,21.0,2423.0,75.0,945.0,Auger-Aliassime F.,Giron M.,Halle_2021_200000_106218
2021-0500,Halle,Grass,32,A,20210614,298,126094,4.0,,Andrey Rublev,R,188.0,RUS,23.6,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,29.3,6-1 3-6 6-3,3,SF,110.0,6.0,0.0,78.0,37.0,27.0,27.0,13.0,1.0,2.0,8.0,3.0,85.0,42.0,32.0,17.0,12.0,5.0,8.0,7.0,5910.0,30.0,1820.0,Rublev A.,Basilashvili N.,Halle_2021_126094_105932
2021-0500,Halle,Grass,32,A,20210614,299,200005,,,Ugo Humbert,L,188.0,FRA,22.9,200000,,,Felix Auger Aliassime,R,193.0,CAN,20.8,6-4 3-6 7-6(5),3,SF,153.0,8.0,1.0,104.0,68.0,52.0,15.0,15.0,8.0,11.0,14.0,4.0,99.0,65.0,51.0,17.0,16.0,5.0,8.0,31.0,1815.0,21.0,2423.0,Humbert U.,Auger-Aliassime F.,Halle_2021_200005_200000
2021-0500,Halle,Grass,32,A,20210614,300,200005,,,Ugo Humbert,L,188.0,FRA,22.9,126094,4.0,,Andrey Rublev,R,188.0,RUS,23.6,6-3 7-6(4),3,F,84.0,9.0,1.0,74.0,54.0,45.0,11.0,11.0,2.0,2.0,7.0,0.0,56.0,33.0,28.0,13.0,10.0,0.0,1.0,31.0,1815.0,7.0,5910.0,Humbert U.,Rublev A.,Halle_2021_200005_126094
