tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2023-1536,Madrid,Clay,128,M,20230424,199,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,105173,,,Adrian Mannarino,L,183.0,FRA,34.8,6-4 6-0,3,R128,72.0,4.0,0.0,39.0,23.0,19.0,12.0,8.0,1.0,2.0,1.0,0.0,50.0,27.0,19.0,5.0,8.0,4.0,9.0,59.0,814.0,46.0,917.0,Etcheverry T.,Mannarino A.,Madrid_2023_144869_105173
2023-1536,Madrid,Clay,128,M,20230424,196,126128,,Q,Roman Safiullin,R,185.0,RUS,25.7,111797,,,Nicolas Jarry,R,198.0,CHI,27.5,6-2 3-6 6-3,3,R128,107.0,6.0,0.0,63.0,49.0,41.0,10.0,13.0,0.0,1.0,8.0,1.0,76.0,57.0,38.0,10.0,13.0,4.0,7.0,112.0,525.0,51.0,878.0,Safiullin R.,Jarry N.,Madrid_2023_126128_111797
2023-1536,Madrid,Clay,128,M,20230424,195,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,26.2,111456,,,Mackenzie Mcdonald,R,178.0,USA,28.0,3-6 6-3 7-6(4),3,R128,159.0,2.0,1.0,107.0,76.0,50.0,16.0,15.0,7.0,11.0,1.0,0.0,109.0,78.0,48.0,16.0,15.0,4.0,8.0,42.0,958.0,54.0,865.0,Zapata Miralles B.,Mcdonald M.,Madrid_2023_126523_111456
2023-1536,Madrid,Clay,128,M,20230424,192,106218,,,Marcos Giron,R,180.0,USA,29.7,132686,,,Nuno Borges,R,185.0,POR,26.1,6-2 7-6(7),3,R128,82.0,2.0,1.0,54.0,27.0,26.0,19.0,10.0,0.0,0.0,6.0,3.0,71.0,45.0,31.0,13.0,10.0,3.0,5.0,61.0,801.0,74.0,723.0,Giron M.,Borges N.,Madrid_2023_106218_132686
2023-1536,Madrid,Clay,128,M,20230424,191,106233,,WC,Dominic Thiem,R,185.0,AUT,29.6,106378,,PR,Kyle Edmund,R,188.0,GBR,28.2,6-4 6-1,3,R128,82.0,4.0,2.0,51.0,28.0,24.0,13.0,8.0,4.0,4.0,1.0,4.0,57.0,35.0,21.0,7.0,9.0,3.0,7.0,93.0,625.0,498.0,75.0,Thiem D.,Edmund K.,Madrid_2023_106233_106378
2023-1536,Madrid,Clay,128,M,20230424,188,106331,,,Christopher Oconnell,R,183.0,AUS,28.8,105936,,,Filip Krajinovic,R,185.0,SRB,31.1,6-4 6-7(2) 6-2,3,R128,139.0,15.0,3.0,84.0,55.0,42.0,12.0,15.0,2.0,5.0,7.0,0.0,107.0,78.0,45.0,17.0,15.0,13.0,19.0,81.0,710.0,79.0,711.0,O Connell C.,Krajinovic F.,Madrid_2023_106331_105936
2023-1536,Madrid,Clay,128,M,20230424,187,106426,,,Cristian Garin,R,185.0,CHI,26.8,144817,,,Marc Andrea Huesler,L,196.0,SUI,26.8,7-6(5) 6-2,3,R128,88.0,8.0,1.0,64.0,45.0,38.0,9.0,10.0,1.0,2.0,5.0,1.0,65.0,36.0,28.0,15.0,10.0,5.0,8.0,73.0,723.0,76.0,720.0,Garin C.,Huesler M.A.,Madrid_2023_106426_144817
2023-1536,Madrid,Clay,128,M,20230424,184,111190,,,Zhizhen Zhang,R,193.0,CHN,26.5,200514,,Q,Jurij Rodionov,L,191.0,AUT,23.9,7-6(6) 6-4,3,R128,90.0,10.0,0.0,62.0,44.0,36.0,13.0,11.0,0.0,1.0,5.0,2.0,68.0,44.0,32.0,14.0,11.0,0.0,2.0,99.0,606.0,119.0,502.0,Zhang Zh.,Rodionov J.,Madrid_2023_111190_200514
2023-1536,Madrid,Clay,128,M,20230424,183,133297,,Q,Yosuke Watanuki,R,180.0,JPN,25.0,144895,,,Corentin Moutet,L,178.0,FRA,24.0,6-3 6-3,3,R128,98.0,8.0,3.0,73.0,44.0,31.0,11.0,9.0,10.0,12.0,0.0,0.0,53.0,34.0,17.0,9.0,9.0,5.0,10.0,117.0,502.0,64.0,780.0,Watanuki Y.,Moutet C.,Madrid_2023_133297_144895
2023-1536,Madrid,Clay,128,M,20230424,180,106065,,Q,Marco Cecchinato,R,185.0,ITA,30.5,105916,,,Marton Fucsovics,R,188.0,HUN,31.2,7-6(4) 6-3,3,R128,101.0,5.0,0.0,68.0,43.0,31.0,16.0,10.0,4.0,5.0,2.0,4.0,77.0,46.0,24.0,20.0,11.0,4.0,7.0,85.0,688.0,83.0,697.0,Cecchinato M.,Fucsovics M.,Madrid_2023_106065_105916
2023-1536,Madrid,Clay,128,M,20230424,179,106234,,Q,Aslan Karatsev,R,185.0,RUS,29.6,111513,,,Laslo Djere,R,188.0,SRB,27.8,7-6(5) 7-5,3,R128,121.0,3.0,2.0,88.0,53.0,38.0,21.0,12.0,7.0,8.0,3.0,4.0,75.0,46.0,33.0,16.0,12.0,1.0,3.0,121.0,497.0,70.0,741.0,Karatsev A.,Djere L.,Madrid_2023_106234_111513
2023-1536,Madrid,Clay,128,M,20230424,176,207686,,Q,Alexander Shevchenko,R,,KAZ,22.3,200670,,,J J Wolf,R,183.0,USA,24.3,6-4 6-4,3,R128,82.0,6.0,1.0,56.0,30.0,19.0,19.0,10.0,1.0,2.0,5.0,5.0,57.0,22.0,15.0,19.0,10.0,4.0,7.0,96.0,610.0,49.0,880.0,Shevchenko A.,Wolf J.J.,Madrid_2023_207686_200670
2023-1536,Madrid,Clay,128,M,20230424,175,131934,,Q,Andrea Vavassori,R,193.0,ITA,27.9,104918,,,Andy Murray,R,190.0,GBR,35.9,6-2 7-6(7),3,R128,91.0,1.0,3.0,58.0,41.0,32.0,10.0,10.0,0.0,1.0,1.0,0.0,61.0,44.0,27.0,8.0,10.0,1.0,4.0,164.0,369.0,52.0,870.0,Vavassori A.,Murray A.,Madrid_2023_131934_104918
2023-0416,Rome,Clay,128,M,20230508,300,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,7-5 7-5,3,F,102.0,5.0,4.0,65.0,42.0,32.0,10.0,12.0,3.0,5.0,2.0,1.0,68.0,33.0,17.0,22.0,12.0,2.0,6.0,3.0,5330.0,7.0,3865.0,Medvedev D.,Rune H.,Rome_2023_106421_208029
2023-0416,Rome,Clay,128,M,20230508,299,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,6-7(2) 6-4 6-2,3,SF,163.0,1.0,1.0,104.0,66.0,40.0,28.0,15.0,5.0,6.0,9.0,6.0,88.0,47.0,34.0,20.0,15.0,0.0,4.0,7.0,3865.0,4.0,5165.0,Rune H.,Ruud C.,Rome_2023_208029_134770
2023-0416,Rome,Clay,128,M,20230508,298,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,7-5 7-5,3,SF,107.0,2.0,2.0,62.0,36.0,30.0,12.0,12.0,0.0,2.0,3.0,3.0,69.0,38.0,27.0,15.0,12.0,0.0,4.0,3.0,5330.0,5.0,5015.0,Medvedev D.,Tsitsipas S.,Rome_2023_106421_126774
2023-0416,Rome,Clay,128,M,20230508,297,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,6-2 4-6 6-2,3,QF,139.0,3.0,2.0,78.0,44.0,34.0,17.0,13.0,3.0,5.0,4.0,3.0,77.0,47.0,29.0,14.0,13.0,5.0,10.0,7.0,3865.0,1.0,6775.0,Rune H.,Djokovic N.,Rome_2023_208029_104925
2023-0416,Rome,Clay,128,M,20230508,296,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,7-6(5) 6-4,3,QF,125.0,4.0,2.0,71.0,40.0,31.0,16.0,11.0,2.0,4.0,2.0,6.0,95.0,61.0,41.0,13.0,11.0,11.0,14.0,4.0,5165.0,31.0,1200.0,Ruud C.,Cerundolo F.,Rome_2023_134770_202103
2023-0416,Rome,Clay,128,M,20230508,295,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,105870,,Q,Yannick Hanfmann,R,193.0,GER,31.4,6-2 6-2,3,QF,80.0,8.0,7.0,68.0,38.0,28.0,11.0,8.0,4.0,6.0,0.0,0.0,48.0,34.0,11.0,8.0,8.0,4.0,10.0,3.0,5330.0,101.0,602.0,Medvedev D.,Hanfmann Y.,Rome_2023_106421_105870
2023-0416,Rome,Clay,128,M,20230508,294,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,106432,15.0,,Borna Coric,R,188.0,CRO,26.4,6-3 6-4,3,QF,96.0,3.0,4.0,60.0,29.0,26.0,16.0,10.0,3.0,4.0,1.0,1.0,57.0,31.0,20.0,12.0,9.0,1.0,4.0,5.0,5015.0,16.0,2240.0,Tsitsipas S.,Coric B.,Rome_2023_126774_106432
2023-0416,Rome,Clay,128,M,20230508,293,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,111815,13.0,,Cameron Norrie,L,188.0,GBR,27.7,6-3 6-4,3,R16,90.0,3.0,3.0,55.0,30.0,25.0,14.0,10.0,1.0,2.0,4.0,1.0,56.0,38.0,23.0,7.0,9.0,3.0,6.0,1.0,6775.0,13.0,2680.0,Djokovic N.,Norrie C.,Rome_2023_104925_111815
2023-0416,Rome,Clay,128,M,20230508,292,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,6-4 5-7 6-4,3,R16,180.0,2.0,4.0,96.0,59.0,43.0,24.0,16.0,3.0,4.0,11.0,5.0,120.0,65.0,52.0,24.0,16.0,13.0,15.0,7.0,3865.0,77.0,726.0,Rune H.,Popyrin A.,Rome_2023_208029_200615
2023-0416,Rome,Clay,128,M,20230508,291,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,111513,,,Laslo Djere,R,188.0,SRB,27.9,6-1 6-3,3,R16,70.0,5.0,2.0,42.0,29.0,24.0,6.0,8.0,0.0,1.0,4.0,2.0,58.0,38.0,20.0,7.0,8.0,7.0,12.0,4.0,5165.0,62.0,825.0,Ruud C.,Djere L.,Rome_2023_134770_111513
2023-0416,Rome,Clay,128,M,20230508,290,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,206173,8.0,,Jannik Sinner,R,188.0,ITA,21.7,6-7(3) 6-2 6-2,3,R16,145.0,2.0,2.0,92.0,54.0,38.0,21.0,14.0,5.0,8.0,2.0,0.0,87.0,60.0,36.0,11.0,14.0,7.0,14.0,31.0,1200.0,8.0,3525.0,Cerundolo F.,Sinner J.,Rome_2023_202103_206173
2023-0416,Rome,Clay,128,M,20230508,289,105870,,Q,Yannick Hanfmann,R,193.0,GER,31.4,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,7-6(5) 4-6 6-3,3,R16,153.0,6.0,2.0,106.0,81.0,57.0,13.0,16.0,9.0,11.0,18.0,2.0,110.0,68.0,48.0,20.0,15.0,6.0,8.0,101.0,602.0,6.0,4190.0,Hanfmann Y.,Rublev A.,Rome_2023_105870_126094
2023-0416,Rome,Clay,128,M,20230508,288,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,6-2 7-6(3),3,R16,116.0,2.0,3.0,68.0,44.0,36.0,12.0,10.0,2.0,3.0,6.0,5.0,75.0,52.0,36.0,7.0,10.0,6.0,9.0,3.0,5330.0,22.0,1630.0,Medvedev D.,Zverev A.,Rome_2023_106421_100644
2023-0416,Rome,Clay,128,M,20230508,287,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,7-5 7-5,3,R16,112.0,2.0,2.0,72.0,45.0,36.0,12.0,12.0,2.0,4.0,1.0,1.0,76.0,59.0,37.0,7.0,12.0,7.0,11.0,5.0,5015.0,19.0,1960.0,Tsitsipas S.,Musetti L.,Rome_2023_126774_207518
2023-0416,Rome,Clay,128,M,20230508,286,106432,15.0,,Borna Coric,R,188.0,CRO,26.4,206681,,Q,Fabian Marozsan,R,191.0,HUN,23.5,3-6 6-4 6-3,3,R16,129.0,9.0,3.0,90.0,58.0,47.0,15.0,14.0,5.0,6.0,3.0,0.0,81.0,46.0,37.0,19.0,14.0,0.0,2.0,16.0,2240.0,135.0,441.0,Coric B.,Marozsan F.,Rome_2023_106432_206681
2023-0416,Rome,Clay,128,M,20230508,285,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,105777,26.0,,Grigor Dimitrov,R,188.0,BUL,31.9,6-3 4-6 6-1,3,R32,139.0,7.0,2.0,70.0,49.0,34.0,11.0,13.0,4.0,7.0,7.0,6.0,94.0,54.0,34.0,15.0,13.0,9.0,15.0,1.0,6775.0,33.0,1125.0,Djokovic N.,Dimitrov G.,Rome_2023_104925_105777
2023-0416,Rome,Clay,128,M,20230508,284,111815,13.0,,Cameron Norrie,L,188.0,GBR,27.7,105916,,,Marton Fucsovics,R,188.0,HUN,31.2,6-2 7-6(4),3,R32,121.0,1.0,1.0,79.0,44.0,30.0,17.0,10.0,0.0,2.0,6.0,5.0,85.0,41.0,26.0,18.0,10.0,10.0,14.0,13.0,2680.0,92.0,691.0,Norrie C.,Fucsovics M.,Rome_2023_111815_105916
2023-0416,Rome,Clay,128,M,20230508,283,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,126128,,Q,Roman Safiullin,R,185.0,RUS,25.7,7-5 7-5,3,R32,114.0,6.0,0.0,66.0,43.0,29.0,17.0,12.0,0.0,1.0,0.0,2.0,68.0,49.0,34.0,9.0,12.0,1.0,4.0,77.0,726.0,103.0,586.0,Popyrin A.,Safiullin R.,Rome_2023_200615_126128
2023-0416,Rome,Clay,128,M,20230508,282,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,104926,,WC,Fabio Fognini,R,178.0,ITA,35.9,6-4 6-2,3,R32,76.0,3.0,3.0,53.0,28.0,22.0,13.0,9.0,3.0,4.0,1.0,3.0,51.0,28.0,14.0,13.0,9.0,4.0,8.0,7.0,3865.0,130.0,468.0,Rune H.,Fognini F.,Rome_2023_208029_104926
2023-0416,Rome,Clay,128,M,20230508,281,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,6-1 4-6 7-6(0),3,R32,125.0,6.0,3.0,85.0,57.0,44.0,19.0,15.0,2.0,3.0,11.0,8.0,92.0,51.0,37.0,19.0,14.0,4.0,6.0,4.0,5165.0,49.0,880.0,Ruud C.,Bublik A.,Rome_2023_134770_122330
2023-0416,Rome,Clay,128,M,20230508,280,111513,,,Laslo Djere,R,188.0,SRB,27.9,106426,,,Cristian Garin,R,185.0,CHI,26.9,6-3 2-1 RET,3,R32,50.0,4.0,0.0,29.0,18.0,17.0,7.0,6.0,0.0,0.0,0.0,1.0,38.0,21.0,14.0,8.0,6.0,2.0,4.0,62.0,825.0,79.0,723.0,Djere L.,Garin C.,Rome_2023_111513_106426
2023-0416,Rome,Clay,128,M,20230508,279,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,106296,,,Gregoire Barrere,R,183.0,FRA,29.2,6-7(0) 6-2 6-2,3,R32,127.0,3.0,4.0,94.0,58.0,42.0,21.0,14.0,9.0,10.0,2.0,3.0,100.0,71.0,44.0,12.0,14.0,5.0,10.0,31.0,1200.0,63.0,813.0,Cerundolo F.,Barrere G.,Rome_2023_202103_106296
2023-0416,Rome,Clay,128,M,20230508,278,206173,8.0,,Jannik Sinner,R,188.0,ITA,21.7,207686,,LL,Alexander Shevchenko,R,,KAZ,22.4,6-3 6-7(4) 6-2,3,R32,132.0,1.0,1.0,81.0,48.0,34.0,20.0,14.0,6.0,8.0,4.0,3.0,96.0,60.0,33.0,20.0,15.0,3.0,9.0,8.0,3525.0,93.0,657.0,Sinner J.,Shevchenko A.,Rome_2023_206173_207686
2023-0416,Rome,Clay,128,M,20230508,277,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,200221,27.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.9,7-6(8) 6-3,3,R32,108.0,3.0,1.0,71.0,45.0,34.0,15.0,11.0,2.0,3.0,3.0,1.0,80.0,51.0,34.0,13.0,10.0,8.0,10.0,6.0,4190.0,34.0,1115.0,Rublev A.,Davidovich Fokina A.,Rome_2023_126094_200221
2023-0416,Rome,Clay,128,M,20230508,276,105870,,Q,Yannick Hanfmann,R,193.0,GER,31.4,106065,,,Marco Cecchinato,R,185.0,ITA,30.6,6-4 4-6 6-3,3,R32,140.0,3.0,1.0,82.0,62.0,43.0,11.0,14.0,1.0,3.0,7.0,4.0,118.0,73.0,47.0,19.0,15.0,13.0,17.0,101.0,602.0,83.0,720.0,Hanfmann Y.,Cecchinato M.,Rome_2023_105870_106065
2023-0416,Rome,Clay,128,M,20230508,275,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,200670,,,J J Wolf,R,183.0,USA,24.3,6-4 7-5,3,R32,109.0,10.0,2.0,58.0,39.0,30.0,13.0,11.0,0.0,1.0,3.0,2.0,69.0,41.0,28.0,14.0,11.0,5.0,8.0,22.0,1630.0,54.0,860.0,Zverev A.,Wolf J.J.,Rome_2023_100644_200670
2023-0416,Rome,Clay,128,M,20230508,274,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,126523,31.0,,Bernabe Zapata Miralles,R,185.0,ESP,26.3,3-6 6-1 6-3,3,R32,113.0,6.0,5.0,71.0,46.0,33.0,14.0,12.0,5.0,7.0,2.0,3.0,78.0,57.0,38.0,7.0,13.0,8.0,13.0,3.0,5330.0,38.0,1016.0,Medvedev D.,Zapata Miralles B.,Rome_2023_106421_126523
2023-0416,Rome,Clay,128,M,20230508,273,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,132283,,,Lorenzo Sonego,R,191.0,ITA,27.9,6-3 7-6(3),3,R32,127.0,3.0,1.0,64.0,40.0,37.0,14.0,11.0,2.0,2.0,2.0,2.0,79.0,55.0,37.0,12.0,10.0,6.0,7.0,5.0,5015.0,48.0,890.0,Tsitsipas S.,Sonego L.,Rome_2023_126774_132283
2023-0416,Rome,Clay,128,M,20230508,272,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,126207,12.0,,Frances Tiafoe,R,188.0,USA,25.2,5-7 6-4 6-3,3,R32,156.0,9.0,2.0,106.0,78.0,52.0,14.0,15.0,9.0,12.0,4.0,7.0,109.0,55.0,38.0,23.0,16.0,6.0,11.0,19.0,1960.0,12.0,2755.0,Musetti L.,Tiafoe F.,Rome_2023_207518_126207
2023-0416,Rome,Clay,128,M,20230508,271,106432,15.0,,Borna Coric,R,188.0,CRO,26.4,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.1,7-6(3) 6-1,3,R32,105.0,4.0,3.0,63.0,34.0,26.0,19.0,10.0,4.0,5.0,2.0,1.0,58.0,41.0,25.0,9.0,9.0,5.0,8.0,16.0,2240.0,51.0,876.0,Coric B.,Carballes Baena R.,Rome_2023_106432_106148
2023-0416,Rome,Clay,128,M,20230508,270,206681,,Q,Fabian Marozsan,R,191.0,HUN,23.5,207989,2.0,,Carlos Alcaraz,R,185.0,ESP,20.0,6-3 7-6(4),3,R32,100.0,2.0,0.0,64.0,40.0,31.0,18.0,11.0,1.0,2.0,5.0,1.0,73.0,50.0,34.0,9.0,10.0,5.0,7.0,135.0,441.0,2.0,6770.0,Marozsan F.,Alcaraz C.,Rome_2023_206681_207989
2023-0416,Rome,Clay,128,M,20230508,269,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.8,7-6(5) 6-2,3,R64,111.0,1.0,0.0,57.0,42.0,33.0,9.0,10.0,1.0,2.0,4.0,2.0,72.0,43.0,26.0,16.0,10.0,3.0,6.0,1.0,6775.0,61.0,826.0,Djokovic N.,Etcheverry T.,Rome_2023_104925_144869
2023-0416,Rome,Clay,128,M,20230508,268,105777,26.0,,Grigor Dimitrov,R,188.0,BUL,31.9,104527,,,Stan Wawrinka,R,183.0,SUI,38.1,6-4 7-6(3),3,R64,97.0,4.0,4.0,66.0,40.0,35.0,15.0,11.0,1.0,2.0,2.0,0.0,76.0,48.0,33.0,15.0,11.0,5.0,7.0,33.0,1125.0,84.0,717.0,Dimitrov G.,Wawrinka S.,Rome_2023_105777_104527
2023-0416,Rome,Clay,128,M,20230508,267,105916,,,Marton Fucsovics,R,188.0,HUN,31.2,200282,17.0,,Alex De Minaur,R,183.0,AUS,24.2,6-3 6-4,3,R64,113.0,1.0,3.0,77.0,43.0,30.0,16.0,9.0,9.0,11.0,0.0,2.0,60.0,32.0,19.0,11.0,10.0,2.0,7.0,92.0,691.0,18.0,1995.0,Fucsovics M.,De Minaur A.,Rome_2023_105916_200282
2023-0416,Rome,Clay,128,M,20230508,266,111815,13.0,,Cameron Norrie,L,188.0,GBR,27.7,124186,,Q,Alexandre Muller,R,183.0,FRA,26.2,6-2 6-3,3,R64,74.0,4.0,1.0,52.0,35.0,26.0,11.0,9.0,1.0,1.0,0.0,1.0,53.0,35.0,19.0,10.0,8.0,4.0,7.0,13.0,2680.0,100.0,605.0,Norrie C.,Muller A.,Rome_2023_111815_124186
2023-0416,Rome,Clay,128,M,20230508,265,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,200000,10.0,,Felix Auger Aliassime,R,193.0,CAN,22.7,6-4 4-6 7-5,3,R64,197.0,8.0,2.0,95.0,61.0,46.0,21.0,16.0,2.0,4.0,7.0,9.0,115.0,64.0,46.0,26.0,16.0,13.0,16.0,77.0,726.0,10.0,3235.0,Popyrin A.,Auger-Aliassime F.,Rome_2023_200615_200000
2023-0416,Rome,Clay,128,M,20230508,264,126128,,Q,Roman Safiullin,R,185.0,RUS,25.7,200624,22.0,,Sebastian Korda,R,196.0,USA,22.8,6-2 7-6(5),3,R64,104.0,6.0,4.0,82.0,42.0,33.0,17.0,10.0,6.0,8.0,5.0,3.0,71.0,42.0,29.0,11.0,10.0,5.0,9.0,103.0,586.0,29.0,1265.0,Safiullin R.,Korda S.,Rome_2023_126128_200624
2023-0416,Rome,Clay,128,M,20230508,263,104926,,WC,Fabio Fognini,R,178.0,ITA,35.9,200175,30.0,,Miomir Kecmanovic,R,183.0,SRB,23.6,6-3 7-6(6),3,R64,115.0,4.0,4.0,71.0,40.0,35.0,15.0,10.0,0.0,0.0,4.0,0.0,77.0,47.0,30.0,20.0,11.0,6.0,8.0,130.0,468.0,37.0,1055.0,Fognini F.,Kecmanovic M.,Rome_2023_104926_200175
2023-0416,Rome,Clay,128,M,20230508,262,208029,7.0,,Holger Rune,R,185.0,DEN,20.0,209950,,Q,Arthur Fils,R,185.0,FRA,18.9,6-3 6-3,3,R64,84.0,2.0,2.0,53.0,31.0,25.0,13.0,9.0,3.0,4.0,1.0,1.0,63.0,39.0,23.0,9.0,9.0,8.0,12.0,7.0,3865.0,119.0,520.0,Rune H.,Fils A.,Rome_2023_208029_209950
2023-0416,Rome,Clay,128,M,20230508,261,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,126239,,,Arthur Rinderknech,R,196.0,FRA,27.7,6-4 6-0,3,R64,61.0,1.0,2.0,45.0,33.0,27.0,7.0,8.0,2.0,2.0,2.0,0.0,35.0,21.0,14.0,4.0,8.0,0.0,4.0,4.0,5165.0,89.0,711.0,Ruud C.,Rinderknech A.,Rome_2023_134770_126239
2023-0416,Rome,Clay,128,M,20230508,260,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,210097,28.0,,Ben Shelton,L,,USA,20.5,6-4 1-6 6-2,3,R64,112.0,5.0,3.0,65.0,44.0,36.0,10.0,12.0,1.0,3.0,10.0,5.0,82.0,36.0,29.0,24.0,13.0,7.0,10.0,49.0,880.0,35.0,1095.0,Bublik A.,Shelton B.,Rome_2023_122330_210097
2023-0416,Rome,Clay,128,M,20230508,259,111513,,,Laslo Djere,R,188.0,SRB,27.9,122298,23.0,,Botic Van De Zandschulp,R,188.0,NED,27.5,6-2 6-4,3,R64,85.0,1.0,1.0,63.0,40.0,28.0,15.0,9.0,6.0,6.0,0.0,1.0,44.0,29.0,19.0,8.0,9.0,0.0,3.0,62.0,825.0,30.0,1250.0,Djere L.,Van De Zandschulp B.,Rome_2023_111513_122298
2023-0416,Rome,Clay,128,M,20230508,258,106426,,,Cristian Garin,R,185.0,CHI,26.9,126205,16.0,,Tommy Paul,R,185.0,USA,25.9,4-6 6-3 6-4,3,R64,160.0,1.0,3.0,99.0,73.0,43.0,15.0,15.0,7.0,12.0,4.0,4.0,102.0,58.0,33.0,22.0,14.0,6.0,12.0,79.0,723.0,17.0,2170.0,Garin C.,Paul T.,Rome_2023_106426_126205
2023-0416,Rome,Clay,128,M,20230508,257,106296,,,Gregoire Barrere,R,183.0,FRA,29.2,111575,11.0,,Karen Khachanov,R,198.0,RUS,26.9,4-6 6-4 7-6(4),3,R64,155.0,6.0,5.0,102.0,55.0,38.0,26.0,16.0,3.0,7.0,9.0,1.0,104.0,62.0,39.0,28.0,16.0,6.0,10.0,63.0,813.0,11.0,3025.0,Barrere G.,Khachanov K.,Rome_2023_106296_111575
2023-0416,Rome,Clay,128,M,20230508,256,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,200059,,,Yibing Wu,R,183.0,CHN,23.5,4-6 6-2 6-3,3,R64,119.0,2.0,0.0,68.0,44.0,31.0,12.0,13.0,2.0,7.0,4.0,0.0,100.0,59.0,31.0,16.0,14.0,9.0,17.0,31.0,1200.0,57.0,838.0,Cerundolo F.,Wu Y.,Rome_2023_202103_200059
2023-0416,Rome,Clay,128,M,20230508,255,207686,,LL,Alexander Shevchenko,R,,KAZ,22.4,202104,,,Sebastian Baez,R,170.0,ARG,22.3,6-3 6-4,3,R64,105.0,3.0,6.0,73.0,35.0,28.0,18.0,10.0,6.0,7.0,0.0,2.0,67.0,47.0,29.0,9.0,9.0,3.0,6.0,93.0,657.0,40.0,985.0,Shevchenko A.,Baez S.,Rome_2023_207686_202104
2023-0416,Rome,Clay,128,M,20230508,254,206173,8.0,,Jannik Sinner,R,188.0,ITA,21.7,106423,,Q,Thanasi Kokkinakis,R,196.0,AUS,27.0,6-1 6-4,3,R64,78.0,2.0,0.0,39.0,26.0,25.0,11.0,9.0,0.0,0.0,3.0,1.0,49.0,29.0,19.0,8.0,8.0,2.0,5.0,8.0,3525.0,104.0,576.0,Sinner J.,Kokkinakis T.,Rome_2023_206173_106423
2023-0416,Rome,Clay,128,M,20230508,253,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,144684,,,Alex Molcan,L,178.0,SVK,25.4,6-3 6-4,3,R64,79.0,3.0,1.0,54.0,34.0,28.0,13.0,10.0,2.0,2.0,1.0,1.0,53.0,35.0,24.0,12.0,9.0,4.0,6.0,6.0,4190.0,59.0,830.0,Rublev A.,Molcan A.,Rome_2023_126094_144684
