tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2020-M056,Adelaide,Hard,32,A,20200113,276,105554,,,Daniel Evans,R,175.0,GBR,29.6,106228,,,Juan Ignacio Londero,R,180.0,ARG,26.4,6-2 6-4,3,R32,83.0,4.0,0.0,55.0,36.0,26.0,11.0,9.0,2.0,3.0,4.0,4.0,62.0,35.0,23.0,11.0,9.0,5.0,9.0,33.0,1324.0,51.0,1017.0,Evans D.,Londero J.I.,Adelaide_2020_105554_106228
2020-M056,Adelaide,Hard,32,A,20200113,275,105023,,,Sam Querrey,R,198.0,USA,32.2,106296,,Q,Gregoire Barrere,R,183.0,FRA,25.9,6-7(4) 6-2 7-6(5),3,R32,106.0,28.0,3.0,95.0,65.0,59.0,15.0,16.0,0.0,0.0,11.0,0.0,92.0,63.0,50.0,19.0,16.0,0.0,2.0,45.0,1080.0,82.0,643.0,Querrey S.,Barrere G.,Adelaide_2020_105023_106296
2020-M056,Adelaide,Hard,32,A,20200113,273,105526,7.0,,Jan Lennard Struff,R,193.0,GER,29.7,106099,,LL,Salvatore Caruso,R,185.0,ITA,27.0,6-4 6-2,3,R32,69.0,9.0,1.0,55.0,27.0,24.0,16.0,9.0,1.0,1.0,5.0,3.0,53.0,25.0,17.0,14.0,9.0,2.0,5.0,37.0,1270.0,94.0,586.0,Struff J.L.,Caruso S.,Adelaide_2020_105526_106099
2020-M056,Adelaide,Hard,32,A,20200113,272,106109,,WC,Alex Bolt,L,183.0,AUS,27.0,103565,,LL,Stephane Robert,R,185.0,FRA,39.6,6-4 2-6 6-0,3,R32,93.0,11.0,1.0,66.0,46.0,34.0,11.0,12.0,4.0,7.0,8.0,3.0,96.0,55.0,36.0,14.0,12.0,13.0,18.0,157.0,332.0,661.0,30.0,Bolt A.,Robert S.,Adelaide_2020_106109_103565
2020-M056,Adelaide,Hard,32,A,20200113,271,105902,,WC,James Duckworth,R,183.0,AUS,27.9,105643,,Q,Federico Delbonis,L,190.0,ARG,29.2,6-4 6-4,3,R32,67.0,10.0,1.0,55.0,39.0,34.0,9.0,10.0,1.0,1.0,3.0,3.0,47.0,28.0,23.0,11.0,10.0,0.0,2.0,96.0,576.0,73.0,709.0,Duckworth J.,Delbonis F.,Adelaide_2020_105902_105643
2020-0301,Auckland,Hard,32,A,20200113,300,200005,,,Ugo Humbert,L,188.0,FRA,21.5,105332,5.0,,Benoit Paire,R,196.0,FRA,30.6,7-6(2) 3-6 7-6(5),3,F,154.0,4.0,5.0,107.0,60.0,42.0,24.0,16.0,7.0,11.0,16.0,3.0,121.0,66.0,50.0,27.0,17.0,9.0,12.0,57.0,900.0,24.0,1598.0,Humbert U.,Paire B.,Auckland_2020_200005_105332
2020-0301,Auckland,Hard,32,A,20200113,299,105332,5.0,,Benoit Paire,R,196.0,FRA,30.6,128034,6.0,,Hubert Hurkacz,R,196.0,POL,22.9,6-4 6-7(1) 6-2,3,SF,109.0,12.0,10.0,106.0,54.0,44.0,20.0,15.0,6.0,9.0,8.0,7.0,84.0,51.0,36.0,13.0,15.0,2.0,8.0,24.0,1598.0,34.0,1318.0,Paire B.,Hurkacz H.,Auckland_2020_105332_128034
2020-0301,Auckland,Hard,32,A,20200113,298,200005,,,Ugo Humbert,L,188.0,FRA,21.5,104545,4.0,,John Isner,R,206.0,USA,34.7,7-6(5) 6-4,3,SF,81.0,4.0,3.0,56.0,38.0,38.0,12.0,11.0,0.0,0.0,12.0,2.0,74.0,57.0,41.0,11.0,11.0,6.0,7.0,57.0,900.0,20.0,1770.0,Humbert U.,Isner J.,Auckland_2020_200005_104545
2020-0301,Auckland,Hard,32,A,20200113,297,128034,6.0,,Hubert Hurkacz,R,196.0,POL,22.9,103852,,,Feliciano Lopez,L,188.0,ESP,38.3,6-4 6-7(11) 6-4,3,QF,131.0,11.0,3.0,97.0,61.0,49.0,21.0,16.0,0.0,1.0,18.0,8.0,104.0,60.0,49.0,19.0,16.0,7.0,10.0,34.0,1318.0,61.0,888.0,Hurkacz H.,Lopez F.,Auckland_2020_128034_103852
2020-0301,Auckland,Hard,32,A,20200113,296,105332,5.0,,Benoit Paire,R,196.0,FRA,30.6,105357,,,John Millman,R,183.0,AUS,30.5,3-6 6-1 6-4,3,QF,102.0,13.0,4.0,79.0,54.0,43.0,13.0,13.0,5.0,6.0,4.0,1.0,83.0,49.0,35.0,15.0,13.0,2.0,5.0,24.0,1598.0,47.0,1071.0,Paire B.,Millman J.,Auckland_2020_105332_105357
2020-0301,Auckland,Hard,32,A,20200113,295,104545,4.0,,John Isner,R,206.0,USA,34.7,106378,,,Kyle Edmund,R,188.0,GBR,25.0,7-6(5) 7-6(5),3,QF,116.0,25.0,3.0,101.0,76.0,56.0,11.0,12.0,9.0,9.0,6.0,2.0,78.0,52.0,43.0,16.0,12.0,4.0,4.0,20.0,1770.0,69.0,800.0,Isner J.,Edmund K.,Auckland_2020_104545_106378
2020-0301,Auckland,Hard,32,A,20200113,294,200005,,,Ugo Humbert,L,188.0,FRA,21.5,133430,2.0,,Denis Shapovalov,L,185.0,CAN,20.7,7-5 6-4,3,QF,88.0,7.0,2.0,63.0,43.0,37.0,11.0,11.0,4.0,4.0,5.0,6.0,65.0,36.0,29.0,14.0,11.0,1.0,3.0,57.0,900.0,13.0,2200.0,Humbert U.,Shapovalov D.,Auckland_2020_200005_133430
2020-0301,Auckland,Hard,32,A,20200113,293,103852,,,Feliciano Lopez,L,188.0,ESP,38.3,104926,1.0,,Fabio Fognini,R,178.0,ITA,32.6,3-6 6-4 6-3,3,R16,116.0,17.0,7.0,86.0,52.0,40.0,16.0,14.0,1.0,3.0,4.0,2.0,91.0,50.0,34.0,23.0,14.0,6.0,9.0,61.0,888.0,12.0,2310.0,Lopez F.,Fognini F.,Auckland_2020_103852_104926
2020-0301,Auckland,Hard,32,A,20200113,292,128034,6.0,,Hubert Hurkacz,R,196.0,POL,22.9,144707,,Q,Mikael Ymer,R,183.0,SWE,21.3,6-2 7-6(2),3,R16,95.0,10.0,1.0,68.0,45.0,32.0,16.0,10.0,2.0,2.0,4.0,2.0,65.0,46.0,32.0,7.0,10.0,4.0,6.0,34.0,1318.0,77.0,685.0,Hurkacz H.,Ymer M.,Auckland_2020_128034_144707
2020-0301,Auckland,Hard,32,A,20200113,291,105357,,,John Millman,R,183.0,AUS,30.5,111575,3.0,,Karen Khachanov,R,198.0,RUS,23.6,4-6 6-3 6-3,3,R16,110.0,5.0,2.0,80.0,54.0,41.0,12.0,14.0,1.0,3.0,6.0,2.0,80.0,52.0,32.0,17.0,14.0,2.0,6.0,47.0,1071.0,16.0,1995.0,Millman J.,Khachanov K.,Auckland_2020_105357_111575
2020-0301,Auckland,Hard,32,A,20200113,290,105332,5.0,,Benoit Paire,R,196.0,FRA,30.6,106329,,Q,Thiago Monteiro,L,183.0,BRA,25.6,4-6 6-4 6-3,3,R16,115.0,10.0,7.0,96.0,51.0,40.0,24.0,15.0,4.0,6.0,7.0,0.0,83.0,52.0,35.0,20.0,14.0,2.0,5.0,24.0,1598.0,86.0,616.0,Paire B.,Monteiro T.,Auckland_2020_105332_106329
2020-0301,Auckland,Hard,32,A,20200113,289,106378,,,Kyle Edmund,R,188.0,GBR,25.0,104312,,,Andreas Seppi,R,190.0,ITA,35.8,6-3 7-6(4),3,R16,95.0,3.0,0.0,65.0,45.0,32.0,11.0,11.0,3.0,5.0,6.0,2.0,77.0,50.0,32.0,10.0,10.0,5.0,8.0,69.0,800.0,84.0,636.0,Edmund K.,Seppi A.,Auckland_2020_106378_104312
2020-0301,Auckland,Hard,32,A,20200113,288,104545,4.0,,John Isner,R,206.0,USA,34.7,105815,,,Tennys Sandgren,R,188.0,USA,28.4,7-6(3) 6-7(1) 6-3,3,R16,135.0,16.0,3.0,91.0,72.0,63.0,8.0,16.0,2.0,2.0,8.0,4.0,107.0,70.0,52.0,24.0,17.0,2.0,4.0,20.0,1770.0,101.0,553.0,Isner J.,Sandgren T.,Auckland_2020_104545_105815
2020-0301,Auckland,Hard,32,A,20200113,287,200005,,,Ugo Humbert,L,188.0,FRA,21.5,106065,,,Marco Cecchinato,R,185.0,ITA,27.2,6-1 6-4,3,R16,54.0,8.0,0.0,42.0,31.0,27.0,9.0,9.0,0.0,0.0,3.0,0.0,48.0,31.0,17.0,12.0,8.0,1.0,4.0,57.0,900.0,76.0,690.0,Humbert U.,Cecchinato M.,Auckland_2020_200005_106065
2020-0301,Auckland,Hard,32,A,20200113,286,133430,2.0,,Denis Shapovalov,L,185.0,CAN,20.7,105577,,Q,Vasek Pospisil,R,193.0,CAN,29.5,6-4 7-6(2),3,R16,111.0,12.0,6.0,72.0,41.0,33.0,15.0,11.0,2.0,3.0,8.0,2.0,81.0,57.0,39.0,12.0,11.0,7.0,9.0,13.0,2200.0,146.0,360.0,Shapovalov D.,Pospisil V.,Auckland_2020_133430_105577
2020-0301,Auckland,Hard,32,A,20200113,284,103852,,,Feliciano Lopez,L,188.0,ESP,38.3,104665,,,Pablo Andujar,R,180.0,ESP,33.9,3-6 7-6(4) 6-4,3,R32,148.0,19.0,4.0,115.0,73.0,56.0,22.0,15.0,9.0,10.0,3.0,0.0,103.0,70.0,51.0,21.0,16.0,3.0,4.0,61.0,888.0,63.0,867.0,Lopez F.,Andujar P.,Auckland_2020_103852_104665
2020-0301,Auckland,Hard,32,A,20200113,283,144707,,Q,Mikael Ymer,R,183.0,SWE,21.3,126207,,,Frances Tiafoe,R,188.0,USA,21.9,6-4 5-7 6-1,3,R32,128.0,2.0,1.0,79.0,52.0,40.0,17.0,15.0,2.0,4.0,3.0,0.0,90.0,65.0,40.0,13.0,14.0,2.0,6.0,77.0,685.0,49.0,1050.0,Ymer M.,Tiafoe F.,Auckland_2020_144707_126207
2020-0301,Auckland,Hard,32,A,20200113,282,128034,6.0,,Hubert Hurkacz,R,196.0,POL,22.9,132283,,,Lorenzo Sonego,R,191.0,ITA,24.6,7-5 6-3,3,R32,106.0,4.0,3.0,74.0,47.0,38.0,12.0,11.0,4.0,4.0,9.0,1.0,74.0,51.0,36.0,9.0,10.0,9.0,11.0,34.0,1318.0,52.0,990.0,Hurkacz H.,Sonego L.,Auckland_2020_128034_132283
2020-0301,Auckland,Hard,32,A,20200113,280,105357,,,John Millman,R,183.0,AUS,30.5,111581,,Q,Michael Mmoh,R,188.0,USA,22.0,7-6(5) 6-4,3,R32,106.0,5.0,1.0,81.0,48.0,33.0,18.0,11.0,6.0,8.0,5.0,0.0,68.0,52.0,35.0,7.0,11.0,2.0,5.0,47.0,1071.0,227.0,207.0,Millman J.,Mmoh M.,Auckland_2020_105357_111581
2020-0301,Auckland,Hard,32,A,20200113,279,106329,,Q,Thiago Monteiro,L,183.0,BRA,25.6,111815,,,Cameron Norrie,L,188.0,GBR,24.3,7-6(3) 6-2,3,R32,91.0,2.0,1.0,62.0,40.0,29.0,14.0,10.0,1.0,2.0,3.0,2.0,70.0,44.0,29.0,12.0,10.0,4.0,7.0,86.0,616.0,62.0,885.0,Monteiro T.,Norrie C.,Auckland_2020_106329_111815
2020-0301,Auckland,Hard,32,A,20200113,278,105332,5.0,,Benoit Paire,R,196.0,FRA,30.6,206173,,WC,Jannik Sinner,R,188.0,ITA,18.4,6-4 2-6 6-4,3,R32,115.0,11.0,5.0,106.0,66.0,46.0,19.0,14.0,10.0,13.0,5.0,3.0,94.0,62.0,45.0,12.0,14.0,6.0,9.0,24.0,1598.0,79.0,671.0,Paire B.,Sinner J.,Auckland_2020_105332_206173
2020-0301,Auckland,Hard,32,A,20200113,277,104312,,,Andreas Seppi,R,190.0,ITA,35.8,105173,7.0,,Adrian Mannarino,L,183.0,FRA,31.5,3-6 6-4 6-4,3,R32,128.0,5.0,1.0,101.0,62.0,41.0,22.0,15.0,8.0,11.0,6.0,4.0,85.0,40.0,28.0,26.0,14.0,3.0,6.0,84.0,636.0,43.0,1111.0,Seppi A.,Mannarino A.,Auckland_2020_104312_105173
2020-0301,Auckland,Hard,32,A,20200113,276,106378,,,Kyle Edmund,R,188.0,GBR,25.0,200221,,WC,Alejandro Davidovich Fokina,R,183.0,ESP,20.6,6-2 4-6 6-3,3,R32,111.0,7.0,3.0,88.0,53.0,40.0,20.0,14.0,4.0,5.0,2.0,3.0,73.0,47.0,34.0,14.0,13.0,2.0,5.0,69.0,800.0,85.0,627.0,Edmund K.,Davidovich Fokina A.,Auckland_2020_106378_200221
2020-0301,Auckland,Hard,32,A,20200113,275,105815,,,Tennys Sandgren,R,188.0,USA,28.4,105030,,WC,Michael Venus,R,191.0,NZL,32.2,6-4 6-3,3,R32,70.0,15.0,2.0,57.0,35.0,29.0,12.0,10.0,2.0,3.0,2.0,3.0,54.0,30.0,24.0,9.0,9.0,3.0,6.0,101.0,553.0,,,Sandgren T.,Venus M.,Auckland_2020_105815_105030
2020-0301,Auckland,Hard,32,A,20200113,273,106065,,,Marco Cecchinato,R,185.0,ITA,27.2,104919,,LL,Leonardo Mayer,R,188.0,ARG,32.6,7-6(6) 6-7(18) 7-6(2),3,R32,187.0,10.0,4.0,135.0,95.0,66.0,27.0,18.0,4.0,6.0,12.0,4.0,135.0,80.0,55.0,36.0,18.0,9.0,11.0,76.0,690.0,100.0,558.0,Cecchinato M.,Mayer L.,Auckland_2020_106065_104919
2020-0301,Auckland,Hard,32,A,20200113,272,200005,,,Ugo Humbert,L,188.0,FRA,21.5,134770,,,Casper Ruud,R,183.0,NOR,21.0,7-6(3) 2-6 6-3,3,R32,138.0,13.0,1.0,97.0,59.0,45.0,22.0,15.0,7.0,9.0,2.0,0.0,94.0,72.0,52.0,13.0,14.0,7.0,8.0,57.0,900.0,46.0,1079.0,Humbert U.,Ruud C.,Auckland_2020_200005_134770
2020-0301,Auckland,Hard,32,A,20200113,271,105577,,Q,Vasek Pospisil,R,193.0,CAN,29.5,105311,,,Joao Sousa,R,185.0,POR,30.7,6-4 6-2,3,R32,75.0,5.0,2.0,50.0,30.0,25.0,11.0,9.0,2.0,3.0,1.0,0.0,50.0,35.0,19.0,9.0,9.0,4.0,8.0,146.0,360.0,58.0,891.0,Pospisil V.,Sousa J.,Auckland_2020_105577_105311
2020-580,Melbourne,Hard,128,G,20200120,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,33.6,106198,,,Hugo Dellien,R,180.0,BOL,26.5,6-2 6-3 6-0,5,R128,122.0,5.0,5.0,71.0,44.0,31.0,16.0,12.0,3.0,5.0,0.0,2.0,89.0,64.0,32.0,8.0,11.0,10.0,18.0,1.0,10235.0,73.0,743.0,Nadal R.,Dellien H.,Melbourne_2020_104745_106198
2020-580,Melbourne,Hard,128,G,20200120,101,105643,,,Federico Delbonis,L,190.0,ARG,29.2,105311,,,Joao Sousa,R,185.0,POR,30.8,6-3 6-4 7-6(3),5,R128,139.0,11.0,4.0,103.0,68.0,52.0,21.0,16.0,3.0,3.0,4.0,5.0,108.0,60.0,43.0,24.0,15.0,8.0,10.0,76.0,711.0,59.0,891.0,Delbonis F.,Sousa J.,Melbourne_2020_105643_105311
2020-580,Melbourne,Hard,128,G,20200120,102,105376,,Q,Peter Gojowczyk,R,185.0,GER,30.5,111153,,Q,Christopher Eubanks,R,201.0,USA,23.7,7-6(1) 6-3 4-6 6-0,5,R128,125.0,12.0,1.0,118.0,74.0,55.0,28.0,19.0,3.0,4.0,22.0,4.0,116.0,80.0,54.0,15.0,18.0,8.0,12.0,120.0,463.0,221.0,215.0,Gojowczyk P.,Eubanks C.,Melbourne_2020_105376_111153
2020-580,Melbourne,Hard,128,G,20200120,103,105807,27.0,,Pablo Carreno Busta,R,188.0,ESP,28.5,106075,,LL,Jozef Kovalik,R,183.0,SVK,27.2,6-4 3-6 6-1 7-6(2),5,R128,157.0,12.0,3.0,104.0,67.0,58.0,20.0,19.0,1.0,3.0,8.0,2.0,110.0,66.0,43.0,26.0,19.0,4.0,8.0,30.0,1422.0,139.0,379.0,Carreno Busta P.,Kovalik J.,Melbourne_2020_105807_106075
2020-580,Melbourne,Hard,128,G,20200120,104,106401,23.0,,Nick Kyrgios,R,193.0,AUS,24.7,132283,,,Lorenzo Sonego,R,191.0,ITA,24.6,6-2 7-6(3) 7-6(1),5,R128,133.0,14.0,1.0,87.0,65.0,59.0,12.0,16.0,0.0,0.0,12.0,3.0,99.0,66.0,50.0,17.0,16.0,4.0,6.0,26.0,1520.0,53.0,990.0,Kyrgios N.,Sonego L.,Melbourne_2020_106401_132283
2020-580,Melbourne,Hard,128,G,20200120,105,104468,,,Gilles Simon,R,183.0,FRA,35.0,104655,,,Pablo Cuevas,R,180.0,URU,34.0,6-1 6-3 6-3,5,R128,109.0,9.0,2.0,86.0,47.0,38.0,19.0,13.0,7.0,8.0,1.0,0.0,73.0,49.0,27.0,10.0,12.0,3.0,9.0,61.0,890.0,46.0,1097.0,Simon G.,Cuevas P.,Melbourne_2020_104468_104655
2020-580,Melbourne,Hard,128,G,20200120,106,144707,,,Mikael Ymer,R,183.0,SWE,21.3,106034,,,Yasutaka Uchiyama,R,183.0,JPN,27.4,6-4 6-1 6-2,5,R128,119.0,4.0,4.0,93.0,70.0,54.0,10.0,13.0,6.0,6.0,6.0,2.0,76.0,51.0,30.0,9.0,12.0,4.0,9.0,78.0,709.0,93.0,594.0,Ymer M.,Uchiyama Y.,Melbourne_2020_144707_106034
2020-580,Melbourne,Hard,128,G,20200120,107,111575,16.0,,Karen Khachanov,R,198.0,RUS,23.6,106408,,Q,Mario Vilella Martinez,R,178.0,ESP,24.5,4-6 6-4 7-6(4) 6-3,5,R128,170.0,10.0,1.0,115.0,73.0,59.0,30.0,21.0,1.0,2.0,6.0,2.0,127.0,74.0,55.0,31.0,20.0,5.0,7.0,17.0,1995.0,196.0,254.0,Khachanov K.,Vilella Martinez M.,Melbourne_2020_111575_106408
2020-580,Melbourne,Hard,128,G,20200120,108,104792,10.0,,Gael Monfils,R,193.0,FRA,33.3,104229,,,Yen Hsun Lu,R,180.0,TPE,36.4,6-1 6-4 6-2,5,R128,104.0,6.0,4.0,84.0,56.0,44.0,15.0,13.0,7.0,7.0,3.0,3.0,72.0,41.0,26.0,12.0,12.0,3.0,8.0,10.0,2565.0,,,Monfils G.,Lu Y.H.,Melbourne_2020_104792_104229
2020-580,Melbourne,Hard,128,G,20200120,109,103333,,,Ivo Karlovic,R,208.0,CRO,40.8,105577,,,Vasek Pospisil,R,193.0,CAN,29.5,7-6(4) 6-4 7-5,5,R128,121.0,13.0,3.0,94.0,65.0,58.0,18.0,17.0,1.0,1.0,14.0,7.0,99.0,58.0,48.0,23.0,17.0,3.0,5.0,124.0,436.0,138.0,392.0,Karlovic I.,Pospisil V.,Melbourne_2020_103333_105577
2020-580,Melbourne,Hard,128,G,20200120,110,105379,,,Aljaz Bedene,R,181.0,SLO,30.5,105902,,,James Duckworth,R,183.0,AUS,27.9,6-4 6-7(5) 6-7(5) 6-2 6-4,5,R128,236.0,28.0,4.0,157.0,92.0,80.0,40.0,26.0,6.0,6.0,21.0,15.0,191.0,101.0,80.0,41.0,26.0,5.0,9.0,55.0,950.0,94.0,588.0,Bedene A.,Duckworth J.,Melbourne_2020_105379_105902
2020-580,Melbourne,Hard,128,G,20200120,111,105208,,Q,Ernests Gulbis,R,190.0,LAT,31.3,200000,20.0,,Felix Auger Aliassime,R,193.0,CAN,19.4,7-5 4-6 7-6(4) 6-4,5,R128,215.0,14.0,3.0,133.0,75.0,59.0,35.0,22.0,4.0,6.0,8.0,7.0,140.0,86.0,67.0,25.0,22.0,12.0,15.0,256.0,179.0,22.0,1701.0,Gulbis E.,Auger-Aliassime F.,Melbourne_2020_105208_200000
2020-580,Melbourne,Hard,128,G,20200120,112,126203,29.0,,Taylor Fritz,R,193.0,USA,22.2,134868,,Q,Tallon Griekspoor,R,188.0,NED,23.5,6-3 6-3 6-3,5,R128,86.0,17.0,0.0,69.0,45.0,44.0,13.0,14.0,2.0,2.0,4.0,3.0,89.0,58.0,40.0,12.0,13.0,4.0,8.0,34.0,1335.0,175.0,288.0,Fritz T.,Griekspoor T.,Melbourne_2020_126203_134868
2020-580,Melbourne,Hard,128,G,20200120,113,104731,,,Kevin Anderson,R,203.0,RSA,33.6,125802,,Q,Ilya Ivashka,R,193.0,BLR,25.9,6-4 2-6 4-6 6-4 7-6(8),5,R128,234.0,16.0,3.0,161.0,105.0,78.0,25.0,25.0,8.0,13.0,11.0,6.0,155.0,103.0,76.0,27.0,25.0,4.0,8.0,122.0,445.0,149.0,354.0,Anderson K.,Ivashka I.,Melbourne_2020_104731_125802
2020-580,Melbourne,Hard,128,G,20200120,114,106109,,WC,Alex Bolt,L,183.0,AUS,27.0,105077,,,Albert Ramos,L,188.0,ESP,32.0,7-6(1) 1-6 6-7(5) 6-1 6-4,5,R128,204.0,11.0,3.0,133.0,80.0,57.0,30.0,24.0,4.0,9.0,9.0,4.0,165.0,111.0,76.0,25.0,24.0,6.0,13.0,140.0,377.0,42.0,1130.0,Bolt A.,Ramos-Vinolas A.,Melbourne_2020_106109_105077
2020-580,Melbourne,Hard,128,G,20200120,115,106233,5.0,,Dominic Thiem,R,185.0,AUT,26.3,105173,,,Adrian Mannarino,L,183.0,FRA,31.5,6-3 7-5 6-2,5,R128,141.0,7.0,4.0,96.0,57.0,44.0,21.0,15.0,6.0,7.0,5.0,3.0,86.0,49.0,28.0,19.0,14.0,5.0,10.0,5.0,5890.0,44.0,1111.0,Thiem D.,Mannarino A.,Melbourne_2020_106233_105173
2020-580,Melbourne,Hard,128,G,20200120,116,106421,4.0,,Daniil Medvedev,R,198.0,RUS,23.9,126207,,,Frances Tiafoe,R,188.0,USA,21.9,6-3 4-6 6-4 6-2,5,R128,156.0,13.0,12.0,120.0,63.0,45.0,26.0,19.0,6.0,11.0,3.0,2.0,115.0,75.0,45.0,17.0,18.0,5.0,14.0,4.0,5960.0,50.0,1050.0,Medvedev D.,Tiafoe F.,Melbourne_2020_106421_126207
2020-580,Melbourne,Hard,128,G,20200120,117,124079,,Q,Pedro Martinez,R,185.0,ESP,22.7,136440,,,Dominik Koepfer,L,180.0,GER,25.7,6-3 6-4 7-5,5,R128,129.0,1.0,3.0,93.0,60.0,44.0,20.0,16.0,6.0,7.0,10.0,1.0,99.0,72.0,50.0,11.0,15.0,6.0,10.0,168.0,300.0,89.0,609.0,Martinez P.,Koepfer D.,Melbourne_2020_124079_136440
2020-580,Melbourne,Hard,128,G,20200120,118,144719,,,Jaume Munar,R,183.0,ESP,22.7,200384,,WC,Hugo Gaston,L,173.0,FRA,19.3,7-5 5-7 6-0 6-3,5,R128,209.0,2.0,2.0,148.0,95.0,62.0,25.0,20.0,12.0,17.0,5.0,1.0,149.0,96.0,60.0,16.0,19.0,19.0,28.0,90.0,608.0,247.0,189.0,Munar J.,Gaston H.,Melbourne_2020_144719_200384
2020-580,Melbourne,Hard,128,G,20200120,119,200615,,,Alexei Popyrin,R,196.0,AUS,20.4,104542,28.0,,Jo-Wilfried Tsonga,R,188.0,FRA,34.7,6-7(5) 6-2 6-1 0-0 RET,5,R128,101.0,12.0,2.0,81.0,53.0,40.0,22.0,14.0,4.0,4.0,11.0,3.0,70.0,47.0,36.0,9.0,13.0,2.0,6.0,96.0,585.0,33.0,1340.0,Popyrin A.,Tsonga J.W.,Melbourne_2020_200615_104542
2020-580,Melbourne,Hard,128,G,20200120,120,104545,19.0,,John Isner,R,206.0,USA,34.7,106329,,,Thiago Monteiro,L,183.0,BRA,25.6,6-7(5) 7-6(4) 7-6(7) 7-6(5),5,R128,207.0,46.0,4.0,159.0,121.0,99.0,23.0,24.0,3.0,3.0,18.0,4.0,155.0,120.0,102.0,18.0,24.0,2.0,2.0,19.0,1860.0,86.0,640.0,Isner J.,Monteiro T.,Melbourne_2020_104545_106329
2020-580,Melbourne,Hard,128,G,20200120,121,126214,,Q,Alejandro Tabilo,L,188.0,CHI,22.6,123755,,Q,Daniel Elahi Galan,R,191.0,COL,23.5,4-6 6-3 6-4 6-7(6) 6-4,5,R128,203.0,5.0,3.0,156.0,103.0,72.0,33.0,26.0,6.0,9.0,10.0,0.0,168.0,121.0,87.0,21.0,25.0,6.0,11.0,208.0,233.0,186.0,269.0,Tabilo A.,Galan D.E.,Melbourne_2020_126214_123755
2020-580,Melbourne,Hard,128,G,20200120,122,104312,,,Andreas Seppi,R,190.0,ITA,35.9,200175,,,Miomir Kecmanovic,R,183.0,SRB,20.3,6-4 6-4 7-6(3),5,R128,121.0,10.0,1.0,91.0,55.0,43.0,22.0,16.0,0.0,1.0,7.0,1.0,109.0,65.0,43.0,22.0,16.0,5.0,8.0,85.0,646.0,54.0,959.0,Seppi A.,Kecmanovic M.,Melbourne_2020_104312_200175
2020-580,Melbourne,Hard,128,G,20200120,123,104527,15.0,,Stan Wawrinka,R,183.0,SUI,34.8,106000,,,Damir Dzumhur,R,172.0,BIH,27.6,7-5 6-7(4) 6-4 6-4,5,R128,176.0,21.0,1.0,119.0,70.0,57.0,36.0,22.0,2.0,2.0,1.0,3.0,135.0,94.0,65.0,24.0,22.0,4.0,7.0,15.0,2045.0,92.0,594.0,Wawrinka S.,Dzumhur D.,Melbourne_2020_104527_106000
2020-580,Melbourne,Hard,128,G,20200120,124,105676,11.0,,David Goffin,R,180.0,BEL,29.1,104871,,,Jeremy Chardy,R,188.0,FRA,32.9,6-4 6-3 6-1,5,R128,108.0,8.0,2.0,78.0,47.0,39.0,15.0,13.0,2.0,3.0,2.0,5.0,79.0,44.0,28.0,13.0,13.0,3.0,9.0,11.0,2555.0,58.0,920.0,Goffin D.,Chardy J.,Melbourne_2020_105676_104871
2020-580,Melbourne,Hard,128,G,20200120,125,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.8,111815,,,Cameron Norrie,L,188.0,GBR,24.4,7-5 3-6 3-6 7-5 6-4,5,R128,222.0,14.0,5.0,171.0,88.0,61.0,44.0,26.0,11.0,16.0,8.0,5.0,152.0,111.0,77.0,23.0,26.0,7.0,12.0,64.0,865.0,62.0,885.0,Herbert P.H.,Norrie C.,Melbourne_2020_105732_111815
2020-580,Melbourne,Hard,128,G,20200120,126,105216,,,Yuichi Sugita,R,173.0,JPN,31.3,200611,,Q,Elliot Benchetrit,R,193.0,FRA,21.3,6-2 6-0 6-3,5,R128,75.0,7.0,0.0,64.0,40.0,34.0,16.0,12.0,1.0,1.0,6.0,1.0,56.0,33.0,13.0,14.0,11.0,1.0,7.0,91.0,608.0,231.0,205.0,Sugita Y.,Benchetrit E.,Melbourne_2020_105216_200611
2020-580,Melbourne,Hard,128,G,20200120,127,126094,17.0,,Andrey Rublev,R,188.0,RUS,22.2,106331,,WC,Christopher Oconnell,R,183.0,AUS,25.6,6-3 0-6 6-4 7-6(5),5,R128,135.0,8.0,2.0,101.0,61.0,46.0,23.0,19.0,1.0,6.0,15.0,3.0,134.0,85.0,63.0,22.0,18.0,11.0,15.0,16.0,2004.0,115.0,481.0,Rublev A.,O Connell C.,Melbourne_2020_126094_106331
