ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,loser_id,winner_id,match_id
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Koepfer D.,Dellien H.,70.0,112.0,931.0,646.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.26,4.3,1.26,5.3,1.21,4.42,106198,136440,Melbourne_2021_136440_106198
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Lajovic D.,Stakhovsky S.,27.0,200.0,1785.0,332.0,5.0,7.0,6.0,4.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.36,3.2,1.4,3.24,1.4,3.46,1.35,3.18,104660,105583,Melbourne_2021_105583_104660
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Auger-Aliassime F.,Stebe C.M.,19.0,129.0,2346.0,539.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.18,5.74,1.23,6.59,1.14,5.64,105649,200000,Melbourne_2021_200000_105649
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwartzman D.,Ymer E.,9.0,205.0,3480.0,314.0,7.0,6.0,6.0,4.0,2.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,1.05,14.13,1.06,18.0,1.04,11.74,111200,106043,Melbourne_2021_106043_111200
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Tomic B.,Sugita Y.,233.0,104.0,253.0,723.0,3.0,6.0,6.0,1.0,4.0,1.0,,,,,1.0,1.0,Retired,2.2,1.66,2.1,1.83,2.25,1.83,2.11,1.73,105216,106071,Melbourne_2021_106071_105216
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Kyrgios N.,Ferreira Silva F.,47.0,185.0,1190.0,356.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,6.35,1.17,6.35,1.14,5.61,106393,106401,Melbourne_2021_106401_106393
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Cressy M.,Daniel T.,172.0,118.0,389.0,591.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.72,2.27,1.71,2.3,1.8,2.14,1.71,106121,202195,Melbourne_2021_202195_106121
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Djokovic N.,Chardy J.,1.0,61.0,12030.0,1020.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,31.6,1.02,67.0,1.01,23.28,104871,104925,Melbourne_2021_104925_104871
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,5.0,Shapovalov D.,Sinner J.,12.0,32.0,2830.0,1694.0,3.0,6.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.5,2.62,1.48,2.86,1.53,2.9,1.46,2.7,206173,133430,Melbourne_2021_133430_206173
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Harris L.,Torpegaard M.,91.0,188.0,793.0,350.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.41,3.15,1.45,3.26,1.37,3.07,111453,144750,Melbourne_2021_144750_111453
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Mcdonald M.,Cecchinato M.,192.0,82.0,345.0,838.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.38,3.35,1.4,3.4,1.35,3.16,106065,111456,Melbourne_2021_111456_106065
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Monteiro T.,Martin A.,74.0,103.0,894.0,734.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.25,4.42,1.25,4.9,1.22,4.24,105413,106329,Melbourne_2021_106329_105413
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,O Connell C.,Struff J.L.,121.0,37.0,568.0,1495.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,4.5,1.2,4.3,1.26,4.73,1.26,4.29,1.22,105526,106331,Melbourne_2021_106331_105526
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Coric B.,Pella G.,25.0,44.0,1855.0,1310.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.12,6.0,1.2,5.29,1.2,6.59,1.16,5.34,105550,106432,Melbourne_2021_106432_105550
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Alcaraz C.,Van De Zandschulp B.,141.0,151.0,484.0,461.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,1.75,2.21,1.8,2.25,1.7,2.15,122298,207989,Melbourne_2021_207989_122298
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Ymer M.,Hurkacz H.,95.0,30.0,775.0,1735.0,3.0,6.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,4.33,1.22,5.61,1.18,6.4,1.24,4.85,1.18,128034,144707,Melbourne_2021_144707_128034
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Rublev A.,Hanfmann Y.,8.0,102.0,4429.0,736.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,1.01,28.1,1.02,28.1,1.01,19.82,105870,126094,Melbourne_2021_126094_105870
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Popyrin A.,Goffin D.,113.0,15.0,643.0,2600.0,3.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,3.0,1.4,2.99,1.45,3.27,1.45,2.93,1.4,105676,200615,Melbourne_2021_200615_105676
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Khachanov K.,Vukic A.,20.0,196.0,2290.0,341.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.1,7.0,1.13,7.15,1.13,8.67,1.1,6.93,126846,111575,Melbourne_2021_111575_126846
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Albot R.,Bautista Agut R.,85.0,13.0,817.0,2710.0,6.0,7.0,6.0,0.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,11.0,1.05,11.37,1.07,21.0,1.07,11.43,1.04,105138,105430,Melbourne_2021_105430_105138
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Cuevas P.,Seppi A.,72.0,108.0,927.0,699.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1.77,2.18,1.77,2.4,1.67,2.2,104312,104655,Melbourne_2021_104655_104312
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Krajinovic F.,Haase R.,33.0,197.0,1673.0,340.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.22,4.33,1.23,4.71,1.24,4.85,1.2,4.47,104898,105936,Melbourne_2021_105936_104898
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Andujar P.,Halys Q.,59.0,207.0,1044.0,310.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,3.0,1.4,2.71,1.52,3.16,1.52,2.75,1.45,111460,104665,Melbourne_2021_104665_111460
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Berankis R.,Nagal S.,73.0,144.0,909.0,480.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.14,1.16,7.7,1.12,6.45,111576,105575,Melbourne_2021_105575_111576
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Medvedev D.,Pospisil V.,4.0,63.0,8715.0,1013.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,12.78,1.06,14.75,1.04,11.62,105577,106421,Melbourne_2021_106421_105577
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Lopez F.,Tu L.,65.0,,998.0,,6.0,7.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.4,1.34,3.63,1.37,3.71,1.33,3.35,111454,103852,Melbourne_2021_103852_111454
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Sonego L.,Querrey S.,35.0,52.0,1588.0,1085.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.8,2.0,1.9,2.0,1.92,2.15,1.8,2.01,105023,132283,Melbourne_2021_132283_105023
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Paul T.,Basilashvili N.,53.0,40.0,1080.0,1405.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.25,4.48,1.27,4.75,1.22,4.27,105932,126205,Melbourne_2021_126205_105932
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Nadal R.,Djere L.,2.0,56.0,9850.0,1068.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.02,22.45,1.04,34.0,1.01,19.14,111513,104745,Melbourne_2021_104745_111513
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Caruso S.,Laaksonen H.,78.0,139.0,863.0,492.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.37,1.59,2.53,1.62,2.7,1.54,2.47,105967,106099,Melbourne_2021_106099_105967
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Mmoh M.,Troicki V.,177.0,202.0,368.0,326.0,7.0,6.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.66,2.2,1.61,2.47,1.7,2.48,1.63,2.28,104678,111581,Melbourne_2021_111581_104678
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,De Minaur A.,Sandgren T.,23.0,51.0,2065.0,1091.0,7.0,5.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,7.16,1.15,8.3,1.12,6.3,105815,200282,Melbourne_2021_200282_105815
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Carballes Baena R.,Balazs A.,99.0,94.0,751.0,779.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.1,8.48,1.13,12.25,1.09,7.43,105226,106148,Melbourne_2021_106148_105226
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Norrie C.,Evans D.,69.0,26.0,935.0,1794.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,3.0,1.4,3.05,1.43,3.44,1.43,3.0,1.39,105554,111815,Melbourne_2021_111815_105554
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Machac T.,Vilella Martinez M.,199.0,181.0,333.0,359.0,6.0,7.0,7.0,5.0,6.0,0.0,3.0,0.0,,,2.0,1.0,Retired,1.44,2.75,1.46,2.94,1.53,2.94,1.45,2.74,106408,207830,Melbourne_2021_207830_106408
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Fognini F.,Herbert P.H.,17.0,84.0,2535.0,822.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.72,2.1,1.78,2.16,1.78,2.38,1.69,2.16,105732,104926,Melbourne_2021_104926_105732
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Ruud C.,Thompson J.,28.0,49.0,1739.0,1113.0,6.0,3.0,6.0,3.0,2.0,1.0,,,,,2.0,0.0,Retired,1.8,2.0,1.81,2.12,1.91,2.12,1.8,2.01,111442,134770,Melbourne_2021_134770_111442
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Kokkinakis T.,Kwon S.W.,267.0,97.0,209.0,768.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.72,2.1,1.68,2.33,1.77,2.35,1.67,2.21,126952,106423,Melbourne_2021_106423_126952
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Berrettini M.,Anderson K.,10.0,81.0,3345.0,845.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,1.42,3.13,1.42,3.56,1.35,3.22,104731,126610,Melbourne_2021_126610_104731
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Safiullin R.,Ivashka I.,183.0,110.0,357.0,681.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.67,2.36,1.7,2.47,1.61,2.33,125802,126128,Melbourne_2021_126128_125802
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,5.0,Tsitsipas S.,Simon G.,6.0,66.0,5965.0,990.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,10.0,1.05,13.34,1.08,15.0,1.04,11.11,104468,126774,Melbourne_2021_126774_104468
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Karatsev A.,Gerasimov E.,114.0,79.0,642.0,854.0,6.0,0.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.5,1.69,2.3,1.69,2.55,1.58,2.39,106078,106234,Melbourne_2021_106234_106078
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fucsovics M.,Wawrinka S.,55.0,18.0,1072.0,2365.0,7.0,5.0,6.0,1.0,4.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,Completed,3.0,1.4,2.95,1.46,3.2,1.48,2.9,1.41,104527,105916,Melbourne_2021_105916_104527
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Martinez P.,Ruusuvuori E.,87.0,86.0,810.0,816.0,1.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,3.0,1.4,3.26,1.39,3.26,1.47,2.96,1.4,200325,124079,Melbourne_2021_124079_200325
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Auger-Aliassime F.,Duckworth J.,19.0,105.0,2346.0,721.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.57,1.25,5.0,1.21,4.43,105902,200000,Melbourne_2021_200000_105902
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Schwartzman D.,Muller A.,9.0,210.0,3480.0,305.0,6.0,2.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,9.69,1.14,11.75,1.08,8.26,124186,106043,Melbourne_2021_106043_124186
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Raonic M.,Moutet C.,14.0,71.0,2630.0,928.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.14,6.76,1.17,7.0,1.13,6.14,144895,105683,Melbourne_2021_105683_144895
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Djokovic N.,Tiafoe F.,1.0,64.0,12030.0,1005.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,29.0,0.967,1.02,24.5,1.02,29.0,1.01,19.55,126207,104925,Melbourne_2021_104925_126207
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Thiem D.,Koepfer D.,3.0,70.0,9125.0,931.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.04,14.88,1.08,15.0,1.04,11.65,136440,106233,Melbourne_2021_106233_136440
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Lajovic D.,Bublik A.,27.0,45.0,1785.0,1220.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.75,1.44,3.18,1.41,3.26,1.48,2.94,1.41,122330,105583,Melbourne_2021_105583_122330
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fritz T.,Opelka R.,31.0,38.0,1695.0,1422.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.77,2.18,1.77,2.25,1.7,2.15,124187,126203,Melbourne_2021_126203_124187
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Shapovalov D.,Tomic B.,12.0,233.0,2830.0,253.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,10.06,1.1,10.06,1.07,8.37,106071,133430,Melbourne_2021_133430_106071
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mannarino A.,Kecmanovic M.,36.0,41.0,1561.0,1353.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.72,2.39,1.65,2.39,1.77,2.17,1.7,200175,105173,Melbourne_2021_105173_200175
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Carreno Busta P.,Vesely J.,16.0,68.0,2585.0,958.0,6.0,3.0,7.0,6.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.92,1.24,5.5,1.2,4.57,106210,105807,Melbourne_2021_105807_106210
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kyrgios N.,Humbert U.,47.0,34.0,1190.0,1671.0,5.0,7.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.8,2.0,1.78,2.16,1.92,2.19,1.79,2.02,200005,106401,Melbourne_2021_106401_200005
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Zverev A.,Cressy M.,7.0,172.0,5615.0,389.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.06,12.02,1.08,12.02,1.06,9.84,202195,100644,Melbourne_2021_100644_202195
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,5.0,Dimitrov G.,Bolt A.,21.0,166.0,2260.0,400.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.2,5.3,1.27,5.5,1.2,4.5,106109,105777,Melbourne_2021_105777_106109
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Lopez F.,Sonego L.,65.0,35.0,998.0,1588.0,5.0,7.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,4.0,1.25,4.1,1.28,4.33,1.32,3.92,1.25,132283,103852,Melbourne_2021_103852_132283
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Rublev A.,Monteiro T.,8.0,74.0,4429.0,894.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,13.05,1.07,16.0,1.03,12.39,106329,126094,Melbourne_2021_126094_106329
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Harris L.,Popyrin A.,91.0,113.0,793.0,643.0,6.0,2.0,1.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.61,2.3,1.71,2.27,1.71,2.38,1.64,2.25,200615,144750,Melbourne_2021_144750_200615
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Ymer M.,Alcaraz C.,95.0,141.0,775.0,484.0,2.0,6.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.5,2.58,1.57,2.67,1.57,2.53,1.52,207989,144707,Melbourne_2021_144707_207989
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Ruud C.,Paul T.,28.0,53.0,1739.0,1080.0,3.0,6.0,6.0,2.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.72,2.1,1.78,2.16,1.8,2.25,1.72,2.11,126205,134770,Melbourne_2021_134770_126205
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Khachanov K.,Berankis R.,20.0,73.0,2290.0,909.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,1.31,3.79,1.31,4.15,1.26,3.79,105575,111575,Melbourne_2021_111575_105575
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Krajinovic F.,Andujar P.,33.0,59.0,1673.0,1044.0,6.0,2.0,5.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.14,6.69,1.15,7.3,1.12,6.12,104665,105936,Melbourne_2021_105936_104665
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Tsitsipas S.,Kokkinakis T.,6.0,267.0,5965.0,209.0,6.0,7.0,6.0,4.0,6.0,1.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.08,8.0,1.11,8.27,1.13,8.73,1.09,7.48,106423,126774,Melbourne_2021_126774_106423
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Berrettini M.,Machac T.,10.0,199.0,3345.0,333.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.05,11.0,1.07,10.94,1.09,12.0,1.06,9.51,207830,126610,Melbourne_2021_126610_207830
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mcdonald M.,Coric B.,192.0,25.0,345.0,1855.0,6.0,4.0,6.0,2.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,4.5,1.2,4.93,1.22,5.35,1.22,4.73,1.18,106432,111456,Melbourne_2021_111456_106432
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Albot R.,O Connell C.,85.0,121.0,817.0,568.0,6.0,2.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,2.5,1.53,2.48,1.61,2.55,1.63,2.45,1.55,106331,105430,Melbourne_2021_105430_106331
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Fognini F.,Caruso S.,17.0,78.0,2535.0,863.0,4.0,6.0,6.0,2.0,2.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.4,3.0,1.49,2.82,1.49,3.21,1.43,2.8,106099,104926,Melbourne_2021_104926_106099
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Norrie C.,Safiullin R.,69.0,183.0,935.0,357.0,3.0,6.0,7.0,5.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.38,3.33,1.46,3.38,1.37,3.11,126128,111815,Melbourne_2021_111815_126128
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,De Minaur A.,Cuevas P.,23.0,72.0,2065.0,927.0,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,10.7,1.09,10.7,1.07,8.23,104655,200282,Melbourne_2021_200282_104655
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Medvedev D.,Carballes Baena R.,4.0,99.0,8715.0,751.0,6.0,2.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,29.43,1.03,41.0,1.01,21.79,106148,106421,Melbourne_2021_106421_106148
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,5.0,Nadal R.,Mmoh M.,2.0,177.0,9850.0,368.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,23.0,1.02,22.58,1.02,29.0,1.01,18.7,111581,104745,Melbourne_2021_104745_111581
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5.0,Dimitrov G.,Carreno Busta P.,21.0,16.0,2260.0,2585.0,6.0,0.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.72,2.1,1.85,2.06,1.87,2.28,1.75,2.08,105807,105777,Melbourne_2021_105777_105807
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5.0,Zverev A.,Mannarino A.,7.0,36.0,5615.0,1561.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,6.05,1.17,7.0,1.14,5.68,105173,100644,Melbourne_2021_100644_105173
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5.0,Lajovic D.,Martinez P.,27.0,87.0,1785.0,810.0,6.0,7.0,7.0,5.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.81,2.12,1.83,2.28,1.73,2.11,124079,105583,Melbourne_2021_105583_124079
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5.0,Karatsev A.,Schwartzman D.,114.0,9.0,642.0,3480.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,3.4,1.33,3.61,1.34,3.65,1.41,3.33,1.33,106043,106234,Melbourne_2021_106234_106043
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,5.0,Raonic M.,Fucsovics M.,14.0,55.0,2630.0,1072.0,7.0,6.0,5.0,7.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.5,1.13,7.08,1.17,7.08,1.13,6.02,105916,105683,Melbourne_2021_105683_105916
