url,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,winner_seed,loser_name,loser_rank,loser_seed,Wsets,Lsets,minutes,W1,W2,L1,L2,w_ace,l_ace,w_df,l_df,W3,L3,W4,W5,L4,L5,loser_id,winner_id,match_id,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_entry,loser_entry,winner_age,loser_age,tournament_level,AvgW,AvgL,best_of,tournament_name
https://www.livesport.com/en/match/z3p1ljik/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,16:10,FINISHED,Shelton B.,21,16,Landaluce M.,153,,2,0,1:25,6,6,3,4,7,2,1,3,,,,,,,211776,210097,Miami_2024_210097_211776,Shelton Ben,USA,2002-10-09,left,Landaluce Martin,Spain,2006-01-08,right,29,35,23,30,10,9,11,12,0,0,1,3,49,54,,,22.0,19.0,Masters 1000,1.12,6.13,3,Miami Open
https://www.livesport.com/en/match/AcWA0H1s/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,16:10,FINISHED,Musetti L.,17,23,Safiullin R.,60,,2,0,1:35,7,6,5,1,5,3,3,3,,,,,,,126128,207518,Miami_2024_207518_126128,Musetti Lorenzo,Italy,2002-03-03,right,Safiullin Roman,Russia,1997-08-07,right,35,45,23,33,10,9,7,7,4,6,2,7,67,57,,,22.0,27.0,Masters 1000,2.55,1.51,3,Miami Open
https://www.livesport.com/en/match/QiDgftu8/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,03:45,FINISHED,Monfils G.,55,,Thompson J.,26,33,2,1,2:15,"6
3",6,"7
7",1,8,3,3,1,6,2,,,,,111442,104792,Miami_2024_104792_111442,Monfils Gael,France,1986-09-01,right,Thompson Jordan,Australia,1994-04-20,right,42,52,32,48,14,13,16,17,1,2,4,9,78,86,,,38.0,30.0,Masters 1000,1.53,2.47,3,Miami Open
https://www.livesport.com/en/match/WpnLuNor/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,02:45,FINISHED,Khachanov K.,19,15,Djere L.,115,,2,0,1:27,6,6,2,4,6,5,1,4,,,,,,,111513,111575,Miami_2024_111575_111513,Khachanov Karen,Russia,1996-05-21,right,Djere Laslo,Serbia,1995-06-02,right,27,32,27,44,9,9,8,10,3,4,15,19,47,70,,,28.0,29.0,Masters 1000,1.2,4.41,3,Miami Open
https://www.livesport.com/en/match/r1u82aBo/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,02:10,FINISHED,Cerundolo F.,30,20,Ofner S.,87,,2,1,2:17,"7
7","6
2","6
2","7
7",9,13,5,4,6,1,,,,,124116,202103,Miami_2024_202103_124116,Cerundolo Francisco,Argentina,1998-08-13,right,Ofner Sebastian,Austria,1996-05-12,right,56,70,53,71,16,15,21,17,4,4,5,7,112,104,,,26.0,28.0,Masters 1000,1.66,2.19,3,Miami Open
https://www.livesport.com/en/match/4bIfsZqM/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,00:50,FINISHED,Alcaraz C.,3,1,Carballes Baena R.,57,,2,0,1:21,6,6,2,1,3,0,1,3,,,,,,,106148,207989,Miami_2024_207989_106148,Alcaraz Carlos,Spain,2003-05-05,right,Carballes Baena Roberto,Spain,1993-03-23,right,27,34,19,33,7,8,5,6,3,3,4,9,48,53,,,21.0,31.0,Masters 1000,1.01,18.91,3,Miami Open
https://www.livesport.com/en/match/zkwjubqH/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,00:45,FINISHED,Eubanks C.,108,31,Evans D.,166,,2,1,2:42,"7
7",3,"6
3",6,21,8,3,1,"7
9","6
7",,,,,105554,111153,Miami_2024_111153_105554,Eubanks Christopher,USA,1996-05-05,right,Evans Daniel,Great Britain,1990-05-23,right,58,78,53,63,16,17,17,22,1,2,2,2,110,95,,,28.0,34.0,Masters 1000,2.22,1.65,3,Miami Open
https://www.livesport.com/en/match/2BDBFoZS/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,00:15,FINISHED,Zverev A.,2,4,Auger-Aliassime F.,29,,2,0,1:17,6,6,2,4,2,7,0,0,,,,,,,200000,100644,Miami_2024_100644_200000,Zverev Alexander,Germany,1997-04-20,right,Auger Aliassime Felix,Canada,2000-08-08,right,26,28,25,35,9,9,10,5,0,0,4,7,38,49,,,27.0,24.0,Masters 1000,1.4,2.92,3,Miami Open
https://www.livesport.com/en/match/rTm9nUL1/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-24,00:05,FINISHED,Korda S.,22,28,Bautista Agut R.,51,,2,1,2:18,"6
2",6,"7
7",3,21,4,2,0,6,4,,,,,105138,200624,Miami_2024_200624_105138,Korda Sebastian,USA,2000-07-05,right,Bautista-Agut Roberto,Spain,1988-04-14,right,53,65,47,70,16,15,13,14,4,5,2,5,92,95,,,24.0,36.0,Masters 1000,1.29,3.53,3,Miami Open
https://www.livesport.com/en/match/AcAuox2f/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,23:30,FINISHED,Hurkacz H.,16,8,Shevchenko A.,78,,2,1,2:00,6,"6
2",4,"7
7",28,5,1,1,6,3,,,,,207686,128034,Miami_2024_128034_207686,Hurkacz Hubert,Poland,1997-02-11,right,Shevchenko Alexander,Kazakhstan,2000-11-29,right,51,63,46,62,16,15,16,17,0,0,2,4,87,92,,,27.0,24.0,Masters 1000,1.17,4.96,3,Miami Open
https://www.livesport.com/en/match/xb3OYqLB/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,23:15,FINISHED,Norrie C.,49,30,Cobolli F.,32,,2,1,2:37,7,"6
4",5,"7
7",11,14,2,5,6,2,,,,,207925,111815,Miami_2024_111815_207925,Norrie Cameron,Great Britain,1995-08-23,left,Cobolli Flavio,Italy,2002-05-06,right,50,66,44,60,16,16,17,30,2,4,18,23,94,124,,,29.0,22.0,Masters 1000,1.29,3.57,3,Miami Open
https://www.livesport.com/en/match/IB3lRbI9/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,22:40,FINISHED,Medvedev D.,5,3,Fucsovics M.,103,,2,0,1:20,6,6,4,2,5,6,3,0,,,,,,,105916,106421,Miami_2024_106421_105916,Medvedev Daniil,Russia,1996-02-11,right,Fucsovics Marton,Hungary,1992-02-08,right,30,37,24,33,9,9,10,4,2,2,0,3,55,47,,,28.0,32.0,Masters 1000,1.14,5.59,3,Miami Open
https://www.livesport.com/en/match/bT9dTs5J/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,22:30,FINISHED,Arnaldi M.,37,,Bublik A.,34,17,2,0,1:19,6,6,4,1,6,5,2,5,,,,,,,122330,208286,Miami_2024_208286_122330,Arnaldi Matteo,Italy,2001-02-22,right,Bublik Alexander,Kazakhstan,1997-06-17,right,27,36,24,35,9,8,13,7,4,5,4,8,62,59,,,23.0,27.0,Masters 1000,2.06,1.76,3,Miami Open
https://www.livesport.com/en/match/AglUhFLI/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,22:25,FINISHED,Ruud C.,6,7,Van Assche L.,128,,2,1,2:01,"7
7",1,"6
5",6,7,6,1,0,6,1,,,,,209414,134770,Miami_2024_134770_209414,Ruud Casper,Norway,1998-12-22,right,Van Assche Luca,France,2004-05-11,right,36,49,45,51,13,13,15,9,0,2,5,7,76,74,,,26.0,20.0,Masters 1000,1.21,4.36,3,Miami Open
https://www.livesport.com/en/match/jcHGG50J/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,21:55,FINISHED,Sinner J.,1,2,Vavassori A.,258,,2,0,1:17,6,6,3,4,3,7,3,1,,,,,,,131934,206173,Miami_2024_206173_131934,Sinner Jannik,Italy,2001-08-16,right,Vavassori Andrea,Italy,1995-05-05,right,33,36,22,33,10,9,7,11,0,0,2,4,52,51,,,23.0,29.0,Masters 1000,1.03,13.78,3,Miami Open
https://www.livesport.com/en/match/8OIx03Iq/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,21:05,FINISHED,Murray A.,,,Etcheverry T.,39,29,2,0,2:15,"7
7",6,"6
0",3,10,3,1,0,,,,,,,144869,104918,Miami_2024_104918_144869,Murray Andy,Great Britain,1987-5-15,right,Etcheverry Tomas Martin,Argentina,1999-07-18,right,34,41,33,52,11,10,18,14,7,7,3,4,68,76,,,37.0,25.0,Masters 1000,1.55,2.42,3,Miami Open
https://www.livesport.com/en/match/zVvt2pkN/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,21:05,FINISHED,Davidovich Fokina A.,62,27,Shang J.,50,,2,0,1:44,6,7,3,5,2,2,0,2,,,,,,,209992,200221,Miami_2024_200221_209992,Davidovich Fokina Alejandro,Spain,1999-06-05,right,Shang Juncheng,China,2005-02-02,left,33,43,29,45,11,10,16,12,4,4,1,3,67,69,,,25.0,19.0,Masters 1000,1.56,2.41,3,Miami Open
https://www.livesport.com/en/match/0IB5p9kK/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,20:55,FINISHED,Shapovalov D.,56,,Tsitsipas S.,11,10,2,0,1:37,6,6,2,4,3,8,3,2,,,,,,,126774,133430,Miami_2024_133430_126774,Shapovalov Denis,Canada,1999-04-15,left,Tsitsipas Stefanos,Greece,1998-08-12,right,25,28,39,64,9,9,12,15,0,0,15,18,47,99,,,25.0,26.0,Masters 1000,2.79,1.43,3,Miami Open
https://www.livesport.com/en/match/KxHUrjQf/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,20:25,FINISHED,Seyboth Wild T.,74,,Fritz T.,4,12,2,0,1:11,6,6,3,4,8,2,3,0,,,,,,,126203,205734,Miami_2024_205734_126203,Seyboth Wild Thiago,Brazil,2000-03-10,right,Fritz Taylor,USA,1997-10-28,right,23,24,22,29,10,9,18,13,1,1,3,5,50,54,,,24.0,27.0,Masters 1000,5.11,1.17,3,Miami Open
https://www.livesport.com/en/match/tQjsyW2c/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,19:45,FINISHED,Koepfer D.,100,,Baez S.,27,18,2,0,1:07,6,6,3,2,5,1,3,3,,,,,,,202104,136440,Miami_2024_136440_202104,Koepfer Dominik,Germany,1994-04-29,left,Baez Sebastian,Argentina,2000-12-28,right,21,28,20,32,9,8,13,3,0,1,2,6,47,44,,,30.0,24.0,Masters 1000,1.62,2.29,3,Miami Open
https://www.livesport.com/en/match/xd0iE8ep/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,19:30,FINISHED,Griekspoor T.,40,25,Michelsen A.,42,,2,1,2:40,"7
7","6
7","6
5","7
9",25,6,2,5,6,4,,,,,210506,134868,Miami_2024_134868_210506,Griekspoor Tallon,Netherlands,1996-07-02,right,Michelsen Alex,USA,2004-08-25,right,53,65,49,71,17,17,17,16,2,5,0,4,102,103,,,28.0,20.0,Masters 1000,1.79,2.03,3,Miami Open
https://www.livesport.com/en/match/WdlJZ6gh/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,19:25,FINISHED,Jarry N.,36,22,Draper J.,15,,2,1,3:37,"7
7",4,"6
5",6,18,20,6,7,"7
7","6
2",,,,,207733,111797,Miami_2024_111797_207733,Jarry Nicolas,Chile,1995-10-11,right,Draper Jack,Great Britain,2001-12-22,left,60,76,58,77,17,17,15,22,4,8,8,11,115,128,,,29.0,23.0,Masters 1000,3.1,1.37,3,Miami Open
https://www.livesport.com/en/match/YuNlVo3a/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,19:25,FINISHED,O Connell C.,65,,Tiafoe F.,18,21,2,0,1:56,7,"7
7",5,"6
5",17,11,0,4,,,,,,,126207,106331,Miami_2024_106331_126207,O'Connell Christopher,Australia,1994-06-03,right,Tiafoe Frances,USA,1998-01-20,right,44,58,35,44,12,12,10,16,4,5,1,3,74,77,,,30.0,26.0,Masters 1000,2.62,1.49,3,Miami Open
https://www.livesport.com/en/match/ELwp144T/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-23,19:15,"FINISHED / RETIRED -
PAUL T.",Damm M.,330,,Paul T.,12,13,0,1,1:10,4,,6,,10,1,2,2,,,,,,,126205,594952,Miami_2024_594952_126205,Damm Martin (2003),USA,2003-09-30,left,Paul Tommy,USA,1997-05-17,right,21,30,17,26,7,6,7,12,2,3,5,5,42,44,,,21.0,27.0,Masters 1000,7.29,1.09,3,Miami Open
https://www.livesport.com/en/match/S4iSWkLK/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-22,22:00,FINISHED,Humbert U.,14,14,Van De Zandschulp B.,80,,2,0,1:27,6,6,4,3,3,7,4,2,,,,,,,122298,200005,Miami_2024_200005_122298,Humbert Ugo,France,1998-06-26,left,Van De Zandschulp Botic,Netherlands,1995-10-04,right,37,44,23,35,10,9,6,8,2,3,3,6,63,54,,,26.0,29.0,Masters 1000,1.23,4.11,3,Miami Open
https://www.livesport.com/en/match/IiDlQ3FP/#/match-summary,Miami,USA,HARD,outdoor,1/32-FINALS,2024-03-22,22:00,FINISHED,Machac T.,25,,Rublev A.,8,5,2,0,1:06,6,6,4,4,1,7,2,0,,,,,,,126094,207830,Miami_2024_207830_126094,Machac Tomas,Czech Republic,2000-10-13,right,Rublev Andrey,Russia,1997-10-20,right,32,37,23,33,10,10,10,13,2,2,2,4,56,52,,,24.0,27.0,Masters 1000,3.81,1.26,3,Miami Open
https://www.livesport.com/en/match/MJtOrPg4/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-22,01:35,FINISHED,Safiullin R.,60,,Schwartzman D.,370,,2,0,1:27,6,6,2,4,6,0,1,1,,,,,,,106043,126128,Miami_2024_126128_106043,Safiullin Roman,Russia,1997-08-07,right,Schwartzman Diego,Argentina,1992-08-16,right,26,38,27,46,9,9,14,3,5,7,2,7,65,62,,Q,27.0,32.0,Masters 1000,1.35,3.13,3,Miami Open
https://www.livesport.com/en/match/MRvWBNIj/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-22,00:10,FINISHED,Monfils G.,55,,Lajovic D.,81,,2,0,1:34,"7
7",6,"6
5",4,11,1,0,0,,,,,,,105583,104792,Miami_2024_104792_105583,Monfils Gael,France,1986-09-01,right,Lajovic Dusan,Serbia,1990-06-30,right,31,36,41,59,11,11,17,10,0,0,4,5,57,79,,,38.0,34.0,Masters 1000,1.32,3.33,3,Miami Open
https://www.livesport.com/en/match/SORHZQAc/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-22,00:00,FINISHED,Shevchenko A.,78,,Galan D.E.,126,,2,1,2:59,"6
4","7
7","7
7","6
4",12,7,10,2,7,5,,,,,123755,207686,Miami_2024_207686_123755,Shevchenko Alexander,Kazakhstan,2000-11-29,right,Galan Daniel Elahi,Colombia,1996-06-18,right,58,80,56,74,18,18,21,10,7,11,8,13,134,117,,,24.0,28.0,Masters 1000,1.48,2.61,3,Miami Open
https://www.livesport.com/en/match/UTaiJ5QG/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,23:45,FINISHED,Popyrin A.,24,,Diaz Acosta F.,79,,2,0,1:16,6,6,2,2,3,2,1,4,,,,,,,207680,200615,Miami_2024_200615_207680,Popyrin Alexei,Australia,1999-08-05,right,Diaz Acosta Facundo,Argentina,2000-12-15,left,32,42,19,35,8,8,8,8,4,4,2,6,58,53,,,25.0,24.0,Masters 1000,1.54,2.49,3,Miami Open
https://www.livesport.com/en/match/Yc0TMsXp/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,23:35,FINISHED,Bautista Agut R.,51,,Nava E.,214,,2,0,1:55,6,"7
7",3,"6
4",1,14,1,2,,,,,,,207182,105138,Miami_2024_105138_207182,Bautista-Agut Roberto,Spain,1988-04-14,right,Nava Emilio,USA,2001-12-02,right,45,66,40,57,11,10,10,8,6,7,6,8,83,79,Q,Q,36.0,23.0,Masters 1000,1.7,2.14,3,Miami Open
https://www.livesport.com/en/match/fwrbFdPr/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,23:30,FINISHED,Carballes Baena R.,57,,Vukic A.,69,,2,0,1:38,"7
7",6,"6
2",3,3,6,1,2,,,,,,,126846,106148,Miami_2024_106148_126846,Carballes Baena Roberto,Spain,1993-03-23,right,Vukic Aleksandar,Australia,1996-04-06,right,36,47,25,38,11,10,14,15,3,3,1,2,65,60,,,31.0,28.0,Masters 1000,3.28,1.33,3,Miami Open
https://www.livesport.com/en/match/CEx3EGvk/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,22:50,FINISHED,Landaluce M.,153,,Munar J.,63,,2,1,2:31,6,1,3,6,5,1,3,2,7,5,,,,,144719,211776,Miami_2024_211776_144719,Landaluce Martin,Spain,2006-01-08,right,Munar Jaume,Spain,1997-05-05,right,41,63,38,56,14,14,15,10,4,8,4,8,98,79,WC,,19.0,27.0,Masters 1000,2.64,1.47,3,Miami Open
https://www.livesport.com/en/match/IDKUWOfG/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,21:40,FINISHED,Hanfmann Y.,96,,Ruusuvuori E.,95,,2,1,2:07,6,4,4,6,11,3,2,3,6,4,,,,,200325,105870,Miami_2024_105870_200325,Hanfmann Yannick,Germany,1991-11-13,right,Ruusuvuori Emil,Finland,1999-04-02,right,37,56,34,48,15,15,18,18,2,5,2,6,87,81,,,33.0,25.0,Masters 1000,3.71,1.27,3,Miami Open
https://www.livesport.com/en/match/n1lBoR9o/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,21:30,FINISHED,Marozsan F.,58,,Kovacevic A.,97,,2,0,1:08,6,6,3,2,1,4,1,2,,,,,,,206499,206681,Miami_2024_206681_206499,Marozsan Fabian,Hungary,1999-10-08,right,Kovacevic Aleksandar,USA,1998-08-29,right,27,39,24,36,9,8,13,2,3,3,3,6,58,47,,Q,25.0,26.0,Masters 1000,1.64,2.23,3,Miami Open
https://www.livesport.com/en/match/j5y7Dzfe/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,21:25,FINISHED,Kwon S.W.,347,,Muller A.,68,,2,0,1:30,"7
7",6,"6
3",3,5,4,0,2,,,,,,,124186,126952,Miami_2024_126952_124186,Kwon Soon Woo,South Korea,1997-12-02,right,Muller Alexandre,France,1997-02-01,right,34,44,31,42,11,10,15,9,2,3,2,4,65,63,PR,,27.0,27.0,Masters 1000,2.66,1.47,3,Miami Open
https://www.livesport.com/en/match/pSzBCf91/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,20:50,FINISHED,Evans D.,166,,Sonego L.,53,,2,1,2:23,1,6,6,3,1,12,4,1,6,4,,,,,132283,105554,Miami_2024_105554_132283,Evans Daniel,Great Britain,1990-05-23,right,Sonego Lorenzo,Italy,1995-05-11,right,30,43,46,60,13,13,18,10,2,4,5,7,76,88,,,34.0,29.0,Masters 1000,2.24,1.64,3,Miami Open
https://www.livesport.com/en/match/pIXdzb18/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,19:10,FINISHED,Ofner S.,87,,Nishikori K.,107,,2,0,1:20,6,6,3,4,9,0,0,0,,,,,,,105453,124116,Miami_2024_124116_105453,Ofner Sebastian,Austria,1996-05-12,right,Nishikori Kei,Japan,1989-12-29,right,30,37,22,37,10,9,16,14,3,3,2,4,63,57,,WC,28.0,35.0,Masters 1000,1.8,2.0,3,Miami Open
https://www.livesport.com/en/match/QimFpoPi/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,19:10,FINISHED,Tabilo A.,23,,Nakashima B.,38,,2,1,2:14,6,3,4,6,13,12,2,1,6,3,,,,,206909,126214,Miami_2024_126214_206909,Tabilo Alejandro,Chile,1997-06-02,left,Nakashima Bryce Nakashima,USA,2004-02-20,right,51,71,38,55,14,14,9,12,6,9,4,8,98,82,,Q,27.0,20.0,Masters 1000,2.4,1.56,3,Miami Open
https://www.livesport.com/en/match/GttSsq9A/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,17:10,FINISHED,Auger-Aliassime F.,29,,Walton A.,92,,2,0,1:50,7,6,5,4,11,2,4,1,,,,,,,293040,200000,Miami_2024_200000_293040,Auger Aliassime Felix,Canada,2000-08-08,right,Walton Adam,Australia,1999-04-17,right,35,43,33,52,11,11,13,10,5,5,2,4,64,69,,Q,24.0,25.0,Masters 1000,1.23,4.05,3,Miami Open
https://www.livesport.com/en/match/djlztNwN/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,16:10,FINISHED,Altmaier D.,88,,Mayot H.,116,,2,0,1:37,6,7,2,5,6,1,2,2,,,,,,,208004,127157,Miami_2024_127157_208004,Altmaier Daniel,Germany,1998-09-12,right,Mayot Harold,France,2002-02-04,right,35,52,21,32,10,10,9,13,6,7,5,9,69,60,,Q,26.0,22.0,Masters 1000,1.76,2.04,3,Miami Open
https://www.livesport.com/en/match/SYv6z11p/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,16:10,FINISHED,Djere L.,115,,Wong C.,163,,2,0,2:11,7,"7
7",5,"6
3",4,6,2,5,,,,,,,127115,111513,Miami_2024_111513_127115,Djere Laslo,Serbia,1995-06-02,right,Wong Coleman,Hong Kong,2004-06-06,right,41,63,35,48,12,12,14,12,8,11,5,9,89,86,,Q,29.0,20.0,Masters 1000,1.54,2.46,3,Miami Open
https://www.livesport.com/en/match/WYZ8XeoR/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,02:10,FINISHED,Koepfer D.,100,,Giron M.,46,,2,1,1:51,4,6,6,1,8,2,1,1,6,4,,,,,106218,136440,Miami_2024_136440_106218,Koepfer Dominik,Germany,1994-04-29,left,Giron Marcos,USA,1993-07-24,right,44,65,28,44,14,13,16,17,4,5,1,4,88,72,,,30.0,31.0,Masters 1000,2.31,1.6,3,Miami Open
https://www.livesport.com/en/match/EDJdS39N/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,01:45,FINISHED,Michelsen A.,42,,Klein L.,137,,2,0,1:33,"7
7",6,"6
5",2,4,5,0,3,,,,,,,127760,210506,Miami_2024_210506_127760,Michelsen Alex,USA,2004-08-25,right,Klein Lukas,Slovakia,1998-03-22,right,36,51,24,39,10,10,8,12,4,7,5,10,67,62,,Q,20.0,26.0,Masters 1000,1.72,2.1,3,Miami Open
https://www.livesport.com/en/match/rDgEBEO7/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-21,00:10,FINISHED,Arnaldi M.,37,,Fils A.,20,,2,0,1:27,6,6,3,4,5,1,1,1,,,,,,,209950,208286,Miami_2024_208286_209950,Arnaldi Matteo,Italy,2001-02-22,right,Fils Arthur,France,2004-06-12,right,27,29,30,42,10,9,14,12,0,0,8,10,49,71,,,23.0,20.0,Masters 1000,2.07,1.75,3,Miami Open
https://www.livesport.com/en/match/AmHMYpQ3/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,21:45,FINISHED,Damm M.,330,,Zhang Zh.,45,,2,0,2:05,"7
7","7
7","6
2","6
3",13,5,3,4,,,,,,,111190,594952,Miami_2024_594952_111190,Damm Martin (2003),USA,2003-09-30,left,Zhang Zhizhen,China,1996-10-16,right,38,50,43,63,12,12,18,12,4,6,3,5,83,87,WC,,21.0,28.0,Masters 1000,3.46,1.3,3,Miami Open
https://www.livesport.com/en/match/jJGuSZ8l/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,21:00,FINISHED,Shang J.,50,,Kecmanovic M.,54,,2,1,2:48,"7
7",4,"6
5",6,8,6,0,5,"7
7","6
5",,,,,200175,209992,Miami_2024_209992_200175,Shang Juncheng,China,2005-02-02,left,Kecmanovic Miomir,Serbia,1999-08-31,right,48,74,57,87,17,17,18,17,3,7,10,13,108,124,WC,,19.0,25.0,Masters 1000,2.2,1.66,3,Miami Open
https://www.livesport.com/en/match/ERbVt3OG/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,20:35,FINISHED,Seyboth Wild T.,74,,Borges N.,33,,2,0,1:43,6,7,4,5,8,3,4,0,,,,,,,132686,205734,Miami_2024_205734_132686,Seyboth Wild Thiago,Brazil,2000-03-10,right,Borges Nuno,Portugal,1997-02-19,right,35,47,29,42,11,11,13,13,7,8,2,5,74,64,Q,,24.0,27.0,Masters 1000,1.93,1.86,3,Miami Open
https://www.livesport.com/en/match/xGCyTFgr/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,20:25,FINISHED,Murray A.,,,Berrettini M.,35,,2,1,2:47,4,6,6,3,9,8,1,0,6,4,,,,,126610,104918,Miami_2024_104918_126610,Murray Andy,Great Britain,1987-5-15,right,Berrettini Matteo,Italy,1996-04-12,right,44,56,51,68,15,14,18,18,4,5,9,11,83,107,,PR,37.0,28.0,Masters 1000,2.04,1.77,3,Miami Open
https://www.livesport.com/en/match/dx91RNOT/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,19:40,FINISHED,Vavassori A.,258,,Cachin P.,289,,2,0,1:10,6,6,2,2,3,2,2,0,,,,,,,106398,131934,Miami_2024_131934_106398,Vavassori Andrea,Italy,1995-05-05,right,Cachin Pedro,Argentina,1995-04-12,right,22,27,20,40,8,8,11,6,2,2,1,5,42,53,Q,,29.0,29.0,Masters 1000,1.5,2.55,3,Miami Open
https://www.livesport.com/en/match/xf3aHqeT/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,19:35,FINISHED,Fucsovics M.,103,,Purcell M.,104,,2,0,1:02,6,6,2,1,4,1,0,1,,,,,,,126845,105916,Miami_2024_105916_126845,Fucsovics Marton,Hungary,1992-02-08,right,Purcell Max,Australia,1998-04-03,right,23,26,17,35,7,8,6,5,0,0,1,6,38,49,,,32.0,26.0,Masters 1000,1.43,2.79,3,Miami Open
https://www.livesport.com/en/match/O8W0ZHGE/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,18:40,FINISHED,Machac T.,25,,Blanch D.,889,,2,0,1:21,6,6,4,2,3,1,2,1,,,,,,,186048,207830,Miami_2024_207830_186048,Machac Tomas,Czech Republic,2000-10-13,right,Blanch Darwin,USA,2007-09-28,left,28,38,26,53,9,9,6,8,3,5,6,11,54,69,,WC,24.0,17.0,Masters 1000,1.01,16.38,3,Miami Open
https://www.livesport.com/en/match/rTsKq5vb/#/match-summary,Miami,USA,HARD,outdoor,1/64-FINALS,2024-03-20,18:20,FINISHED,Cobolli F.,32,,Nishioka Y.,70,,2,1,1:54,1,6,6,1,5,2,3,0,6,4,,,,,106415,207925,Miami_2024_207925_106415,Cobolli Flavio,Italy,2002-05-06,right,Nishioka Yoshihito,Japan,1995-09-27,left,30,39,30,45,12,12,19,13,4,6,3,6,75,70,,LL,22.0,29.0,Masters 1000,2.21,1.65,3,Miami Open
