url,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,L1,L2,w_ace,l_ace,w_df,l_df,W3,L3,W4,W5,L4,L5,loser_id,winner_id,match_id,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,AvgW,AvgL,best_of,tournament_name,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id
https://www.livesport.com/en/match/rROlbMOq/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-13,13:25,finished,Shevchenko A.,78.0,Zhang Zh.,45.0,2.0,1.0,118.0,4.0,6.0,6.0,4.0,13.0,5.0,0.0,1.0,6.0,3.0,,,,,111190,207686,Rotterdam_2024_207686_111190,Shevchenko Alexander,Kazakhstan,2000-11-29,right,Zhang Zhizhen,China,1996-10-16,right,38.0,55.0,37.0,58.0,14.0,15.0,20.0,19.0,5.0,7.0,4.0,8.0,87.0,91.0,24.0,28.0,ATP500,1.9,1.88,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,0,Rotterdam_2024
https://www.livesport.com/en/match/0nsMilRR/#/match-summary,Delray Beach,USA,HARD,outdoor,3rd Round,2024-02-13,19:25,finished,Svajda Z.,167.0,Purcell M.,104.0,2.0,0.0,97.0,7.0,6.0,5.0,3.0,5.0,1.0,6.0,2.0,,,,,,,126845,208260,Delray Beach_2024_208260_126845,Svajda Zachary,USA,,right,Purcell Max,Australia,1998-04-03,right,40.0,55.0,17.0,25.0,11.0,10.0,12.0,17.0,7.0,8.0,3.0,6.0,82.0,58.0,,26.0,ATP250,1.87,1.91,3,Delray Beach Open,False,True,False,False,False,False,0,1,Delray Beach_2024
https://www.livesport.com/en/match/QygZpym1/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,17:40,finished,Coria F.,101.0,Ofner S.,87.0,2.0,1.0,180.0,7.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,7.0,5.0,,,,,124116,105948,Buenos Aires_2024_105948_124116,Coria Federico,Argentina,1992-03-09,right,Ofner Sebastian,Austria,1996-05-12,right,40.0,59.0,44.0,67.0,17.0,17.0,17.0,22.0,3.0,9.0,10.0,17.0,97.0,121.0,32.0,28.0,ATP250,1.78,2.01,3,Argentina Open,False,False,False,False,False,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/Kbhwpe27/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,17:40,finished,Tabilo A.,23.0,Hanfmann Y.,96.0,2.0,0.0,83.0,6.0,6.0,1.0,3.0,3.0,1.0,1.0,4.0,,,,,,,105870,126214,Buenos Aires_2024_126214_105870,Tabilo Alejandro,Chile,1997-06-02,left,Hanfmann Yannick,Germany,1991-11-13,right,29.0,44.0,22.0,35.0,8.0,8.0,12.0,6.0,7.0,7.0,3.0,7.0,64.0,54.0,27.0,33.0,ATP250,1.98,1.81,3,Argentina Open,False,False,False,False,False,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/lMKA5zCF/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,18:40,finished,Vavassori A.,258.0,Seyboth Wild T.,74.0,2.0,0.0,98.0,6.0,6.0,3.0,1.0,5.0,1.0,4.0,4.0,,,,,,,205734,131934,Buenos Aires_2024_131934_205734,Vavassori Andrea,Italy,1995-05-05,right,Seyboth Wild Thiago,Brazil,2000-03-10,right,23.0,27.0,30.0,50.0,8.0,8.0,12.0,10.0,4.0,4.0,17.0,21.0,49.0,79.0,29.0,24.0,ATP250,1.86,1.92,3,Argentina Open,False,True,False,False,False,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/bkisqFHD/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,02:05,finished,Etcheverry T.,39.0,Carballes Baena R.,57.0,2.0,0.0,103.0,6.0,6.0,4.0,1.0,4.0,0.0,0.0,5.0,,,,,,,106148,144869,Buenos Aires_2024_144869_106148,Etcheverry Tomas Martin,Argentina,1999-07-18,right,Carballes Baena Roberto,Spain,1993-03-23,right,29.0,40.0,21.0,36.0,9.0,8.0,8.0,8.0,1.0,2.0,0.0,4.0,56.0,57.0,25.0,31.0,ATP250,1.34,3.18,3,Argentina Open,False,False,False,False,False,False,1,0,Buenos Aires_2024
https://www.livesport.com/en/match/6cFF4fRL/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,19:25,finished,Ugo Carabelli C.,105.0,Varillas J.P.,211.0,2.0,0.0,130.0,7.0,6.0,6.0,4.0,2.0,0.0,1.0,0.0,,,,,,,122669,200116,Buenos Aires_2024_200116_122669,Ugo Carabelli Camilo,Argentina,1999-06-17,right,Varillas Juan Pablo,Peru,1995-10-06,right,40.0,56.0,23.0,37.0,11.0,11.0,9.0,13.0,10.0,13.0,2.0,6.0,81.0,67.0,25.0,29.0,ATP250,1.64,2.24,3,Argentina Open,False,True,False,False,False,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/plEJ3EtS/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,20:55,finished,Galan D.E.,126.0,Schwartzman D.,370.0,2.0,1.0,139.0,2.0,6.0,6.0,1.0,3.0,0.0,0.0,2.0,6.0,4.0,,,,,106043,123755,Buenos Aires_2024_123755_106043,Galan Daniel Elahi,Colombia,1996-06-18,right,Schwartzman Diego,Argentina,1992-08-16,right,38.0,62.0,30.0,52.0,13.0,12.0,20.0,10.0,6.0,9.0,2.0,6.0,99.0,68.0,28.0,32.0,ATP250,1.91,1.87,3,Argentina Open,False,True,False,False,False,True,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/2T0oaYlq/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,21:45,finished,Darderi L.,44.0,Navone M.,47.0,2.0,0.0,76.0,6.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,,,,,,,529571,209260,Buenos Aires_2024_209260_529571,Darderi Luciano,Italy,2002-02-14,right,Navone Mariano,Argentina,2001-02-27,right,23.0,32.0,14.0,29.0,8.0,7.0,13.0,7.0,2.0,2.0,1.0,5.0,53.0,43.0,22.0,23.0,ATP250,1.8,2.0,3,Argentina Open,False,False,False,False,True,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/v1rKjRzK/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-13,23:50,finished,Lajovic D.,81.0,Fils A.,20.0,2.0,0.0,91.0,6.0,6.0,3.0,4.0,1.0,5.0,0.0,9.0,,,,,,,209950,105583,Buenos Aires_2024_105583_209950,Lajovic Dusan,Serbia,1990-06-30,right,Fils Arthur,France,2004-06-12,right,25.0,38.0,26.0,38.0,9.0,10.0,12.0,13.0,3.0,4.0,7.0,11.0,56.0,72.0,34.0,20.0,ATP250,2.69,1.45,3,Argentina Open,False,False,False,False,False,False,0,1,Buenos Aires_2024
https://www.livesport.com/en/match/d4PCKs6a/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-14,11:10,finished,Monfils G.,55.0,Shapovalov D.,56.0,2.0,0.0,99.0,7.0,7.0,6.0,6.0,4.0,14.0,0.0,2.0,,,,,,,133430,104792,Rotterdam_2024_104792_133430,Monfils Gael,France,1986-09-01,right,Shapovalov Denis,Canada,1999-04-15,left,41.0,53.0,38.0,46.0,12.0,12.0,20.0,18.0,3.0,3.0,1.0,1.0,80.0,79.0,38.0,25.0,ATP500,2.35,1.58,3,ABN AMRO World Tennis Tournament,False,False,True,False,True,False,0,0,Rotterdam_2024
https://www.livesport.com/en/match/QkEgctvj/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-14,11:05,finished,Ruusuvuori E.,95.0,Humbert U.,14.0,2.0,1.0,142.0,7.0,4.0,6.0,6.0,6.0,10.0,3.0,1.0,6.0,3.0,,,,,200005,200325,Rotterdam_2024_200325_200005,Ruusuvuori Emil,Finland,1999-04-02,right,Humbert Ugo,France,1998-06-26,left,50.0,67.0,48.0,66.0,16.0,15.0,24.0,12.0,3.0,5.0,2.0,4.0,110.0,87.0,25.0,26.0,ATP500,2.17,1.67,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,1,Rotterdam_2024
https://www.livesport.com/en/match/ra6TpgaM/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-14,17:40,finished,Etcheverry T.,39.0,Galan D.E.,126.0,2.0,0.0,83.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,123755,144869,Buenos Aires_2024_144869_123755,Etcheverry Tomas Martin,Argentina,1999-07-18,right,Galan Daniel Elahi,Colombia,1996-06-18,right,14.0,18.0,13.0,25.0,7.0,8.0,12.0,8.0,0.0,1.0,6.0,12.0,37.0,49.0,25.0,28.0,ATP250,1.31,3.38,3,Argentina Open,False,False,False,False,False,False,1,0,Buenos Aires_2024
https://www.livesport.com/en/match/tIxN22GS/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-14,13:15,finished,Dimitrov G.,10.0,Sonego L.,53.0,2.0,0.0,94.0,7.0,6.0,6.0,3.0,6.0,5.0,3.0,1.0,,,,,,,132283,105777,Rotterdam_2024_105777_132283,Dimitrov Grigor,Bulgaria,1991-05-16,right,Sonego Lorenzo,Italy,1995-05-11,right,39.0,39.0,34.0,44.0,11.0,10.0,9.0,6.0,3.0,4.0,4.0,6.0,62.0,62.0,33.0,29.0,ATP500,1.2,4.42,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/lnfZCZJl/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-14,19:40,finished,Lajovic D.,81.0,Tabilo A.,23.0,2.0,1.0,97.0,6.0,1.0,4.0,6.0,3.0,2.0,3.0,3.0,6.0,1.0,,,,,126214,105583,Buenos Aires_2024_105583_126214,Lajovic Dusan,Serbia,1990-06-30,right,Tabilo Alejandro,Chile,1997-06-02,left,37.0,49.0,34.0,45.0,12.0,12.0,11.0,11.0,3.0,5.0,3.0,6.0,71.0,69.0,34.0,27.0,ATP250,2.16,1.68,3,Argentina Open,False,False,False,False,False,False,0,0,Buenos Aires_2024
https://www.livesport.com/en/match/dO7OcBp3/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-14,22:40,finished,Diaz Acosta F.,79.0,Cerundolo F.,30.0,2.0,0.0,99.0,7.0,6.0,6.0,0.0,1.0,0.0,2.0,3.0,,,,,,,202103,207680,Buenos Aires_2024_207680_202103,Diaz Acosta Facundo,Argentina,2000-12-15,left,Cerundolo Francisco,Argentina,1998-08-13,right,27.0,43.0,24.0,37.0,9.0,9.0,15.0,7.0,3.0,5.0,0.0,5.0,72.0,55.0,24.0,26.0,ATP250,2.27,1.62,3,Argentina Open,False,False,False,False,False,False,0,1,Buenos Aires_2024
https://www.livesport.com/en/match/Q3Bw2ykB/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-14,21:00,finished,Hijikata R.,73.0,Arnaldi M.,37.0,2.0,1.0,153.0,6.0,3.0,2.0,6.0,4.0,14.0,2.0,7.0,6.0,4.0,,,,,208286,208014,Delray Beach_2024_208014_208286,Hijikata Rinky,Australia,2001-02-23,right,Arnaldi Matteo,Italy,2001-02-22,right,43.0,65.0,39.0,52.0,13.0,14.0,20.0,19.0,8.0,9.0,7.0,10.0,100.0,98.0,23.0,23.0,ATP250,2.55,1.5,3,Delray Beach Open,False,False,False,False,False,False,0,1,Delray Beach_2024
https://www.livesport.com/en/match/SlwoPk1D/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-14,19:10,finished,Kypson P.,213.0,Lestienne C.,191.0,2.0,0.0,89.0,6.0,6.0,4.0,4.0,8.0,7.0,3.0,2.0,,,,,,,106005,200516,Delray Beach_2024_200516_106005,Kypson Patrick,USA,1999-10-28,right,Lestienne Constant,France,1992-05-23,right,25.0,31.0,24.0,37.0,10.0,10.0,13.0,14.0,3.0,5.0,3.0,7.0,56.0,65.0,25.0,32.0,ATP250,1.67,2.18,3,Delray Beach Open,False,False,False,False,False,False,0,0,Delray Beach_2024
https://www.livesport.com/en/match/GKWPFTm6/#/match-summary,Delray Beach,USA,HARD,outdoor,3rd Round,2024-02-14,00:10,finished,Giron M.,46.0,Nava E.,214.0,2.0,0.0,90.0,6.0,7.0,4.0,6.0,1.0,9.0,1.0,5.0,,,,,,,207182,106218,Delray Beach_2024_106218_207182,Giron Marcos,USA,1993-07-24,right,Nava Emilio,USA,2001-12-02,right,40.0,47.0,34.0,46.0,11.0,11.0,10.0,13.0,0.0,0.0,5.0,6.0,64.0,73.0,31.0,23.0,ATP250,1.32,3.31,3,Delray Beach Open,False,False,False,False,False,True,0,0,Delray Beach_2024
https://www.livesport.com/en/match/CYlVoHXf/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,3rd Round,2024-02-14,01:35,finished,Baez S.,27.0,Zapata Miralles B.,274.0,2.0,0.0,72.0,6.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,,126523,202104,Buenos Aires_2024_202104_126523,Baez Sebastian,Argentina,2000-12-28,right,Zapata Miralles Bernabe,Spain,1997-01-12,right,31.0,44.0,21.0,41.0,9.0,9.0,5.0,7.0,1.0,2.0,5.0,9.0,51.0,53.0,24.0,28.0,ATP250,1.23,4.03,3,Argentina Open,False,False,False,False,False,False,1,0,Buenos Aires_2024
https://www.livesport.com/en/match/YcbfDWNp/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-14,13:45,finished,Raonic M.,237.0,Bublik A.,34.0,2.0,0.0,75.0,6.0,6.0,4.0,4.0,12.0,4.0,5.0,4.0,,,,,,,122330,105683,Rotterdam_2024_105683_122330,Raonic Milos,Canada,1990-12-27,right,Bublik Alexander,Kazakhstan,1997-06-17,right,28.0,33.0,27.0,41.0,10.0,10.0,14.0,14.0,3.0,3.0,4.0,6.0,54.0,65.0,34.0,27.0,ATP500,2.5,1.52,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,1,Rotterdam_2024
https://www.livesport.com/en/match/2eTmm8Zr/#/match-summary,Delray Beach,USA,HARD,outdoor,3rd Round,2024-02-14,02:10,finished,Michelsen A.,42.0,Kokkinakis T.,77.0,2.0,0.0,72.0,6.0,6.0,1.0,2.0,1.0,5.0,2.0,4.0,,,,,,,106423,210506,Delray Beach_2024_210506_106423,Michelsen Alex,USA,2004-08-25,right,Kokkinakis Thanasi,Australia,1996-04-10,right,22.0,30.0,19.0,34.0,8.0,7.0,13.0,8.0,4.0,4.0,7.0,11.0,47.0,56.0,20.0,28.0,ATP250,1.96,1.82,3,Delray Beach Open,False,False,False,False,True,False,0,0,Delray Beach_2024
https://www.livesport.com/en/match/lfbTmHgK/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-14,19:15,finished,De Minaur A.,9.0,Goffin D.,52.0,2.0,0.0,83.0,6.0,6.0,3.0,1.0,4.0,1.0,0.0,4.0,,,,,,,105676,200282,Rotterdam_2024_200282_105676,De Minaur Alex,Australia,1999-02-17,right,Goffin David,Belgium,1990-12-07,right,20.0,29.0,20.0,39.0,8.0,8.0,9.0,7.0,5.0,7.0,5.0,11.0,48.0,64.0,25.0,34.0,ATP500,1.18,4.64,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/CrYI3r1M/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-14,19:40,finished,Sinner J.,1.0,Van De Zandschulp B.,80.0,2.0,0.0,87.0,6.0,6.0,3.0,3.0,4.0,5.0,2.0,1.0,,,,,,,122298,206173,Rotterdam_2024_206173_122298,Sinner Jannik,Italy,2001-08-16,right,Van De Zandschulp Botic,Netherlands,1995-10-04,right,28.0,32.0,32.0,46.0,9.0,9.0,9.0,8.0,3.0,3.0,5.0,8.0,47.0,71.0,23.0,29.0,ATP500,1.1,6.84,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/KCoJVzpk/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-14,21:30,finished,Rublev A.,8.0,Auger-Aliassime F.,29.0,2.0,1.0,156.0,3.0,7.0,6.0,6.0,5.0,20.0,2.0,5.0,7.0,5.0,,,,,200000,126094,Rotterdam_2024_126094_200000,Rublev Andrey,Russia,1997-10-20,right,Auger Aliassime Felix,Canada,2000-08-08,right,40.0,59.0,56.0,70.0,16.0,17.0,29.0,19.0,4.0,5.0,4.0,5.0,100.0,109.0,27.0,24.0,ATP500,1.44,2.73,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/hd6uLqWd/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,3rd Round,2024-02-14,15:05,finished,Rune H.,13.0,Safiullin R.,60.0,2.0,1.0,115.0,6.0,2.0,4.0,6.0,6.0,9.0,3.0,1.0,6.0,1.0,,,,,126128,208029,Rotterdam_2024_208029_126128,Rune Holger,Denmark,2003-04-29,right,Safiullin Roman,Russia,1997-08-07,right,35.0,51.0,35.0,46.0,13.0,12.0,19.0,15.0,6.0,8.0,7.0,10.0,81.0,81.0,21.0,27.0,ATP500,1.78,2.01,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/6NlvCgZf/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-15,00:00,finished,Giron M.,46.0,Mannarino A.,67.0,2.0,1.0,126.0,6.0,6.0,0.0,7.0,7.0,4.0,2.0,3.0,6.0,1.0,,,,,105173,106218,Delray Beach_2024_106218_105173,Giron Marcos,USA,1993-07-24,right,Mannarino Adrian,France,1988-06-29,left,41.0,52.0,40.0,62.0,13.0,12.0,19.0,9.0,2.0,2.0,9.0,14.0,79.0,88.0,31.0,36.0,ATP250,1.68,2.15,3,Delray Beach Open,False,False,False,False,False,False,0,1,Delray Beach_2024
https://www.livesport.com/en/match/zLq3EYne/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-15,02:30,finished,Fritz T.,4.0,Borges N.,33.0,2.0,0.0,92.0,7.0,6.0,6.0,4.0,14.0,3.0,1.0,1.0,,,,,,,132686,126203,Delray Beach_2024_126203_132686,Fritz Taylor,USA,1997-10-28,right,Borges Nuno,Portugal,1997-02-19,right,34.0,39.0,36.0,47.0,11.0,11.0,18.0,12.0,1.0,2.0,3.0,5.0,69.0,72.0,27.0,27.0,ATP250,1.2,4.38,3,Delray Beach Open,False,False,False,False,False,False,1,0,Delray Beach_2024
https://www.livesport.com/en/match/rwFUywaf/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-15,19:10,finished,Thompson J.,26.0,Moreno De Alboran N.,110.0,2.0,0.0,102.0,6.0,6.0,2.0,2.0,6.0,4.0,0.0,3.0,,,,,,,134457,111442,Delray Beach_2024_111442_134457,Thompson Jordan,Australia,1994-04-20,right,Moreno De Alboran Nicolas,USA,1997-07-14,right,22.0,29.0,21.0,40.0,8.0,8.0,15.0,13.0,4.0,4.0,6.0,10.0,53.0,66.0,30.0,27.0,ATP250,1.21,4.28,3,Delray Beach Open,False,False,False,False,False,False,0,0,Delray Beach_2024
https://www.livesport.com/en/match/fuwnAhL4/#/match-summary,Delray Beach,USA,HARD,outdoor,4th Round,2024-02-15,21:05,finished,Paul T.,12.0,Michelsen A.,42.0,2.0,1.0,182.0,5.0,6.0,7.0,4.0,15.0,2.0,5.0,6.0,7.0,6.0,,,,,210506,126205,Delray Beach_2024_126205_210506,Paul Tommy,USA,1997-05-17,right,Michelsen Alex,USA,2004-08-25,right,51.0,63.0,52.0,74.0,17.0,17.0,22.0,23.0,9.0,11.0,6.0,8.0,112.0,125.0,27.0,20.0,ATP250,1.34,3.17,3,Delray Beach Open,False,False,False,False,False,False,1,0,Delray Beach_2024
https://www.livesport.com/en/match/QHWfulHo/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-15,19:30,finished,Coria F.,101.0,Norrie C.,49.0,2.0,1.0,141.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,5.0,6.0,3.0,,,,,111815,105948,Buenos Aires_2024_105948_111815,Coria Federico,Argentina,1992-03-09,right,Norrie Cameron,Great Britain,1995-08-23,left,48.0,63.0,33.0,41.0,14.0,13.0,13.0,18.0,7.0,9.0,5.0,9.0,94.0,87.0,32.0,29.0,ATP250,2.66,1.47,3,Argentina Open,False,False,False,False,False,False,0,1,Buenos Aires_2024
https://www.livesport.com/en/match/URljB925/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-15,17:40,finished,Vavassori A.,258.0,Djere L.,115.0,2.0,0.0,92.0,6.0,7.0,4.0,5.0,3.0,4.0,1.0,3.0,,,,,,,111513,131934,Buenos Aires_2024_131934_111513,Vavassori Andrea,Italy,1995-05-05,right,Djere Laslo,Serbia,1995-06-02,right,31.0,42.0,21.0,31.0,11.0,11.0,11.0,10.0,3.0,5.0,0.0,4.0,60.0,56.0,29.0,29.0,ATP250,2.23,1.64,3,Argentina Open,False,False,False,False,False,False,0,1,Buenos Aires_2024
https://www.livesport.com/en/match/UJ0KMduF/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-15,00:35,finished,Jarry N.,36.0,Wawrinka S.,161.0,2.0,1.0,174.0,6.0,6.0,7.0,2.0,11.0,8.0,3.0,3.0,7.0,6.0,,,,,104527,111797,Buenos Aires_2024_111797_104527,Jarry Nicolas,Chile,1995-10-11,right,Wawrinka Stan,Switzerland,1985-03-28,right,44.0,60.0,39.0,53.0,16.0,16.0,25.0,24.0,5.0,7.0,4.0,8.0,102.0,102.0,29.0,39.0,ATP250,1.55,2.41,3,Argentina Open,False,False,False,False,False,False,1,0,Buenos Aires_2024
https://www.livesport.com/en/match/2XKMkdyL/#/match-summary,Buenos Aires,ARGENTINA,CLAY,outdoor,4th Round,2024-02-15,22:45,finished,Alcaraz C.,3.0,Ugo Carabelli C.,105.0,2.0,0.0,102.0,6.0,7.0,2.0,5.0,1.0,0.0,5.0,5.0,,,,,,,200116,207989,Buenos Aires_2024_207989_200116,Alcaraz Carlos,Spain,2003-05-05,right,Ugo Carabelli Camilo,Argentina,1999-06-17,right,31.0,44.0,25.0,51.0,10.0,10.0,2.0,6.0,5.0,9.0,11.0,18.0,61.0,76.0,21.0,25.0,ATP250,1.07,8.21,3,Argentina Open,False,False,False,False,False,False,1,0,Buenos Aires_2024
https://www.livesport.com/en/match/tCZo8zxD/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-15,21:55,finished,Ruusuvuori E.,95.0,Struff J.L.,43.0,2.0,0.0,66.0,6.0,6.0,3.0,3.0,5.0,10.0,3.0,2.0,,,,,,,105526,200325,Rotterdam_2024_200325_105526,Ruusuvuori Emil,Finland,1999-04-02,right,Struff Jan-Lennard,Germany,1990-04-25,right,26.0,35.0,22.0,31.0,9.0,9.0,12.0,5.0,1.0,2.0,1.0,5.0,56.0,48.0,25.0,34.0,ATP500,1.53,2.47,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,0,Rotterdam_2024
https://www.livesport.com/en/match/ANXPx7b1/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-15,11:15,finished,Dimitrov G.,10.0,Fucsovics M.,103.0,2.0,0.0,89.0,6.0,7.0,3.0,5.0,6.0,3.0,2.0,0.0,,,,,,,105916,105777,Rotterdam_2024_105777_105916,Dimitrov Grigor,Bulgaria,1991-05-16,right,Fucsovics Marton,Hungary,1992-02-08,right,33.0,39.0,27.0,35.0,11.0,10.0,14.0,12.0,3.0,3.0,2.0,4.0,59.0,59.0,33.0,32.0,ATP500,1.28,3.63,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/0reouCsE/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-15,13:10,finished,Shevchenko A.,78.0,Rune H.,13.0,2.0,1.0,97.0,6.0,1.0,4.0,6.0,6.0,9.0,1.0,0.0,6.0,3.0,,,,,208029,207686,Rotterdam_2024_207686_208029,Shevchenko Alexander,Kazakhstan,2000-11-29,right,Rune Holger,Denmark,2003-04-29,right,43.0,53.0,34.0,40.0,13.0,13.0,9.0,15.0,4.0,6.0,1.0,3.0,80.0,67.0,24.0,21.0,ATP500,3.27,1.33,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,1,Rotterdam_2024
https://www.livesport.com/en/match/A7104vdC/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-15,15:10,finished,Griekspoor T.,40.0,Hurkacz H.,16.0,2.0,1.0,156.0,6.0,7.0,7.0,6.0,23.0,28.0,4.0,1.0,7.0,6.0,,,,,128034,134868,Rotterdam_2024_134868_128034,Griekspoor Tallon,Netherlands,1996-07-02,right,Hurkacz Hubert,Poland,1997-02-11,right,71.0,89.0,58.0,69.0,18.0,18.0,17.0,26.0,3.0,4.0,1.0,2.0,121.0,109.0,28.0,27.0,ATP500,2.83,1.42,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,0,1,Rotterdam_2024
https://www.livesport.com/en/match/t8aQLXZM/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,4th Round,2024-02-15,19:40,finished,Sinner J.,1.0,Monfils G.,55.0,2.0,1.0,114.0,6.0,3.0,3.0,6.0,3.0,6.0,2.0,4.0,6.0,3.0,,,,,104792,206173,Rotterdam_2024_206173_104792,Sinner Jannik,Italy,2001-08-16,right,Monfils Gael,France,1986-09-01,right,37.0,49.0,33.0,47.0,14.0,13.0,17.0,18.0,0.0,1.0,3.0,5.0,72.0,80.0,23.0,38.0,ATP500,1.07,7.88,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,0,Rotterdam_2024
https://www.livesport.com/en/match/2iXw9qKM/#/match-summary,Rotterdam,NETHERLANDS,HARD,INDOOR,Quarterfinals,2024-02-16,15:30,finished,De Minaur A.,9.0,Rublev A.,8.0,2.0,1.0,154.0,7.0,4.0,6.0,6.0,10.0,7.0,4.0,4.0,6.0,3.0,,,,,126094,200282,Rotterdam_2024_200282_126094,De Minaur Alex,Australia,1999-02-17,right,Rublev Andrey,Russia,1997-10-20,right,44.0,57.0,51.0,71.0,16.0,15.0,28.0,18.0,5.0,6.0,2.0,3.0,111.0,107.0,25.0,27.0,ATP500,2.14,1.69,3,ABN AMRO World Tennis Tournament,False,False,False,False,False,False,1,1,Rotterdam_2024
