url,tournament_name,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,w_ace,l_ace,w_df,l_df,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,winner_id,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,loser_id,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,best_of,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id,match_id
https://www.livesport.com/en/match/Wp8FmSsI/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,03:40,finished,monfils g.,41.0,mpetshi perricard g.,30.0,3.0,2.0,230.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,7.0,7.0,4.0,18.0,19.0,16.0,9.0,Monfils Gael,France,1986-09-01,right,104792,Mpetshi Perricard Giovanni,France,2003-07-08,right,208659,86.0,102.0,84.0,113.0,28.0,27.0,42.0,42.0,0.0,0.0,10.0,12.0,174.0,181.0,38.0,21.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_104792_208659
https://www.livesport.com/en/match/O0tQxBTa/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,05:25,finished,diaz acosta f.,73.0,bergs z.,60.0,3.0,2.0,245.0,6.0,6.0,1.0,6.0,6.0,7.0,4.0,6.0,3.0,4.0,8.0,12.0,9.0,9.0,Diaz Acosta Facundo,Argentina,2000-12-15,left,207680,Bergs Zizou,Belgium,1999-06-03,right,200267,72.0,93.0,64.0,86.0,24.0,24.0,31.0,40.0,8.0,11.0,12.0,16.0,154.0,161.0,24.0,25.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_207680_200267
https://www.livesport.com/en/match/d8DjgWDt/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,05:25,finished,medvedev d.,5.0,samrej k.,418.0,3.0,2.0,188.0,6.0,4.0,3.0,6.0,6.0,2.0,6.0,6.0,1.0,2.0,24.0,4.0,8.0,6.0,Medvedev Daniil,Russia,1996-02-11,right,106421,Samrej Kasidit,Thailand,2001-01-20,right,601212,53.0,58.0,59.0,91.0,21.0,21.0,28.0,29.0,4.0,6.0,7.0,13.0,104.0,155.0,28.0,23.0,Grand Slam,5,False,False,False,False,False,True,1,0,melbourne_2025,melbourne_2025_106421_601212
https://www.livesport.com/en/match/C4Tl2RdB/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,04:10,finished,hurkacz h.,17.0,griekspoor t.,40.0,3.0,0.0,146.0,7.0,6.0,6.0,,,5.0,4.0,4.0,,,14.0,10.0,1.0,5.0,Hurkacz Hubert,Poland,1997-02-11,right,128034,Griekspoor Tallon,Netherlands,1996-07-02,right,134868,49.0,63.0,50.0,71.0,16.0,16.0,13.0,22.0,0.0,1.0,14.0,18.0,83.0,120.0,27.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_128034_134868
https://www.livesport.com/en/match/2XCrQXqf/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,01:10,finished,khachanov k.,19.0,mannarino a.,75.0,3.0,0.0,143.0,7.0,6.0,6.0,,,6.0,3.0,3.0,,,6.0,4.0,4.0,7.0,Khachanov Karen,Russia,1996-05-21,right,111575,Mannarino Adrian,France,1988-06-29,left,105173,44.0,53.0,30.0,47.0,15.0,15.0,14.0,26.0,1.0,4.0,4.0,10.0,81.0,106.0,28.0,36.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_111575_105173
https://www.livesport.com/en/match/4d9aMkqJ/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,01:10,finished,berrettini m.,34.0,norrie c.,52.0,3.0,1.0,179.0,6.0,6.0,6.0,6.0,,7.0,4.0,1.0,3.0,,32.0,13.0,7.0,2.0,Berrettini Matteo,Italy,1996-04-12,right,126610,Norrie Cameron,Great Britain,1995-08-23,left,111815,68.0,80.0,61.0,91.0,19.0,19.0,16.0,22.0,5.0,5.0,9.0,14.0,114.0,138.0,28.0,29.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_126610_111815
https://www.livesport.com/en/match/GvPDx5H6/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,02:50,finished,tien l.,121.0,ugo carabelli c.,94.0,3.0,2.0,238.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,3.0,7.0,4.0,7.0,10.0,16.0,9.0,Tien Learner,USA,2005-12-02,left,210530,Ugo Carabelli Camilo,Argentina,1999-06-17,right,200116,74.0,102.0,81.0,112.0,27.0,26.0,29.0,26.0,7.0,14.0,13.0,20.0,168.0,178.0,19.0,25.0,Grand Slam,5,False,True,False,False,False,False,0,0,melbourne_2025,melbourne_2025_210530_200116
https://www.livesport.com/en/match/2By8Df0l/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,02:45,finished,fritz t.,4.0,brooksby j.,2000.0,3.0,0.0,109.0,6.0,6.0,6.0,,,2.0,0.0,3.0,,,7.0,1.0,1.0,4.0,Fritz Taylor,USA,1997-10-28,right,126203,brooksby j.,Switzerland,1998-06-24,right,999999,39.0,47.0,31.0,47.0,12.0,11.0,14.0,7.0,2.0,2.0,1.0,7.0,70.0,80.0,27.0,26.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_126203_999999
https://www.livesport.com/en/match/tIOZRgFs/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,01:40,finished,rune h.,13.0,zhang z.,49.0,3.0,2.0,192.0,4.0,6.0,6.0,3.0,6.0,6.0,3.0,4.0,6.0,4.0,10.0,21.0,4.0,2.0,Rune Holger,Denmark,2003-04-29,right,208029,Zhang Zhizhen,China,1996-10-16,right,111190,62.0,86.0,71.0,92.0,24.0,24.0,31.0,22.0,3.0,6.0,6.0,10.0,131.0,142.0,21.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_208029_111190
https://www.livesport.com/en/match/IsrtZSSO/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,06:00,finished,altmaier d.,101.0,comesana f.,85.0,3.0,2.0,205.0,6.0,3.0,7.0,4.0,6.0,2.0,6.0,6.0,6.0,4.0,13.0,18.0,5.0,5.0,Altmaier Daniel,Germany,1998-09-12,right,127157,Comesana Francisco,Argentina,2000-10-06,right,254573,74.0,84.0,78.0,92.0,24.0,25.0,26.0,24.0,2.0,4.0,3.0,6.0,132.0,146.0,26.0,24.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_127157_254573
https://www.livesport.com/en/match/G484BSI7/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,02:50,finished,garin c.,150.0,coric b.,87.0,3.0,0.0,125.0,7.0,6.0,6.0,,,5.0,1.0,2.0,,,7.0,3.0,2.0,4.0,Garin Cristian,Chile,1996-05-30,right,106426,Coric Borna,Croatia,1996-11-14,right,106432,30.0,34.0,27.0,44.0,13.0,14.0,20.0,18.0,0.0,1.0,6.0,13.0,62.0,85.0,28.0,28.0,Grand Slam,5,False,True,False,False,False,False,0,0,melbourne_2025,melbourne_2025_106426_106432
https://www.livesport.com/en/match/ULBbiArg/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,06:10,finished,musetti l.,15.0,arnaldi m.,39.0,3.0,1.0,247.0,7.0,4.0,7.0,6.0,,6.0,6.0,6.0,3.0,,6.0,7.0,5.0,13.0,Musetti Lorenzo,Italy,2002-03-03,right,207518,Arnaldi Matteo,Italy,2001-02-22,right,208286,56.0,89.0,60.0,96.0,21.0,22.0,30.0,40.0,8.0,16.0,19.0,28.0,147.0,183.0,22.0,23.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207518_208286
https://www.livesport.com/en/match/rPyY59cn/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,03:30,finished,cerundolo f.,31.0,bublik a.,37.0,3.0,0.0,111.0,7.0,6.0,6.0,,,6.0,3.0,2.0,,,6.0,10.0,3.0,15.0,Cerundolo Francisco,Argentina,1998-08-13,right,202103,Bublik Alexander,Kazakhstan,1997-06-17,right,122330,42.0,50.0,41.0,57.0,15.0,14.0,19.0,14.0,1.0,3.0,8.0,13.0,83.0,106.0,26.0,27.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_202103_122330
https://www.livesport.com/en/match/Qm57klD5/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,07:05,finished,sonego l.,55.0,wawrinka s.,156.0,3.0,1.0,194.0,6.0,5.0,7.0,7.0,,4.0,7.0,5.0,5.0,,12.0,6.0,6.0,3.0,Sonego Lorenzo,Italy,1995-05-11,right,132283,Wawrinka Stan,Switzerland,1985-03-28,right,104527,69.0,82.0,41.0,56.0,23.0,23.0,27.0,40.0,9.0,11.0,1.0,5.0,132.0,112.0,29.0,39.0,Grand Slam,5,False,False,False,False,False,True,0,0,melbourne_2025,melbourne_2025_132283_104527
https://www.livesport.com/en/match/I9QHKWeL/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,07:20,finished,boyer t.,136.0,coria f.,96.0,3.0,2.0,234.0,6.0,6.0,4.0,7.0,6.0,3.0,7.0,6.0,5.0,1.0,10.0,10.0,1.0,8.0,Boyer Tristan,USA,2001-04-21,right,695415,Coria Federico,Argentina,1992-03-09,right,105948,78.0,97.0,72.0,104.0,26.0,24.0,24.0,28.0,2.0,5.0,6.0,12.0,139.0,163.0,23.0,32.0,Grand Slam,5,False,True,False,False,False,False,0,0,melbourne_2025,melbourne_2025_695415_105948
https://www.livesport.com/en/match/A75dDlle/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,07:45,finished,krueger m.,146.0,hijikata r.,72.0,3.0,0.0,133.0,6.0,6.0,6.0,,,4.0,4.0,3.0,,,6.0,8.0,1.0,8.0,Krueger Mitchell,USA,1994-01-12,right,106283,Hijikata Rinky,Australia,2001-02-23,right,208014,42.0,62.0,37.0,57.0,14.0,15.0,11.0,18.0,5.0,8.0,8.0,15.0,79.0,103.0,31.0,23.0,Grand Slam,5,False,True,False,False,False,False,0,0,melbourne_2025,melbourne_2025_106283_208014
https://www.livesport.com/en/match/pGUYzkbC/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,08:05,finished,etcheverry t. m.,38.0,cobolli f.,32.0,3.0,1.0,217.0,6.0,6.0,7.0,6.0,,7.0,3.0,5.0,1.0,,16.0,10.0,3.0,3.0,Etcheverry Tomas Martin,Argentina,1999-07-18,right,144869,Cobolli Flavio,Italy,2002-05-06,right,207925,64.0,84.0,52.0,86.0,20.0,20.0,30.0,37.0,7.0,8.0,9.0,15.0,136.0,150.0,25.0,22.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_144869_207925
https://www.livesport.com/en/match/AZX3XFiK/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,08:55,finished,giron m.,46.0,hanfmann y.,95.0,3.0,1.0,183.0,2.0,7.0,6.0,7.0,,6.0,5.0,1.0,5.0,,9.0,11.0,3.0,2.0,Giron Marcos,USA,1993-07-24,right,106218,Hanfmann Yannick,Germany,1991-11-13,right,105870,48.0,70.0,57.0,87.0,20.0,19.0,25.0,21.0,3.0,8.0,16.0,23.0,116.0,138.0,31.0,33.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_106218_105870
https://www.livesport.com/en/match/GzwIvXbm/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,09:10,finished,moutet c.,69.0,popyrin a.,24.0,3.0,1.0,215.0,4.0,6.0,6.0,6.0,,6.0,3.0,4.0,4.0,,6.0,1.0,2.0,7.0,Moutet Corentin,France,1999-04-19,left,144895,Popyrin Alexei,Australia,1999-08-05,right,200615,54.0,72.0,62.0,93.0,20.0,19.0,30.0,20.0,9.0,12.0,14.0,19.0,126.0,144.0,25.0,25.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_144895_200615
https://www.livesport.com/en/match/AcGjOBE6/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,09:10,finished,shapovalov d.,56.0,bautista-agut r.,53.0,3.0,1.0,194.0,3.0,6.0,6.0,7.0,,6.0,4.0,4.0,6.0,,24.0,2.0,15.0,5.0,Shapovalov Denis,Canada,1999-04-15,left,133430,Bautista-Agut Roberto,Spain,1988-04-14,right,105138,55.0,63.0,59.0,99.0,21.0,20.0,26.0,22.0,6.0,10.0,13.0,17.0,131.0,136.0,25.0,36.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_133430_105138
https://www.livesport.com/en/match/bwVGBYU0/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,09:25,finished,de minaur a.,8.0,van de zandschulp b.,84.0,3.0,0.0,145.0,6.0,7.0,6.0,,,1.0,5.0,4.0,,,13.0,5.0,4.0,7.0,De Minaur Alex,Australia,1999-02-17,right,200282,Van De Zandschulp Botic,Netherlands,1995-10-04,right,122298,48.0,59.0,29.0,45.0,15.0,14.0,17.0,21.0,4.0,5.0,5.0,10.0,93.0,90.0,25.0,29.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_200282_122298
https://www.livesport.com/en/match/OAVVRm3l/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,10:00,finished,carreno-busta p.,182.0,majchrzak k.,122.0,3.0,0.0,122.0,6.0,6.0,6.0,,,4.0,4.0,3.0,,,6.0,4.0,1.0,2.0,Carreno-Busta Pablo,Spain,1991-07-12,right,105807,Majchrzak Kamil,Poland,1996-01-13,right,323036,46.0,62.0,43.0,62.0,14.0,15.0,14.0,12.0,5.0,5.0,5.0,9.0,86.0,88.0,33.0,29.0,Grand Slam,5,False,False,False,False,True,False,0,0,melbourne_2025,melbourne_2025_105807_323036
https://www.livesport.com/en/match/d0oiZVAE/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,10:45,finished,fonseca j.,112.0,rublev a.,9.0,3.0,0.0,146.0,7.0,6.0,7.0,,,6.0,3.0,6.0,,,14.0,13.0,1.0,5.0,Fonseca Joao,Brazil,2006-08-21,right,211663,Rublev Andrey,Russia,1997-10-20,right,126094,66.0,84.0,50.0,73.0,17.0,16.0,19.0,18.0,5.0,6.0,8.0,10.0,120.0,107.0,18.0,27.0,Grand Slam,5,False,True,False,False,False,False,0,1,melbourne_2025,melbourne_2025_211663_126094
https://www.livesport.com/en/match/x6BNscBd/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,01:10,finished,diallo g.,86.0,nardi l.,83.0,3.0,2.0,257.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0,7.0,1.0,2.0,21.0,9.0,8.0,13.0,Diallo Gabriel,Canada,2001-09-24,right,209113,Nardi Luca,Italy,2003-08-06,right,208134,78.0,104.0,63.0,94.0,26.0,25.0,32.0,38.0,11.0,15.0,9.0,16.0,167.0,167.0,23.0,21.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_209113_208134
https://www.livesport.com/en/match/dC9zW2GF/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,06:55,finished,shelton b.,20.0,nakashima b.,35.0,3.0,0.0,162.0,7.0,7.0,7.0,,,6.0,5.0,5.0,,,12.0,9.0,3.0,2.0,Shelton Ben,USA,2002-10-09,left,210097,Nakashima Bryce Nakashima,USA,2004-02-20,right,206909,49.0,67.0,52.0,73.0,18.0,18.0,30.0,22.0,2.0,3.0,5.0,8.0,113.0,111.0,22.0,20.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_210097_206909
https://www.livesport.com/en/match/Uu8FqJtp/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,1st Round,2025-01-14,01:10,finished,kecmanovic m.,51.0,lajovic d.,80.0,3.0,2.0,211.0,7.0,3.0,6.0,3.0,6.0,5.0,6.0,3.0,6.0,3.0,10.0,17.0,5.0,3.0,Kecmanovic Miomir,Serbia,1999-08-31,right,200175,Lajovic Dusan,Serbia,1990-06-30,right,105583,71.0,102.0,69.0,101.0,24.0,24.0,36.0,29.0,16.0,20.0,7.0,12.0,172.0,158.0,25.0,34.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_200175_105583
https://www.livesport.com/en/match/ITtpoJvA/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,04:00,finished,borges n.,33.0,thompson j.,27.0,3.0,0.0,108.0,6.0,6.0,6.0,,,3.0,2.0,4.0,,,6.0,6.0,0.0,2.0,Borges Nuno,Portugal,1997-02-19,right,132686,Thompson Jordan,Australia,1994-04-20,right,111442,46.0,62.0,32.0,51.0,14.0,13.0,15.0,14.0,2.0,2.0,5.0,9.0,81.0,81.0,27.0,30.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_132686_111442
https://www.livesport.com/en/match/pSrrdkZj/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,01:40,finished,machac t.,25.0,opelka r.,170.0,3.0,2.0,209.0,3.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,4.0,16.0,40.0,7.0,16.0,Machac Tomas,Czech Republic,2000-10-13,right,207830,Opelka Reilly,USA,1997-08-28,right,124187,88.0,105.0,102.0,115.0,27.0,28.0,36.0,24.0,7.0,8.0,4.0,5.0,167.0,173.0,24.0,27.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207830_124187
https://www.livesport.com/en/match/GGAQF2E4/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,11:15,finished,paul t.,11.0,nishikori k.,76.0,3.0,1.0,164.0,6.0,6.0,6.0,6.0,,7.0,0.0,3.0,1.0,,8.0,0.0,2.0,5.0,Paul Tommy,USA,1997-05-17,right,126205,Nishikori Kei,Japan,1989-12-29,right,105453,55.0,74.0,41.0,86.0,17.0,17.0,11.0,18.0,1.0,5.0,7.0,18.0,104.0,129.0,27.0,35.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_126205_105453
https://www.livesport.com/en/match/EosKzr7D/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,11:10,finished,zverev a.,2.0,martinez p.,44.0,3.0,0.0,116.0,6.0,6.0,6.0,,,1.0,4.0,1.0,,,8.0,0.0,2.0,4.0,Zverev Alexander,Germany,1997-04-20,right,100644,Martinez Pedro,Spain,1997-04-26,right,124079,41.0,54.0,26.0,49.0,12.0,12.0,12.0,8.0,6.0,6.0,7.0,13.0,73.0,72.0,27.0,27.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_100644_124079
https://www.livesport.com/en/match/OGYEVePG/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,10:20,finished,humbert u.,14.0,habib h.,219.0,3.0,0.0,104.0,6.0,6.0,6.0,,,3.0,4.0,4.0,,,17.0,11.0,1.0,4.0,Humbert Ugo,France,1998-06-26,left,200005,Habib Hady,Lebanon,1998-08-21,right,876777,43.0,50.0,42.0,58.0,15.0,14.0,18.0,14.0,0.0,0.0,7.0,10.0,75.0,89.0,26.0,26.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_200005_876777
https://www.livesport.com/en/match/YmXXUzPh/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,10:10,finished,davidovich fokina a.,66.0,auger-aliassime f.,23.0,3.0,2.0,284.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,1.0,3.0,7.0,11.0,3.0,6.0,Davidovich Fokina Alejandro,Spain,1999-06-05,right,200221,Auger Aliassime Felix,Canada,2000-08-08,right,200000,78.0,112.0,69.0,108.0,25.0,25.0,36.0,22.0,6.0,10.0,9.0,18.0,175.0,153.0,25.0,24.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_200221_200000
https://www.livesport.com/en/match/rqMLE3Hc/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,09:20,finished,draper j.,18.0,kokkinakis t.,71.0,3.0,2.0,276.0,6.0,6.0,3.0,7.0,6.0,7.0,3.0,6.0,5.0,3.0,12.0,11.0,4.0,4.0,Draper Jack,Great Britain,2001-12-22,left,207733,Kokkinakis Thanasi,Australia,1996-04-10,right,106423,69.0,97.0,86.0,115.0,26.0,25.0,40.0,19.0,4.0,7.0,6.0,11.0,157.0,164.0,23.0,28.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_207733_106423
https://www.livesport.com/en/match/8MmsMFa4/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,07:40,finished,fearnley j.,92.0,cazaux a.,78.0,3.0,1.0,179.0,3.0,7.0,6.0,6.0,,6.0,5.0,2.0,3.0,,9.0,5.0,9.0,2.0,Fearnley Jacob,Great Britain,2001-07-15,right,745390,Cazaux Arthur,France,2002-08-23,right,209070,51.0,69.0,41.0,62.0,19.0,19.0,21.0,21.0,4.0,8.0,6.0,13.0,111.0,106.0,23.0,22.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_745390_209070
https://www.livesport.com/en/match/4bAUCsnA/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,05:30,finished,vukic a.,68.0,korda s.,22.0,3.0,2.0,193.0,6.0,3.0,2.0,6.0,7.0,4.0,6.0,6.0,3.0,5.0,17.0,21.0,5.0,4.0,Vukic Aleksandar,Australia,1996-04-06,right,126846,Korda Sebastian,USA,2000-07-05,right,200624,66.0,94.0,61.0,81.0,24.0,24.0,33.0,29.0,10.0,14.0,2.0,6.0,150.0,131.0,28.0,24.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_126846_200624
https://www.livesport.com/en/match/dtkjkAJM/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,09:10,finished,mensik j.,48.0,ruud c.,6.0,3.0,1.0,167.0,6.0,3.0,6.0,6.0,,2.0,6.0,1.0,4.0,,22.0,7.0,1.0,6.0,Mensik Jakub,Czech Republic,2005-09-01,right,210150,Ruud Casper,Norway,1998-12-22,right,134770,46.0,65.0,47.0,75.0,17.0,17.0,28.0,22.0,7.0,8.0,11.0,16.0,108.0,121.0,19.0,26.0,Grand Slam,5,False,False,False,False,False,False,0,1,melbourne_2025,melbourne_2025_210150_134770
https://www.livesport.com/en/match/zqOnf0Bm/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,04:15,finished,djokovic n.,7.0,faria j.,125.0,3.0,1.0,181.0,6.0,6.0,6.0,6.0,,1.0,7.0,3.0,2.0,,14.0,14.0,2.0,6.0,Djokovic Novak,Serbia,1987-05-22,right,104925,Faria Jaime,Portugal,2003-08-06,right,443894,56.0,74.0,40.0,63.0,19.0,17.0,22.0,17.0,5.0,7.0,5.0,12.0,113.0,107.0,37.0,21.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_104925_443894
https://www.livesport.com/en/match/CSVedRQk/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,04:10,finished,carballes baena r.,57.0,duckworth j.,89.0,3.0,0.0,149.0,6.0,6.0,7.0,,,4.0,2.0,5.0,,,10.0,6.0,1.0,3.0,Carballes Baena Roberto,Spain,1993-03-23,right,106148,Duckworth James,Australia,1992-01-21,right,105902,42.0,51.0,41.0,67.0,15.0,15.0,19.0,22.0,0.0,0.0,11.0,15.0,77.0,111.0,31.0,32.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_106148_105902
https://www.livesport.com/en/match/4lafPuCD/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,03:35,finished,bonzi b.,64.0,passaro f.,104.0,3.0,1.0,132.0,6.0,6.0,3.0,6.0,,2.0,4.0,6.0,4.0,,2.0,8.0,1.0,3.0,Bonzi Benjamin,France,1996-06-09,right,126127,Passaro Francesco,Italy,2001-01-07,right,208859,54.0,75.0,50.0,71.0,18.0,19.0,19.0,18.0,7.0,9.0,4.0,9.0,104.0,100.0,28.0,24.0,Grand Slam,5,False,False,False,False,False,False,0,0,melbourne_2025,melbourne_2025_126127_208859
https://www.livesport.com/en/match/6ZWoraM7/#/match-summary,AUSTRALIAN OPEN,melbourne,AUSTRALIA,HARD,outdoor,2nd Round,2025-01-15,03:15,retired,lehecka j.,29.0,gaston h.,81.0,1.0,0.0,60.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Gaston Hugo,France,2000-09-26,left,200384,19.0,19.0,23.0,39.0,7.0,6.0,11.0,5.0,3.0,4.0,5.0,8.0,44.0,57.0,23.0,24.0,Grand Slam,5,False,False,False,False,False,False,1,0,melbourne_2025,melbourne_2025_208103_200384
